Time,heaPum.heaPum.QCon_flow,chi.chi.QEva_flow
9662400,2.5285656,0.32263967
9662700,2.528526,0.32263267
9663000,2.5284865,0.32262567
9663300,2.5284472,0.32261863
9663600,2.5284076,0.3226116
9663900,2.528368,0.32260457
9664200,2.5283284,0.32259753
9664500,2.528289,0.3225905
9664800,2.5282495,0.32258347
9665100,2.52821,0.3225764
9665400,2.5281703,0.32256934
9665700,2.5281308,0.32256228
9666000,2.5280914,0.3225552
9666300,2.5280519,0.32254812
9666600,2.5280123,0.32254103
9666900,2.5279727,0.32253397
9667200,2.5279331,0.32252684
9667500,2.5278935,0.32251975
9667800,2.5278542,0.32251266
9668100,2.5278146,0.32250553
9668400,2.527775,0.3224984
9668700,2.5277355,0.3224913
9669000,2.527696,0.32248417
9669300,2.5276563,0.322477
9669600,2.5276167,0.3224699
9669900,2.5275772,0.32246274
9670200,2.5275378,0.32245559
9670500,2.5274982,0.32244843
9670800,2.5274587,0.32244125
9671100,2.527419,0.3224341
9671400,2.5273795,0.32242692
9671700,2.52734,0.32241973
9672000,2.5273004,0.32241255
9672300,2.5272608,0.32240534
9672600,2.5272212,0.32239816
9672900,2.5271816,0.32239094
9673200,2.527142,0.32238373
9673500,2.5271027,0.32237652
9673800,2.5270631,0.3223693
9674100,2.5270236,0.32236207
9674400,2.526984,0.32235482
9674700,2.5269444,0.32234758
9675000,2.5269048,0.32234034
9675300,2.5268652,0.3223331
9675600,2.5268257,0.32232583
9675900,2.526786,0.32231858
9676200,2.5267465,0.3223113
9676500,2.526707,0.32230404
9676800,2.5266674,0.32229674
9677100,2.5266278,0.32228947
9677400,2.5265882,0.32228217
9677700,2.5265486,0.32227486
9678000,2.526509,0.32226756
9678300,2.5264695,0.32226026
9678600,2.52643,0.32225296
9678900,2.5263903,0.32224563
9679200,2.5263507,0.3222383
9679500,2.5263112,0.32223096
9679800,2.5262716,0.32222363
9680100,2.5262318,0.32221627
9680400,2.5261922,0.32220894
9680700,2.5261526,0.32220158
9681000,2.526113,0.32219422
9681300,2.5260735,0.32218686
9681600,2.5260339,0.32217947
9681900,2.5259943,0.3221721
9682200,2.5259547,0.3221647
9682500,2.5259151,0.32215732
9682800,2.5258756,0.32214993
9683100,2.525836,0.32214254
9683400,2.5257962,0.32213512
9683700,2.5257566,0.3221277
9684000,2.525717,0.32212028
9684300,2.5256774,0.32211286
9684600,2.5256379,0.32210544
9684900,2.5255983,0.32209802
9685200,2.5255587,0.32209057
9685500,2.525519,0.32208312
9685800,2.5254793,0.32207566
9686100,2.5254397,0.3220682
9686400,2.5254002,0.32206073
9686700,2.5253606,0.32205328
9687000,2.525321,0.3220458
9687300,2.5252812,0.32203832
9687600,2.5252416,0.32203084
9687900,2.525202,0.32202333
9688200,2.5251625,0.32201585
9688500,2.525123,0.32200834
9688800,2.525083,0.32200083
9689100,2.5250435,0.32199332
9689400,2.525004,0.32198578
9689700,2.5249643,0.32197827
9690000,2.5249245,0.32197073
9690300,2.524885,0.3219632
9690600,2.5248454,0.32195565
9690900,2.5248058,0.3219481
9691200,2.524766,0.32194054
9691500,2.5247264,0.32193297
9691800,2.5246868,0.32192543
9692100,2.5246472,0.32191783
9692400,2.5246074,0.32191026
9692700,2.5245678,0.3219027
9693000,2.5245283,0.3218951
9693300,2.5244887,0.3218875
9693600,2.5244489,0.3218799
9693900,2.5244093,0.3218723
9694200,2.5243697,0.3218647
9694500,2.52433,0.32185706
9694800,2.5242903,0.32184944
9695100,2.5242507,0.3218418
9695400,2.524211,0.32183418
9695700,2.5241714,0.32182655
9696000,2.5241318,0.3218189
9696300,2.524092,0.32181126
9696600,2.5240524,0.3218036
9696900,2.5240128,0.32179594
9697200,2.523973,0.32178825
9697500,2.5239334,0.3217806
9697800,2.5238936,0.3217729
9698100,2.523854,0.3217652
9698400,2.5238144,0.32175753
9698700,2.5237746,0.32174984
9699000,2.523735,0.32174215
9699300,2.5236952,0.32173443
9699600,2.5236557,0.3217267
9699900,2.523616,0.321719
9700200,2.5235763,0.32171127
9700500,2.5235367,0.32170355
9700800,2.5234969,0.3216958
9701100,2.5234573,0.32168806
9701400,2.5234175,0.3216803
9701700,2.523378,0.32167256
9702000,2.5233383,0.3216648
9702300,2.5232985,0.32165706
9702600,2.523259,0.32164928
9702900,2.523219,0.3216415
9703200,2.5231795,0.32163373
9703500,2.5231397,0.32162595
9703800,2.5231001,0.32161814
9704100,2.5230603,0.32161036
9704400,2.5230207,0.32160255
9704700,2.522981,0.32159474
9705000,2.5229414,0.32158694
9705300,2.5229015,0.3215791
9705600,2.522862,0.3215713
9705900,2.5228221,0.32156345
9706200,2.5227826,0.3215556
9706500,2.5227427,0.32154778
9706800,2.522703,0.32153994
9707100,2.5226634,0.32153207
9707400,2.5226235,0.32152423
9707700,2.522584,0.32151636
9708000,2.5225441,0.3215085
9708300,2.5225046,0.3215006
9708600,2.5224648,0.32149273
9708900,2.5224252,0.32148483
9709200,2.5223854,0.32147697
9709500,2.5223455,0.32146907
9709800,2.522306,0.32146117
9710100,2.5222661,0.32145324
9710400,2.5222266,0.32144535
9710700,2.5221868,0.32143742
9711000,2.522147,0.3214295
9711300,2.5221074,0.32142156
9711600,2.5220675,0.32141364
9711900,2.5220277,0.32140568
9712200,2.5219882,0.32139775
9712500,2.5219483,0.3213898
9712800,2.5219085,0.32138184
9713100,2.521869,0.32137385
9713400,2.5218291,0.3213659
9713700,2.5217893,0.32135794
9714000,2.5217497,0.32134995
9714300,2.52171,0.32134196
9714600,2.52167,0.32133397
9714900,2.5216305,0.32132596
9715200,2.5215907,0.32131797
9715500,2.521551,0.32130995
9715800,2.5215113,0.32130194
9716100,2.5214715,0.32129392
9716400,2.5214317,0.3212859
9716700,2.5213919,0.3212779
9717000,2.5213523,0.32126984
9717300,2.5213125,0.3212618
9717600,2.5212727,0.32125375
9717900,2.5212328,0.3212457
9718200,2.5211933,0.32123765
9718500,2.5211535,0.32122958
9718800,2.5211136,0.3212215
9719100,2.5210738,0.32121345
9719400,2.5210342,0.32120538
9719700,2.5209944,0.32119727
9720000,2.5209546,0.3211892
9720300,2.5209148,0.3211811
9720600,2.520875,0.32117298
9720900,2.5208354,0.32116488
9721200,2.5207956,0.32115677
9721500,2.5207558,0.32114866
9721800,2.520716,0.32114053
9722100,2.5206761,0.3211324
9722400,2.5206363,0.3211243
9722700,2.5205967,0.32111612
9723000,2.520557,0.32110798
9723300,2.520517,0.32109985
9723600,2.5204773,0.32109168
9723900,2.5204375,0.32108352
9724200,2.5203977,0.32107535
9724500,2.5203578,4189.0723
9724800,2.520318,3587.3984
9725100,2.5202785,3354.3376
9725400,2.5202386,2620.3591
9725700,2.5201988,3108.0347
9726000,2.520159,3249.5222
9726300,2.5201192,3377.4148
9726600,2.5200794,3494.6702
9726900,2.5200396,3587.7344
9727200,2.5199997,3646.243
9727500,2.51996,3725.4465
9727800,2.51992,3814.0935
9728100,2.5198803,3904.0005
9728400,2.5198405,3990.8147
9728700,2.5198007,4072.4456
9729000,2.5197608,4148.4517
9729300,2.5197213,4219.5205
9729600,2.5196815,4287.2905
9729900,2.5196416,4355.9414
9730200,2.5196018,4428.974
9730500,2.519562,4508.4766
9730800,2.5195222,4596.366
9731100,2.5194824,4698.6875
9731400,2.5194426,4832.396
9731700,2.5194027,5004.9653
9732000,2.519363,5219.984
9732300,2.519323,5474.91
9732600,2.519283,5759.8413
9732900,2.5192432,6060.3203
9733200,2.5192034,6358.846
9733500,2.5191636,6637.1934
9733800,2.5191238,6877.1646
9734100,2.519084,7061.352
9734400,2.5190442,7173.6157
9734700,2.5190043,7206.918
9735000,2.5189645,7182.2676
9735300,2.5189247,7120.8247
9735600,2.518885,7025.631
9735900,2.518845,6900.531
9736200,2.5188053,6749.7334
9736500,2.5187652,6577.41
9736800,2.5187254,6387.5933
9737100,2.5186856,6184.2017
9737400,2.5186458,5970.8506
9737700,2.518606,5750.6934
9738000,2.5185661,5526.6978
9738300,2.5185263,5300.3364
9738600,2.5184865,5067.9844
9738900,2.5184464,4828.5283
9739200,2.5184066,4583.073
9739500,2.5183668,4333.652
9739800,2.518327,4082.2898
9740100,2.5182872,3831.163
9740400,2.5182474,3582.2383
9740700,2.5182073,3274.9504
9741000,2.5181675,0.30347374
9741300,2.5181277,4354.9
9741600,2.5180879,3451.4482
9741900,2.518048,1085.6189
9742200,2.518008,1403.6943
9742500,2.5179682,1260.0192
9742800,2.5179284,1093.2136
9743100,2.5178885,941.80206
9743400,2.5178485,806.24945
9743700,2.5178087,669.626
9744000,2.5177689,527.16705
9744300,2.517729,373.96814
9744600,2.517689,207.07256
9744900,2.5176492,38.2979
9745200,2.5176094,0.3056729
9745500,2.5175693,0.32027945
9745800,2.5175295,0.32027867
9746100,2.5174897,0.3202779
9746400,2.5174499,0.3202771
9746700,2.5174098,0.32027632
9747000,2.51737,0.3202755
9747300,2.5173302,0.32027468
9747600,2.51729,0.32027388
9747900,2.5172503,0.32027304
9748200,2.5172105,0.3202722
9748500,2.5171704,0.32027134
9748800,2.5171306,0.3202705
9749100,2.5170908,0.32026964
9749400,2.5170507,0.32026878
9749700,2.517011,0.3202679
9750000,2.5169709,0.32026702
9750300,2.516931,0.32026613
9750600,2.5168912,0.3202652
9750900,2.5168512,0.3202643
9751200,2.5168114,0.3202634
9751500,2.5167716,0.32026246
9751800,2.5167315,0.32026154
9752100,2.5166917,0.3202606
9752400,2.5166516,0.32025966
9752700,2.5166118,0.3202587
9753000,2.5165718,0.32025775
9753300,2.516532,0.32025677
9753600,2.5164921,0.3202558
9753900,2.516452,0.3202548
9754200,2.5164123,0.32025382
9754500,2.5163722,0.32025284
9754800,2.5163324,0.32025182
9755100,2.5162923,0.3202508
9755400,2.5162525,0.32024977
9755700,2.5162125,0.32024875
9756000,2.5161726,0.3202477
9756300,2.5161326,0.32024667
9756600,2.5160928,0.3202456
9756900,2.5160527,0.32024455
9757200,2.516013,0.32024348
9757500,2.5159729,0.3202424
9757800,2.515933,0.3202413
9758100,2.515893,0.32024023
9758400,2.5158532,0.32023913
9758700,2.515813,0.32023802
9759000,2.515773,0.3202369
9759300,2.5157332,0.3202358
9759600,2.5156932,0.32023466
9759900,2.5156534,0.32023352
9760200,2.5156133,0.32023236
9760500,2.5155735,0.3202312
9760800,2.5155334,0.32023004
9761100,2.5154934,0.32022887
9761400,2.5154536,0.3202277
9761700,2.5154135,0.32022652
9762000,2.5153737,0.32022533
9762300,2.5153337,0.32022414
9762600,2.5152936,0.3202229
9762900,2.5152538,0.32022172
9763200,2.5152137,0.3202205
9763500,2.5151737,0.32021925
9763800,2.5151339,0.32021803
9764100,2.5150938,0.32021677
9764400,2.5150537,0.32021552
9764700,2.515014,0.32021427
9765000,2.5149739,0.320213
9765300,2.5149338,0.3202117
9765600,2.514894,0.32021043
9765900,2.514854,0.32020915
9766200,2.514814,0.32020783
9766500,2.514774,0.32020655
9766800,2.514734,0.32020524
9767100,2.514694,0.3202039
9767400,2.514654,0.3202026
9767700,2.514614,0.32020125
9768000,2.514574,0.3201999
9768300,2.514534,0.32019854
9768600,2.5144942,0.3201972
9768900,2.5144541,0.32019582
9769200,2.514414,0.32019445
9769500,2.514374,0.32019308
9769800,2.514334,0.32019168
9770100,2.5142941,0.32019028
9770400,2.514254,0.32018888
9770700,2.514214,0.32018748
9771000,2.514174,0.32018605
9771300,2.5141342,0.32018462
9771600,2.514094,0.3201832
9771900,2.514054,0.32018173
9772200,2.514014,0.3201803
9772500,2.513974,0.32017884
9772800,2.513934,0.32017738
9773100,2.513894,0.3201759
9773400,2.513854,0.32017443
9773700,2.513814,0.32017294
9774000,2.513774,0.32017145
9774300,2.5137339,0.32016993
9774600,2.5136938,0.32016844
9774900,2.5136538,0.32016692
9775200,2.513614,0.32016537
9775500,2.513574,0.32016385
9775800,2.5135338,0.3201623
9776100,2.5134938,0.32016075
9776400,2.5134537,0.3201592
9776700,2.5134137,0.32015765
9777000,2.5133736,0.32015607
9777300,2.5133336,0.3201545
9777600,2.5132935,0.3201529
9777900,2.5132535,0.3201513
9778200,2.5132134,0.32014972
9778500,2.5131733,0.3201481
9778800,2.5131333,0.3201465
9779100,2.5130935,0.32014486
9779400,2.5130534,0.32014322
9779700,2.5130134,0.3201416
9780000,2.5129733,0.32013994
9780300,2.5129333,0.3201383
9780600,2.5128932,0.32013664
9780900,2.5128531,0.32013497
9781200,2.512813,0.3201333
9781500,2.512773,0.3201316
9781800,2.512733,0.32012993
9782100,2.512693,0.32012823
9782400,2.5126529,0.32012653
9782700,2.5126126,0.3201248
9783000,2.5125725,0.32012308
9783300,2.5125325,0.32012135
9783600,2.5124924,0.32011962
9783900,2.5124524,0.3201179
9784200,2.5124123,0.32011613
9784500,2.5123723,0.32011437
9784800,2.5123322,0.32011262
9785100,2.5122921,0.32011083
9785400,2.512252,0.32010907
9785700,2.512212,0.32010728
9786000,2.512172,0.32010546
9786300,2.512132,0.32010368
9786600,2.5120916,0.32010186
9786900,2.5120516,0.32010004
9787200,2.5120115,0.32009822
9787500,2.5119715,0.3200964
9787800,2.5119314,0.32009456
9788100,2.5118914,0.3200927
9788400,2.5118513,0.32009086
9788700,2.511811,4994.0757
9789000,2.511771,4198.2705
9789300,2.511731,3994.363
9789600,2.5116909,4012.465
9789900,2.5116508,4144.9316
9790200,2.5116107,4355.7188
9790500,2.5115705,4625.1025
9790800,2.5115304,4938.0547
9791100,2.5114903,5282.0044
9791400,2.5114503,5646.309
9791700,2.51141,6022.5435
9792000,2.51137,6404.404
9792300,2.51133,6787.1245
9792600,2.5112898,7167.7295
9792900,2.5112495,7544.415
9793200,2.5112095,7916.221
9793500,2.5111694,8283.266
9793800,2.5111294,8645.569
9794100,2.511089,9003.595
9794400,2.511049,9357.506
9794700,2.511009,9707.764
9795000,2.510969,10054.652
9795300,2.5109286,10398.483
9795600,2.5108886,10739.516
9795900,2.5108485,11073.227
9796200,2.5108082,11384.351
9796500,2.5107682,11670.148
9796800,2.5107281,11933.561
9797100,2.5106878,12179.083
9797400,2.5106478,12411.649
9797700,2.5106077,12636.328
9798000,2.5105674,12858.238
9798300,2.5105274,13082.499
9798600,2.5104873,13314.227
9798900,2.510447,13558.5205
9799200,2.510407,13820.474
9799500,2.5103667,14105.804
9799800,2.5103266,14420.201
9800100,2.5102866,14773.639
9800400,2.5102463,15158.899
9800700,2.5102062,15565.996
9801000,2.510166,15986.526
9801300,2.5101259,16413.785
9801600,2.5100858,16841.133
9801900,2.5100455,17262.25
9802200,2.5100055,17671.26
9802500,2.5099652,18062.611
9802800,2.5099251,18431.008
9803100,2.5098848,18775.72
9803400,2.5098448,19105.123
9803700,2.5098045,19417.945
9804000,2.5097644,19709.986
9804300,2.5097241,19977.033
9804600,2.509684,20240.826
9804900,2.5096438,20530.79
9805200,2.5096037,20815.955
9805500,2.5095634,21072.691
9805800,2.5095234,21282.781
9806100,2.509483,21432.96
9806400,2.509443,21514.555
9806700,2.5094028,21438.477
9807000,2.5093627,21231.625
9807300,2.5093224,21000.021
9807600,2.5092824,20769.344
9807900,2.509242,20543.133
9808200,2.5092018,20318.71
9808500,2.5091617,20097.52
9808800,2.5091214,19882.367
9809100,2.5090814,19675.3
9809400,2.509041,19477.143
9809700,2.5090008,19288.623
9810000,2.5089607,19115.31
9810300,2.5089204,19108.709
9810600,2.5088804,19237.354
9810900,2.50884,19325.16
9811200,2.5087998,19341.377
9811500,2.5087597,19292.96
9811800,2.5087194,19196.531
9812100,2.5086792,19069.613
9812400,2.508639,18925.156
9812700,2.5085988,18770
9813000,2.5085585,18606.309
9813300,2.5085185,18433.414
9813600,2.5084782,18249.188
9813900,2.5084379,18047.729
9814200,2.5083978,17819.076
9814500,2.5083575,17562.93
9814800,2.5083172,17338.521
9815100,2.508277,17284.562
9815400,2.508237,17357.66
9815700,2.5081966,17502.787
9816000,2.5081563,17697.396
9816300,2.5081162,17936.234
9816600,2.508076,18176.346
9816900,2.5080357,18404.385
9817200,2.5079954,18609.762
9817500,2.507955,18829.098
9817800,2.507915,19145.553
9818100,2.5078747,19520.016
9818400,2.5078344,19916.006
9818700,2.5077941,20285.451
9819000,2.5077538,20606.781
9819300,2.5077138,20862.586
9819600,2.5076735,20990.486
9819900,2.5076332,20957.723
9820200,2.507593,20741.814
9820500,2.5075526,20346.086
9820800,2.5075126,19755.004
9821100,2.5074723,19087.59
9821400,2.507432,18656.605
9821700,2.5073917,18497.877
9822000,2.5073514,18589.09
9822300,2.507311,18886.117
9822600,2.5072708,19328.219
9822900,2.5072305,19842.592
9823200,2.5071905,20346.78
9823500,2.5071502,20752.334
9823800,2.5071099,20968.994
9824100,2.5070696,20909.514
9824400,2.5070293,20493.76
9824700,2.506989,19632.225
9825000,2.5069487,18285.508
9825300,2.5069084,16547.309
9825600,2.5068681,14543.368
9825900,2.5068278,12402.682
9826200,2.5067875,10247.741
9826500,2.5067472,8185.165
9826800,2.506707,6312.2456
9827100,2.5066667,4699.636
9827400,2.5066264,3387.259
9827700,2.506586,14.658391
9828000,2.5065458,0.23413476
9828300,2.5065055,0.23412727
9828600,2.5064652,0.23411998
9828900,2.506425,0.23411268
9829200,2.5063846,0.2341054
9829500,2.5063443,0.23409809
9829800,2.506304,0.23409079
9830100,2.5062637,0.23408349
9830400,2.5062234,0.23407617
9830700,2.5061831,0.23406886
9831000,2.5061429,0.23406154
9831300,2.5061026,0.23405422
9831600,2.5060623,0.2340469
9831900,2.506022,0.23403957
9832200,2.5059817,0.23403224
9832500,2.5059414,0.23402491
9832800,2.5059009,0.23401758
9833100,2.5058606,0.23401023
9833400,2.5058203,0.23400289
9833700,2.50578,0.23399554
9834000,2.5057397,0.2339882
9834300,2.5056994,0.23398083
9834600,2.505659,0.23397347
9834900,2.5056188,0.23396611
9835200,2.5055783,0.23395875
9835500,2.505538,0.23395137
9835800,2.5054977,0.233944
9836100,2.5054574,0.23393662
9836400,2.505417,0.23392925
9836700,2.5053766,0.23392187
9837000,2.5053363,0.23391448
9837300,2.505296,0.23390709
9837600,2.5052557,0.2338997
9837900,2.5052154,0.23389229
9838200,2.5051749,0.2338849
9838500,2.5051346,0.2338775
9838800,2.5050943,0.23387009
9839100,2.505054,0.23386267
9839400,2.5050135,0.23385526
9839700,2.5049732,0.23384784
9840000,2.5049329,0.23384042
9840300,2.5048926,0.233833
9840600,2.504852,0.23382556
9840900,2.5048118,0.23381813
9841200,2.5047715,0.2338107
9841500,2.5047312,0.23380326
9841800,2.5046906,0.23379582
9842100,2.5046504,0.23378837
9842400,2.50461,0.23378092
9842700,2.5045695,0.23377347
9843000,2.5045292,0.233766
9843300,2.504489,0.23375855
9843600,2.5044484,0.23375109
9843900,2.5044081,0.23374362
9844200,2.5043678,0.23373614
9844500,2.5043273,0.23372868
9844800,2.504287,0.2337212
9845100,2.5042465,0.23371372
9845400,2.5042062,0.23370624
9845700,2.504166,0.23369874
9846000,2.5041254,0.23369125
9846300,2.504085,0.23368375
9846600,2.5040445,0.23367625
9846900,2.5040042,0.23366876
9847200,2.503964,0.23366125
9847500,2.5039234,0.23365374
9847800,2.5038831,0.23364623
9848100,2.5038426,0.2336387
9848400,2.5038023,0.2336312
9848700,2.5037618,0.23362367
9849000,2.5037215,0.23361614
9849300,2.503681,0.23360862
9849600,2.5036407,0.23360108
9849900,2.5036004,0.23359354
9850200,2.5035598,0.233586
9850500,2.5035195,0.23357846
9850800,2.503479,0.23357092
9851100,2.5034387,0.23356336
9851400,2.5033982,0.23355581
9851700,2.5033576,0.23354825
9852000,2.5033174,0.23354068
9852300,2.5032768,0.23353313
9852600,2.5032365,0.23352556
9852900,2.503196,0.23351799
9853200,2.5031557,0.2335104
9853500,2.5031152,0.23350284
9853800,2.503075,0.23349525
9854100,2.5030344,0.23348767
9854400,2.5029938,0.23348008
9854700,2.5029535,0.23347248
9855000,2.502913,0.23346488
9855300,2.5028727,0.2334573
9855600,2.5028322,0.23344968
9855900,2.5027916,0.23344208
9856200,2.5027514,0.23343447
9856500,2.5027108,0.23342685
9856800,2.5026705,0.23341924
9857100,2.50263,0.23341163
9857400,2.5025895,0.233404
9857700,2.5025492,0.23339638
9858000,2.5025086,0.23338875
9858300,2.502468,0.2333811
9858600,2.5024278,0.23337348
9858900,2.5023873,0.23336583
9859200,2.5023468,0.23335819
9859500,2.5023062,0.23335055
9859800,2.502266,0.2333429
9860100,2.5022254,0.23333524
9860400,2.5021849,0.23332758
9860700,2.5021446,0.23331992
9861000,2.502104,0.23331226
9861300,2.5020635,0.23330459
9861600,2.502023,0.23329692
9861900,2.5019827,0.23328924
9862200,2.5019422,0.23328157
9862500,2.5019016,0.2332739
9862800,2.501861,0.2332662
9863100,2.5018208,0.23325852
9863400,2.5017803,0.23325083
9863700,2.5017397,0.23324314
9864000,2.5016992,0.23323543
9864300,2.5016587,0.23322773
9864600,2.5016184,0.23322003
9864900,2.5015779,0.23321232
9865200,2.5015373,0.2332046
9865500,2.5014968,0.23319688
9865800,2.5014563,0.23318917
9866100,2.5014157,0.23318145
9866400,2.5013754,0.23317373
9866700,2.501335,0.233166
9867000,2.5012944,0.23315826
9867300,2.5012538,0.23315053
9867600,2.5012133,0.2331428
9867900,2.5011728,0.23313504
9868200,2.5011322,0.2331273
9868500,2.5010917,0.23311955
9868800,2.5010512,0.2331118
9869100,2.501011,0.23310405
9869400,2.5009704,0.23309629
9869700,2.5009298,0.23308852
9870000,2.5008893,0.23308076
9870300,2.5008488,0.233073
9870600,2.5008082,0.23306522
9870900,2.5007677,0.23305744
9871200,2.5007272,0.23304966
9871500,2.5006866,0.23304188
9871800,2.500646,0.23303409
9872100,2.5006056,0.23302631
9872400,2.500565,0.23301852
9872700,2.5005245,0.23301071
9873000,2.500484,0.23300292
