Time,flo.sou.qGai_flow[1],flo.sou.qGai_flow[2],flo.sou.qGai_flow[3],flo.eas.qGai_flow[1],flo.eas.qGai_flow[2],flo.eas.qGai_flow[3],flo.nor.qGai_flow[1],flo.nor.qGai_flow[2],flo.nor.qGai_flow[3],flo.wes.qGai_flow[1],flo.wes.qGai_flow[2],flo.wes.qGai_flow[3],flo.cor.qGai_flow[1],flo.cor.qGai_flow[2],flo.cor.qGai_flow[3],hvac.occSch.occupied,flo.intGaiFra.y[1]
9683100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9684000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9684900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9685800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9686700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9687600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9688500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9689400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9690300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9691200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9692100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9693000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9693900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9694800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9695700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9696600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9697500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9698400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9699300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9700200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9701100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9702000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9702900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9703800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9704700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9705600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9706500,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,1,0.2625
9707400,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,1,0.475
9708300,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,1,0.6875
9709200,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9710100,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9711000,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9711900,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9712800,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9713700,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9714600,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9715500,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9716400,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9717300,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9718200,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9719100,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9720000,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
9720900,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
9721800,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
9722700,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
9723600,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9724500,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9725400,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9726300,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9727200,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9728100,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9729000,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9729900,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9730800,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9731700,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9732600,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9733500,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9734400,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9735300,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9736200,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9737100,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9738000,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9738900,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,1,0.8875
9739800,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,1,0.775
9740700,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,1,0.6625
9741600,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,1,0.55
9742500,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,1,0.4375
9743400,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,1,0.325
9744300,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1,0.2125
9745200,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0,0.1
9746100,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0,0.0975
9747000,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0,0.095
9747900,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0,0.0925
9748800,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0,0.09
9749700,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0,0.0875
9750600,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0,0.085
9751500,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0,0.0825
9752400,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0,0.08
9753300,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0,0.0775
9754200,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0,0.075
9755100,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0,0.0725
9756000,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0,0.07
9756900,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0,0.0675
9757800,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0,0.065
9758700,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0,0.0625
9759600,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0,0.06
9760500,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0,0.0575
9761400,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0,0.055
9762300,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0,0.0525
9763200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9764100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9765000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9765900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9766800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9767700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9768600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9769500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9770400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9771300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9772200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9773100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9774000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9774900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9775800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9776700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9777600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9778500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9779400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9780300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9781200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9782100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9783000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9783900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9784800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9785700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9786600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9787500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9788400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9789300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9790200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9791100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9792000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9792900,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,2.1,2.1,1.05,1,0.2625
9793800,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,3.8,3.8,1.9,1,0.475
9794700,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,5.5,5.5,2.75,1,0.6875
9795600,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9796500,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9797400,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9798300,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9799200,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9800100,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9801000,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9801900,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9802800,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9803700,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9804600,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9805500,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,7.2,7.2,3.6,1,0.9
9806400,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
9807300,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
9808200,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
9809100,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,6.4,6.4,3.2,1,0.8
9810000,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9810900,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9811800,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9812700,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9813600,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9814500,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9815400,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9816300,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9817200,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9818100,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9819000,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9819900,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9820800,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9821700,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9822600,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9823500,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9824400,8,8,4,8,8,4,8,8,4,8,8,4,8,8,4,1,1
9825300,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,7.1,7.1,3.55,1,0.8875
9826200,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,6.2,6.2,3.1,1,0.775
9827100,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,5.3,5.3,2.65,1,0.6625
9828000,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,4.4,4.4,2.2,1,0.55
9828900,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,3.5,3.5,1.75,1,0.4375
9829800,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,2.6,2.6,1.3,1,0.325
9830700,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1.7,1.7,0.85,1,0.2125
9831600,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0.8,0.8,0.4,0,0.1
9832500,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0,0.0975
9833400,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.38,0,0.095
9834300,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0.74,0.74,0.37,0,0.0925
9835200,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0.72,0.72,0.36,0,0.09
9836100,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0.7,0.7,0.35,0,0.0875
9837000,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0.68,0.68,0.34,0,0.085
9837900,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0.66,0.66,0.33,0,0.0825
9838800,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.32,0,0.08
9839700,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.31,0,0.0775
9840600,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0.6,0.6,0.3,0,0.075
9841500,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0.58,0.58,0.29,0,0.0725
9842400,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0.56,0.56,0.28,0,0.07
9843300,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0.54,0.54,0.27,0,0.0675
9844200,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0.52,0.52,0.26,0,0.065
9845100,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0,0.0625
9846000,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0.48,0.48,0.24,0,0.06
9846900,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0.46,0.46,0.23,0,0.0575
9847800,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0.44,0.44,0.22,0,0.055
9848700,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0.42,0.42,0.21,0,0.0525
9849600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9850500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9851400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9852300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9853200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9854100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9855000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9855900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9856800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9857700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9858600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9859500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9860400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9861300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9862200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9863100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9864000,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9864900,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9865800,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9866700,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9867600,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9868500,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9869400,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9870300,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0,0.05
9871200,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
9872100,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,1,0.05
