time,Occupancy[nZ],Occupancy[sZ]
8210700,0,0
8211600,0,0
8212500,0,0
8213400,0,0
8214300,0,0
8215200,0,0
8216100,0,0
8217000,0,0
8217900,0,0
8218800,0,0
8219700,0,0
8220600,0,0
8221500,0,0
8222400,0,0
8223300,0,0
8224200,0,0
8225100,0,0
8226000,0,0
8226900,0,0
8227800,0,0
8228700,0,0
8229600,0,0
8230500,0,0
8231400,0,0
8232300,0,0
8233200,0,0
8234100,100,100
8235000,100,100
8235900,100,100
8236800,100,100
8237700,150,150
8238600,150,150
8239500,150,150
8240400,150,150
8241300,158.333333333333,158.333333333333
8242200,158.333333333333,158.333333333333
8243100,158.333333333333,158.333333333333
8244000,158.333333333333,158.333333333333
8244900,166.666666666667,166.666666666667
8245800,166.666666666667,166.666666666667
8246700,166.666666666667,166.666666666667
8247600,166.666666666667,166.666666666667
8248500,166.666666666667,166.666666666667
8249400,166.666666666667,166.666666666667
8250300,166.666666666667,166.666666666667
8251200,166.666666666667,166.666666666667
8252100,150,150
8253000,150,150
8253900,150,150
8254800,150,150
8255700,150,150
8256600,150,150
8257500,150,150
8258400,150,150
8259300,166.666666666667,166.666666666667
8260200,166.666666666667,166.666666666667
8261100,166.666666666667,166.666666666667
8262000,166.666666666667,166.666666666667
8262900,150,150
8263800,150,150
8264700,150,150
8265600,150,150
8266500,100,100
8267400,100,100
8268300,100,100
8269200,100,100
8270100,66.6666666666667,66.6666666666667
8271000,66.6666666666667,66.6666666666667
8271900,66.6666666666667,66.6666666666667
8272800,66.6666666666667,66.6666666666667
8273700,50,50
8274600,50,50
8275500,,
8276400,50,50
8277300,0,0
8278200,0,0
8279100,0,0
8280000,0,0
8280900,0,0
8281800,0,0
8282700,0,0
8283600,0,0
8284500,0,0
8285400,0,0
8286300,0,0
8287200,0,0
8288100,0,0
8289000,0,0
8289900,0,0
8290800,0,0
8291700,0,0
8292600,0,0
8293500,0,0
8294400,0,0
8295300,0,0
8296200,0,0
8297100,0,0
8298000,0,0
8298900,0,0
8299800,0,0
8300700,0,0
8301600,0,0
8302500,0,0
8303400,0,0
8304300,0,0
8305200,0,0
8306100,0,0
8307000,0,0
8307900,0,0
8308800,0,0
8309700,0,0
8310600,0,0
8311500,0,0
8312400,0,0
8313300,0,0
8314200,0,0
8315100,0,0
8316000,0,0
8316900,0,0
8317800,0,0
8318700,0,0
8319600,0,0
8320500,100,100
8321400,,
8322300,100,100
8323200,100,100
8324100,150,150
8325000,150,150
8325900,150,150
8326800,150,150
8327700,158.333333333333,158.333333333333
8328600,158.333333333333,158.333333333333
8329500,158.333333333333,158.333333333333
8330400,158.333333333333,158.333333333333
8331300,166.666666666667,166.666666666667
8332200,166.666666666667,166.666666666667
8333100,166.666666666667,166.666666666667
8334000,166.666666666667,166.666666666667
8334900,166.666666666667,166.666666666667
8335800,166.666666666667,166.666666666667
8336700,166.666666666667,166.666666666667
8337600,166.666666666667,166.666666666667
8338500,150,150
8339400,150,150
8340300,150,150
8341200,150,150
8342100,150,150
8343000,150,150
8343900,150,150
8344800,150,150
8345700,166.666666666667,166.666666666667
8346600,166.666666666667,166.666666666667
8347500,166.666666666667,166.666666666667
8348400,166.666666666667,166.666666666667
8349300,150,150
8350200,150,150
8351100,150,150
8352000,150,150
8352900,100,100
8353800,100,100
8354700,100,100
8355600,100,100
8356500,66.6666666666667,66.6666666666667
8357400,66.6666666666667,66.6666666666667
8358300,66.6666666666667,66.6666666666667
8359200,66.6666666666667,66.6666666666667
8360100,50,50
8361000,50,50
8361900,50,50
8362800,50,50
8363700,0,0
8364600,0,0
8365500,0,0
8366400,0,0
8367300,0,0
8368200,0,0
8369100,0,0
8370000,0,0
8370900,0,0
8371800,0,0
8372700,0,0
8373600,0,0
8374500,0,0
8375400,0,0
8376300,0,0
8377200,0,0
8378100,0,0
8379000,0,0
8379900,0,0
8380800,0,0
8381700,0,0
8382600,0,0
8383500,0,0
8384400,0,0
8385300,0,0
8386200,0,0
8387100,0,0
8388000,0,0
8388900,0,0
8389800,0,0
8390700,0,0
8391600,0,0
8392500,0,0
8393400,0,0
8394300,0,0
8395200,0,0
8396100,0,0
8397000,0,0
8397900,0,0
8398800,0,0
8399700,0,0
8400600,0,0
8401500,0,0
8402400,0,0
8403300,0,0
8404200,0,0
8405100,0,0
8406000,0,0
8406900,100,100
8407800,100,100
8408700,100,100
8409600,100,100
8410500,150,150
8411400,150,150
8412300,150,150
8413200,150,150
8414100,158.333333333333,158.333333333333
8415000,158.333333333333,158.333333333333
8415900,158.333333333333,158.333333333333
8416800,158.333333333333,158.333333333333
8417700,166.666666666667,166.666666666667
8418600,166.666666666667,166.666666666667
8419500,166.666666666667,166.666666666667
8420400,166.666666666667,166.666666666667
8421300,166.666666666667,166.666666666667
8422200,166.666666666667,166.666666666667
8423100,166.666666666667,166.666666666667
8424000,166.666666666667,166.666666666667
8424900,150,150
8425800,150,150
8426700,150,150
8427600,150,150
8428500,150,150
8429400,150,150
8430300,150,150
8431200,150,150
8432100,166.666666666667,166.666666666667
8433000,166.666666666667,166.666666666667
8433900,166.666666666667,166.666666666667
8434800,166.666666666667,166.666666666667
8435700,150,150
8436600,150,150
8437500,150,150
8438400,150,150
8439300,100,100
8440200,100,100
8441100,100,100
8442000,100,100
8442900,66.6666666666667,66.6666666666667
8443800,66.6666666666667,66.6666666666667
8444700,66.6666666666667,66.6666666666667
8445600,66.6666666666667,66.6666666666667
8446500,50,50
8447400,50,50
8448300,50,50
8449200,50,50
8450100,0,0
8451000,0,0
8451900,0,0
8452800,0,0
8453700,0,0
8454600,0,0
8455500,0,0
8456400,0,0
8457300,0,0
8458200,0,0
8459100,0,0
8460000,0,0
8460900,0,0
8461800,0,0
8462700,0,0
8463600,0,0
8464500,0,0
8465400,0,0
8466300,0,0
8467200,0,0
8468100,0,0
8469000,0,0
8469900,0,0
8470800,0,0
8471700,0,0
8472600,0,0
8473500,0,0
8474400,0,0
8475300,0,0
8476200,0,0
8477100,0,0
8478000,0,0
8478900,0,0
8479800,0,0
8480700,0,0
8481600,0,0
8482500,0,0
8483400,0,0
8484300,0,0
8485200,0,0
8486100,0,0
8487000,0,0
8487900,0,0
8488800,0,0
8489700,0,0
8490600,0,0
8491500,0,0
8492400,0,0
8493300,100,100
8494200,100,100
8495100,100,100
8496000,100,100
8496900,150,150
8497800,150,150
8498700,150,150
8499600,150,150
8500500,158.333333333333,158.333333333333
8501400,158.333333333333,158.333333333333
8502300,158.333333333333,158.333333333333
8503200,158.333333333333,158.333333333333
8504100,166.666666666667,166.666666666667
8505000,166.666666666667,166.666666666667
8505900,166.666666666667,166.666666666667
8506800,166.666666666667,166.666666666667
8507700,166.666666666667,166.666666666667
8508600,166.666666666667,166.666666666667
8509500,166.666666666667,166.666666666667
8510400,166.666666666667,166.666666666667
8511300,150,150
8512200,150,150
8513100,150,150
8514000,150,150
8514900,150,150
8515800,150,150
8516700,150,150
8517600,150,150
8518500,166.666666666667,166.666666666667
8519400,166.666666666667,166.666666666667
8520300,166.666666666667,166.666666666667
8521200,166.666666666667,166.666666666667
8522100,150,150
8523000,150,150
8523900,150,150
8524800,150,150
8525700,100,100
8526600,100,100
8527500,100,100
8528400,100,100
8529300,66.6666666666667,66.6666666666667
8530200,66.6666666666667,66.6666666666667
8531100,66.6666666666667,66.6666666666667
8532000,66.6666666666667,66.6666666666667
8532900,50,50
8533800,50,50
8534700,50,50
8535600,50,50
8536500,0,0
8537400,0,0
8538300,0,0
8539200,0,0
8540100,0,0
8541000,0,0
8541900,0,0
8542800,0,0
8543700,0,0
8544600,0,0
8545500,0,0
8546400,0,0
8547300,0,0
8548200,0,0
8549100,0,0
8550000,0,0
8550900,0,0
8551800,0,0
8552700,0,0
8553600,0,0
8554500,0,0
8555400,0,0
8556300,0,0
8557200,0,0
8558100,0,0
8559000,0,0
8559900,0,0
8560800,0,0
8561700,0,0
8562600,0,0
8563500,0,0
8564400,0,0
8565300,0,0
8566200,0,0
8567100,0,0
8568000,0,0
8568900,0,0
8569800,0,0
8570700,0,0
8571600,0,0
8572500,0,0
8573400,0,0
8574300,0,0
8575200,0,0
8576100,0,0
8577000,0,0
8577900,0,0
8578800,0,0
8579700,0,0
8580600,0,0
8581500,0,0
8582400,0,0
8583300,0,0
8584200,0,0
8585100,0,0
8586000,0,0
8586900,0,0
8587800,0,0
8588700,0,0
8589600,0,0
8590500,0,0
8591400,0,0
8592300,0,0
8593200,0,0
8594100,0,0
8595000,0,0
8595900,0,0
8596800,0,0
8597700,0,0
8598600,0,0
8599500,0,0
8600400,0,0
8601300,0,0
8602200,0,0
8603100,0,0
8604000,0,0
8604900,0,0
8605800,0,0
8606700,0,0
8607600,0,0
8608500,0,0
8609400,0,0
8610300,0,0
8611200,0,0
8612100,0,0
8613000,0,0
8613900,0,0
8614800,0,0
8615700,0,0
8616600,0,0
8617500,0,0
8618400,0,0
8619300,0,0
8620200,0,0
8621100,0,0
8622000,0,0
8622900,0,0
8623800,0,0
8624700,0,0
8625600,0,0
8626500,0,0
8627400,0,0
8628300,0,0
8629200,0,0
8630100,0,0
8631000,0,0
8631900,0,0
8632800,0,0
8633700,0,0
8634600,0,0
8635500,0,0
8636400,0,0
8637300,0,0
8638200,0,0
8639100,0,0
8640000,0,0
8640900,0,0
8641800,0,0
8642700,0,0
8643600,0,0
8644500,0,0
8645400,0,0
8646300,0,0
8647200,0,0
8648100,0,0
8649000,0,0
8649900,0,0
8650800,0,0
8651700,0,0
8652600,0,0
8653500,0,0
8654400,0,0
8655300,0,0
8656200,0,0
8657100,0,0
8658000,0,0
8658900,0,0
8659800,0,0
8660700,0,0
8661600,0,0
8662500,0,0
8663400,0,0
8664300,0,0
8665200,0,0
8666100,0,0
8667000,0,0
8667900,0,0
8668800,0,0
8669700,0,0
8670600,0,0
8671500,0,0
8672400,0,0
8673300,0,0
8674200,0,0
8675100,0,0
8676000,0,0
8676900,0,0
8677800,0,0
8678700,0,0
8679600,0,0
8680500,0,0
8681400,0,0
8682300,0,0
8683200,0,0
8684100,0,0
8685000,0,0
8685900,0,0
8686800,0,0
8687700,0,0
8688600,0,0
8689500,0,0
8690400,0,0
8691300,0,0
8692200,0,0
8693100,0,0
8694000,0,0
8694900,0,0
8695800,0,0
8696700,0,0
8697600,0,0
8698500,0,0
8699400,0,0
8700300,0,0
8701200,0,0
8702100,0,0
8703000,0,0
8703900,0,0
8704800,0,0
8705700,0,0
8706600,0,0
8707500,0,0
8708400,0,0
8709300,0,0
8710200,0,0
8711100,0,0
8712000,0,0
8712900,0,0
8713800,0,0
8714700,0,0
8715600,0,0
8716500,0,0
8717400,0,0
8718300,0,0
8719200,0,0
8720100,0,0
8721000,0,0
8721900,0,0
8722800,0,0
8723700,0,0
8724600,0,0
8725500,0,0
8726400,0,0
8727300,0,0
8728200,0,0
8729100,0,0
8730000,0,0
8730900,0,0
8731800,0,0
8732700,0,0
8733600,0,0
8734500,0,0
8735400,0,0
8736300,0,0
8737200,0,0
8738100,0,0
8739000,0,0
8739900,0,0
8740800,0,0
8741700,0,0
8742600,0,0
8743500,0,0
8744400,0,0
8745300,0,0
8746200,0,0
8747100,0,0
8748000,0,0
8748900,0,0
8749800,0,0
8750700,0,0
8751600,0,0
8752500,100,100
8753400,100,100
8754300,100,100
8755200,100,100
8756100,150,150
8757000,150,150
8757900,150,150
8758800,150,150
8759700,158.333333333333,158.333333333333
8760600,158.333333333333,158.333333333333
8761500,158.333333333333,158.333333333333
8762400,158.333333333333,158.333333333333
8763300,166.666666666667,166.666666666667
8764200,166.666666666667,166.666666666667
8765100,166.666666666667,166.666666666667
8766000,166.666666666667,166.666666666667
8766900,166.666666666667,166.666666666667
8767800,166.666666666667,166.666666666667
8768700,166.666666666667,166.666666666667
8769600,166.666666666667,166.666666666667
8770500,150,150
8771400,150,150
8772300,150,150
8773200,150,150
8774100,150,150
8775000,150,150
8775900,150,150
8776800,150,150
8777700,166.666666666667,166.666666666667
8778600,166.666666666667,166.666666666667
8779500,166.666666666667,166.666666666667
8780400,166.666666666667,166.666666666667
8781300,150,150
8782200,150,150
8783100,150,150
8784000,150,150
8784900,100,100
8785800,100,100
8786700,100,100
8787600,100,100
8788500,66.6666666666667,66.6666666666667
8789400,66.6666666666667,66.6666666666667
8790300,66.6666666666667,66.6666666666667
8791200,66.6666666666667,66.6666666666667
8792100,50,50
8793000,50,50
8793900,50,50
8794800,50,50
8795700,0,0
8796600,0,0
8797500,0,0
8798400,0,0
8799300,0,0
8800200,0,0
8801100,0,0
8802000,0,0
8802900,0,0
8803800,0,0
8804700,0,0
8805600,0,0
8806500,0,0
8807400,0,0
8808300,0,0
8809200,0,0
8810100,0,0
8811000,0,0
8811900,0,0
8812800,0,0
8813700,0,0
8814600,0,0
8815500,0,0
8816400,0,0
8817300,0,0
8818200,0,0
8819100,0,0
8820000,0,0
8820900,0,0
8821800,0,0
8822700,0,0
8823600,0,0
8824500,0,0
8825400,0,0
8826300,0,0
8827200,0,0
8828100,0,0
8829000,0,0
8829900,0,0
8830800,0,0
8831700,0,0
8832600,0,0
8833500,0,0
8834400,0,0
8835300,0,0
8836200,0,0
8837100,0,0
8838000,0,0
8838900,,
8839800,100,100
8840700,100,100
8841600,100,100
8842500,150,150
8843400,150,150
8844300,150,150
8845200,150,150
8846100,158.333333333333,158.333333333333
8847000,158.333333333333,158.333333333333
8847900,158.333333333333,158.333333333333
8848800,158.333333333333,158.333333333333
8849700,166.666666666667,166.666666666667
8850600,166.666666666667,166.666666666667
8851500,166.666666666667,166.666666666667
8852400,166.666666666667,166.666666666667
8853300,166.666666666667,166.666666666667
8854200,166.666666666667,166.666666666667
8855100,166.666666666667,166.666666666667
8856000,166.666666666667,166.666666666667
8856900,150,150
8857800,150,150
8858700,150,150
8859600,150,150
8860500,150,150
8861400,150,150
8862300,150,150
8863200,150,150
8864100,166.666666666667,166.666666666667
8865000,166.666666666667,166.666666666667
8865900,166.666666666667,166.666666666667
8866800,166.666666666667,166.666666666667
8867700,150,150
8868600,150,150
8869500,150,150
8870400,150,150
8871300,100,100
8872200,100,100
8873100,100,100
8874000,100,100
8874900,66.6666666666667,66.6666666666667
8875800,66.6666666666667,66.6666666666667
8876700,66.6666666666667,66.6666666666667
8877600,66.6666666666667,66.6666666666667
8878500,50,50
8879400,50,50
8880300,50,50
8881200,50,50
8882100,0,0
8883000,0,0
8883900,0,0
8884800,0,0
8885700,0,0
8886600,0,0
8887500,0,0
8888400,0,0
8889300,0,0
8890200,0,0
8891100,0,0
8892000,0,0
8892900,0,0
8893800,0,0
8894700,0,0
8895600,0,0
8896500,0,0
8897400,0,0
8898300,0,0
8899200,0,0
8900100,0,0
8901000,0,0
8901900,0,0
8902800,0,0
8903700,0,0
8904600,0,0
8905500,0,0
8906400,0,0
8907300,0,0
8908200,0,0
8909100,0,0
8910000,0,0
8910900,0,0
8911800,0,0
8912700,0,0
8913600,0,0
8914500,0,0
8915400,0,0
8916300,0,0
8917200,0,0
8918100,0,0
8919000,0,0
8919900,0,0
8920800,0,0
8921700,0,0
8922600,0,0
8923500,0,0
8924400,0,0
8925300,100,100
8926200,100,100
8927100,100,100
8928000,100,100
8928900,150,150
8929800,150,150
8930700,150,150
8931600,150,150
8932500,158.333333333333,158.333333333333
8933400,158.333333333333,158.333333333333
8934300,158.333333333333,158.333333333333
8935200,158.333333333333,158.333333333333
8936100,166.666666666667,166.666666666667
8937000,166.666666666667,166.666666666667
8937900,166.666666666667,166.666666666667
8938800,166.666666666667,166.666666666667
8939700,166.666666666667,166.666666666667
8940600,166.666666666667,166.666666666667
8941500,166.666666666667,166.666666666667
8942400,166.666666666667,166.666666666667
8943300,150,150
8944200,150,150
8945100,150,150
8946000,150,150
8946900,150,150
8947800,150,150
8948700,150,150
8949600,150,150
8950500,166.666666666667,166.666666666667
8951400,166.666666666667,166.666666666667
8952300,166.666666666667,166.666666666667
8953200,166.666666666667,166.666666666667
8954100,150,150
8955000,150,150
8955900,150,150
8956800,150,150
8957700,100,100
8958600,100,100
8959500,100,100
8960400,100,100
8961300,66.6666666666667,66.6666666666667
8962200,66.6666666666667,66.6666666666667
8963100,66.6666666666667,66.6666666666667
8964000,66.6666666666667,66.6666666666667
8964900,50,50
8965800,50,50
8966700,50,50
8967600,50,50
8968500,0,0
8969400,0,0
8970300,0,0
8971200,0,0
8972100,0,0
8973000,0,0
8973900,0,0
8974800,0,0
8975700,0,0
8976600,0,0
8977500,0,0
8978400,0,0
8979300,0,0
8980200,0,0
8981100,0,0
8982000,0,0
8982900,0,0
8983800,0,0
8984700,0,0
8985600,0,0
8986500,0,0
8987400,0,0
8988300,0,0
8989200,0,0
8990100,0,0
8991000,0,0
8991900,0,0
8992800,0,0
8993700,0,0
8994600,0,0
8995500,0,0
8996400,0,0
8997300,0,0
8998200,0,0
8999100,0,0
9000000,0,0
9000900,0,0
9001800,0,0
9002700,0,0
9003600,0,0
9004500,0,0
9005400,0,0
9006300,0,0
9007200,0,0
9008100,0,0
9009000,0,0
9009900,0,0
9010800,0,0
9011700,100,100
9012600,100,100
9013500,100,100
9014400,100,100
9015300,150,150
9016200,150,150
9017100,150,150
9018000,150,150
9018900,158.333333333333,158.333333333333
9019800,158.333333333333,158.333333333333
9020700,158.333333333333,158.333333333333
9021600,158.333333333333,158.333333333333
9022500,166.666666666667,166.666666666667
9023400,166.666666666667,166.666666666667
9024300,166.666666666667,166.666666666667
9025200,166.666666666667,166.666666666667
9026100,166.666666666667,166.666666666667
9027000,166.666666666667,166.666666666667
9027900,166.666666666667,166.666666666667
9028800,166.666666666667,166.666666666667
9029700,150,150
9030600,150,150
9031500,150,150
9032400,150,150
9033300,150,150
9034200,150,150
9035100,150,150
9036000,150,150
9036900,166.666666666667,166.666666666667
9037800,166.666666666667,166.666666666667
9038700,166.666666666667,166.666666666667
9039600,166.666666666667,166.666666666667
9040500,150,150
9041400,150,150
9042300,150,150
9043200,150,150
9044100,100,100
9045000,100,100
9045900,100,100
9046800,100,100
9047700,66.6666666666667,66.6666666666667
9048600,66.6666666666667,66.6666666666667
9049500,66.6666666666667,66.6666666666667
9050400,66.6666666666667,66.6666666666667
9051300,50,50
9052200,50,50
9053100,50,50
9054000,50,50
9054900,0,0
9055800,0,0
9056700,0,0
9057600,0,0
9058500,0,0
9059400,0,0
9060300,0,0
9061200,0,0
9062100,0,0
9063000,0,0
9063900,0,0
9064800,0,0
9065700,0,0
9066600,0,0
9067500,0,0
9068400,0,0
9069300,0,0
9070200,0,0
9071100,0,0
9072000,0,0
9072900,0,0
9073800,0,0
9074700,0,0
9075600,0,0
9076500,0,0
9077400,0,0
9078300,0,0
9079200,0,0
9080100,0,0
9081000,0,0
9081900,0,0
9082800,0,0
9083700,0,0
9084600,0,0
9085500,0,0
9086400,0,0
9087300,0,0
9088200,0,0
9089100,0,0
9090000,0,0
9090900,0,0
9091800,0,0
9092700,0,0
9093600,0,0
9094500,0,0
9095400,0,0
9096300,0,0
9097200,0,0
9098100,100,100
9099000,100,100
9099900,100,100
9100800,100,100
9101700,150,150
9102600,150,150
9103500,150,150
9104400,150,150
9105300,158.333333333333,158.333333333333
9106200,158.333333333333,158.333333333333
9107100,158.333333333333,158.333333333333
9108000,158.333333333333,158.333333333333
9108900,166.666666666667,166.666666666667
9109800,166.666666666667,166.666666666667
9110700,166.666666666667,166.666666666667
9111600,166.666666666667,166.666666666667
9112500,166.666666666667,166.666666666667
9113400,166.666666666667,166.666666666667
9114300,166.666666666667,166.666666666667
9115200,166.666666666667,166.666666666667
9116100,150,150
9117000,150,150
9117900,150,150
9118800,150,150
9119700,150,150
9120600,150,150
9121500,150,150
9122400,150,150
9123300,166.666666666667,166.666666666667
9124200,166.666666666667,166.666666666667
9125100,166.666666666667,166.666666666667
9126000,166.666666666667,166.666666666667
9126900,150,150
9127800,150,150
9128700,150,150
9129600,150,150
9130500,100,100
9131400,100,100
9132300,100,100
9133200,100,100
9134100,66.6666666666667,66.6666666666667
9135000,66.6666666666667,66.6666666666667
9135900,66.6666666666667,66.6666666666667
9136800,66.6666666666667,66.6666666666667
9137700,50,50
9138600,50,50
9139500,50,50
9140400,50,50
9141300,0,0
9142200,0,0
9143100,0,0
9144000,0,0
9144900,0,0
9145800,0,0
9146700,0,0
9147600,0,0
9148500,0,0
9149400,0,0
9150300,0,0
9151200,0,0
9152100,0,0
9153000,0,0
9153900,0,0
9154800,0,0
9155700,0,0
9156600,0,0
9157500,0,0
9158400,0,0
9159300,0,0
9160200,0,0
9161100,0,0
9162000,0,0
9162900,0,0
9163800,0,0
9164700,0,0
9165600,0,0
9166500,0,0
9167400,0,0
9168300,0,0
9169200,0,0
9170100,0,0
9171000,0,0
9171900,0,0
9172800,0,0
9173700,0,0
9174600,0,0
9175500,0,0
9176400,0,0
9177300,0,0
9178200,0,0
9179100,0,0
9180000,0,0
9180900,0,0
9181800,0,0
9182700,0,0
9183600,0,0
9184500,0,0
9185400,0,0
9186300,0,0
9187200,0,0
9188100,0,0
9189000,0,0
9189900,0,0
9190800,0,0
9191700,0,0
9192600,0,0
9193500,0,0
9194400,0,0
9195300,0,0
9196200,0,0
9197100,0,0
9198000,0,0
9198900,0,0
9199800,0,0
9200700,0,0
9201600,0,0
9202500,0,0
9203400,0,0
9204300,0,0
9205200,0,0
9206100,0,0
9207000,0,0
9207900,0,0
9208800,0,0
9209700,0,0
9210600,0,0
9211500,0,0
9212400,0,0
9213300,0,0
9214200,0,0
9215100,0,0
9216000,0,0
9216900,0,0
