time,InternalGainsLat[nZ],InternalGainsLat[sZ],InternalGainsCon[nZ],InternalGainsCon[sZ],InternalGainsRad[nZ],InternalGainsRad[sZ]
7917300,6750,6750,22560.834,22560.834,14480.833,14480.833
7918200,6750,6750,22560.834,22560.834,14480.833,14480.833
7919100,6750,6750,22560.834,22560.834,14480.833,14480.833
7920000,4500,4500,15675.833,15675.833,9965.833,9965.833
7920900,4500,4500,15675.833,15675.833,9965.833,9965.833
7921800,4500,4500,15675.833,15675.833,9965.833,9965.833
7922700,4500,4500,15675.833,15675.833,9965.833,9965.833
7923600,3000,3000,11085.833,11085.833,6955.8335,6955.8335
7924500,3000,3000,11085.833,11085.833,6955.8335,6955.8335
7925400,3000,3000,11085.833,11085.833,6955.8335,6955.8335
7926300,3000,3000,11085.833,11085.833,6955.8335,6955.8335
7927200,2250,2250,8790.833,8790.833,5450.8335,5450.8335
7928100,2250,2250,8790.833,8790.833,5450.8335,5450.8335
7929000,2250,2250,8790.833,8790.833,5450.8335,5450.8335
7929900,2250,2250,8790.833,8790.833,5450.8335,5450.8335
7930800,0,0,822.5,822.5,352.5,352.5
7931700,0,0,822.5,822.5,352.5,352.5
7932600,0,0,822.5,822.5,352.5,352.5
7933500,0,0,822.5,822.5,352.5,352.5
7934400,0,0,822.5,822.5,352.5,352.5
7935300,0,0,822.5,822.5,352.5,352.5
7936200,0,0,822.5,822.5,352.5,352.5
7937100,0,0,822.5,822.5,352.5,352.5
7938000,0,0,822.5,822.5,352.5,352.5
7938900,0,0,822.5,822.5,352.5,352.5
7939800,0,0,822.5,822.5,352.5,352.5
7940700,0,0,822.5,822.5,352.5,352.5
7941600,0,0,822.5,822.5,352.5,352.5
7942500,0,0,822.5,822.5,352.5,352.5
7943400,0,0,822.5,822.5,352.5,352.5
7944300,0,0,822.5,822.5,352.5,352.5
7945200,0,0,822.5,822.5,352.5,352.5
7946100,0,0,822.5,822.5,352.5,352.5
7947000,0,0,822.5,822.5,352.5,352.5
7947900,0,0,822.5,822.5,352.5,352.5
7948800,0,0,822.5,822.5,352.5,352.5
7949700,0,0,822.5,822.5,352.5,352.5
7950600,0,0,822.5,822.5,352.5,352.5
7951500,0,0,822.5,822.5,352.5,352.5
7952400,0,0,822.5,822.5,352.5,352.5
7953300,0,0,822.5,822.5,352.5,352.5
7954200,0,0,822.5,822.5,352.5,352.5
7955100,0,0,822.5,822.5,352.5,352.5
7956000,0,0,822.5,822.5,352.5,352.5
7956900,0,0,822.5,822.5,352.5,352.5
7957800,0,0,822.5,822.5,352.5,352.5
7958700,0,0,822.5,822.5,352.5,352.5
7959600,0,0,822.5,822.5,352.5,352.5
7960500,0,0,822.5,822.5,352.5,352.5
7961400,0,0,822.5,822.5,352.5,352.5
7962300,0,0,822.5,822.5,352.5,352.5
7963200,0,0,822.5,822.5,352.5,352.5
7964100,0,0,822.5,822.5,352.5,352.5
7965000,0,0,822.5,822.5,352.5,352.5
7965900,0,0,822.5,822.5,352.5,352.5
7966800,0,0,822.5,822.5,352.5,352.5
7967700,0,0,822.5,822.5,352.5,352.5
7968600,0,0,822.5,822.5,352.5,352.5
7969500,0,0,822.5,822.5,352.5,352.5
7970400,0,0,822.5,822.5,352.5,352.5
7971300,0,0,822.5,822.5,352.5,352.5
7972200,0,0,822.5,822.5,352.5,352.5
7973100,0,0,822.5,822.5,352.5,352.5
7974000,0,0,822.5,822.5,352.5,352.5
7974900,0,0,822.5,822.5,352.5,352.5
7975800,0,0,822.5,822.5,352.5,352.5
7976700,0,0,822.5,822.5,352.5,352.5
7977600,0,0,822.5,822.5,352.5,352.5
7978500,0,0,822.5,822.5,352.5,352.5
7979400,0,0,822.5,822.5,352.5,352.5
7980300,0,0,822.5,822.5,352.5,352.5
7981200,0,0,822.5,822.5,352.5,352.5
7982100,0,0,822.5,822.5,352.5,352.5
7983000,0,0,822.5,822.5,352.5,352.5
7983900,0,0,822.5,822.5,352.5,352.5
7984800,0,0,822.5,822.5,352.5,352.5
7985700,0,0,822.5,822.5,352.5,352.5
7986600,0,0,822.5,822.5,352.5,352.5
7987500,0,0,822.5,822.5,352.5,352.5
7988400,0,0,822.5,822.5,352.5,352.5
7989300,0,0,822.5,822.5,352.5,352.5
7990200,0,0,822.5,822.5,352.5,352.5
7991100,0,0,822.5,822.5,352.5,352.5
7992000,0,0,822.5,822.5,352.5,352.5
7992900,0,0,822.5,822.5,352.5,352.5
7993800,0,0,822.5,822.5,352.5,352.5
7994700,0,0,822.5,822.5,352.5,352.5
7995600,0,0,822.5,822.5,352.5,352.5
7996500,0,0,822.5,822.5,352.5,352.5
7997400,0,0,822.5,822.5,352.5,352.5
7998300,0,0,822.5,822.5,352.5,352.5
7999200,0,0,822.5,822.5,352.5,352.5
8000100,0,0,822.5,822.5,352.5,352.5
8001000,0,0,822.5,822.5,352.5,352.5
8001900,0,0,822.5,822.5,352.5,352.5
8002800,0,0,822.5,822.5,352.5,352.5
8003700,0,0,822.5,822.5,352.5,352.5
8004600,0,0,822.5,822.5,352.5,352.5
8005500,0,0,822.5,822.5,352.5,352.5
8006400,0,0,822.5,822.5,352.5,352.5
8007300,0,0,822.5,822.5,352.5,352.5
8008200,0,0,822.5,822.5,352.5,352.5
8009100,0,0,822.5,822.5,352.5,352.5
8010000,0,0,822.5,822.5,352.5,352.5
8010900,0,0,822.5,822.5,352.5,352.5
8011800,0,0,822.5,822.5,352.5,352.5
8012700,0,0,822.5,822.5,352.5,352.5
8013600,0,0,822.5,822.5,352.5,352.5
8014500,0,0,822.5,822.5,352.5,352.5
8015400,0,0,822.5,822.5,352.5,352.5
8016300,0,0,822.5,822.5,352.5,352.5
8017200,0,0,822.5,822.5,352.5,352.5
8018100,0,0,822.5,822.5,352.5,352.5
8019000,0,0,822.5,822.5,352.5,352.5
8019900,0,0,822.5,822.5,352.5,352.5
8020800,0,0,822.5,822.5,352.5,352.5
8021700,0,0,822.5,822.5,352.5,352.5
8022600,0,0,822.5,822.5,352.5,352.5
8023500,0,0,822.5,822.5,352.5,352.5
8024400,0,0,822.5,822.5,352.5,352.5
8025300,0,0,822.5,822.5,352.5,352.5
8026200,0,0,822.5,822.5,352.5,352.5
8027100,0,0,822.5,822.5,352.5,352.5
8028000,0,0,822.5,822.5,352.5,352.5
8028900,0,0,822.5,822.5,352.5,352.5
8029800,0,0,822.5,822.5,352.5,352.5
8030700,0,0,822.5,822.5,352.5,352.5
8031600,0,0,822.5,822.5,352.5,352.5
8032500,0,0,822.5,822.5,352.5,352.5
8033400,0,0,822.5,822.5,352.5,352.5
8034300,0,0,822.5,822.5,352.5,352.5
8035200,0,0,822.5,822.5,352.5,352.5
8036100,0,0,822.5,822.5,352.5,352.5
8037000,0,0,822.5,822.5,352.5,352.5
8037900,0,0,822.5,822.5,352.5,352.5
8038800,0,0,822.5,822.5,352.5,352.5
8039700,0,0,822.5,822.5,352.5,352.5
8040600,0,0,822.5,822.5,352.5,352.5
8041500,0,0,822.5,822.5,352.5,352.5
8042400,0,0,822.5,822.5,352.5,352.5
8043300,0,0,822.5,822.5,352.5,352.5
8044200,0,0,822.5,822.5,352.5,352.5
8045100,0,0,822.5,822.5,352.5,352.5
8046000,0,0,822.5,822.5,352.5,352.5
8046900,0,0,822.5,822.5,352.5,352.5
8047800,0,0,822.5,822.5,352.5,352.5
8048700,0,0,822.5,822.5,352.5,352.5
8049600,0,0,822.5,822.5,352.5,352.5
8050500,0,0,822.5,822.5,352.5,352.5
8051400,0,0,822.5,822.5,352.5,352.5
8052300,0,0,822.5,822.5,352.5,352.5
8053200,0,0,822.5,822.5,352.5,352.5
8054100,0,0,822.5,822.5,352.5,352.5
8055000,0,0,822.5,822.5,352.5,352.5
8055900,0,0,822.5,822.5,352.5,352.5
8056800,0,0,822.5,822.5,352.5,352.5
8057700,0,0,822.5,822.5,352.5,352.5
8058600,0,0,822.5,822.5,352.5,352.5
8059500,0,0,822.5,822.5,352.5,352.5
8060400,0,0,822.5,822.5,352.5,352.5
8061300,0,0,822.5,822.5,352.5,352.5
8062200,0,0,822.5,822.5,352.5,352.5
8063100,0,0,822.5,822.5,352.5,352.5
8064000,0,0,822.5,822.5,352.5,352.5
8064900,0,0,822.5,822.5,352.5,352.5
8065800,0,0,822.5,822.5,352.5,352.5
8066700,0,0,822.5,822.5,352.5,352.5
8067600,0,0,822.5,822.5,352.5,352.5
8068500,0,0,822.5,822.5,352.5,352.5
8069400,0,0,822.5,822.5,352.5,352.5
8070300,0,0,822.5,822.5,352.5,352.5
8071200,0,0,822.5,822.5,352.5,352.5
8072100,0,0,822.5,822.5,352.5,352.5
8073000,0,0,822.5,822.5,352.5,352.5
8073900,0,0,822.5,822.5,352.5,352.5
8074800,0,0,822.5,822.5,352.5,352.5
8075700,0,0,822.5,822.5,352.5,352.5
8076600,0,0,822.5,822.5,352.5,352.5
8077500,0,0,822.5,822.5,352.5,352.5
8078400,0,0,822.5,822.5,352.5,352.5
8079300,0,0,822.5,822.5,352.5,352.5
8080200,0,0,822.5,822.5,352.5,352.5
8081100,0,0,822.5,822.5,352.5,352.5
8082000,0,0,822.5,822.5,352.5,352.5
8082900,0,0,822.5,822.5,352.5,352.5
8083800,0,0,822.5,822.5,352.5,352.5
8084700,0,0,822.5,822.5,352.5,352.5
8085600,0,0,822.5,822.5,352.5,352.5
8086500,0,0,822.5,822.5,352.5,352.5
8087400,0,0,822.5,822.5,352.5,352.5
8088300,0,0,822.5,822.5,352.5,352.5
8089200,0,0,822.5,822.5,352.5,352.5
8090100,0,0,822.5,822.5,352.5,352.5
8091000,0,0,822.5,822.5,352.5,352.5
8091900,0,0,822.5,822.5,352.5,352.5
8092800,0,0,822.5,822.5,352.5,352.5
8093700,0,0,822.5,822.5,352.5,352.5
8094600,0,0,822.5,822.5,352.5,352.5
8095500,0,0,822.5,822.5,352.5,352.5
8096400,0,0,822.5,822.5,352.5,352.5
8097300,0,0,822.5,822.5,352.5,352.5
8098200,0,0,822.5,822.5,352.5,352.5
8099100,0,0,822.5,822.5,352.5,352.5
8100000,0,0,822.5,822.5,352.5,352.5
8100900,0,0,822.5,822.5,352.5,352.5
8101800,0,0,822.5,822.5,352.5,352.5
8102700,0,0,822.5,822.5,352.5,352.5
8103600,0,0,822.5,822.5,352.5,352.5
8104500,0,0,822.5,822.5,352.5,352.5
8105400,0,0,822.5,822.5,352.5,352.5
8106300,0,0,822.5,822.5,352.5,352.5
8107200,0,0,822.5,822.5,352.5,352.5
8108100,0,0,822.5,822.5,352.5,352.5
8109000,0,0,822.5,822.5,352.5,352.5
8109900,0,0,822.5,822.5,352.5,352.5
8110800,0,0,822.5,822.5,352.5,352.5
8111700,0,0,822.5,822.5,352.5,352.5
8112600,0,0,822.5,822.5,352.5,352.5
8113500,0,0,822.5,822.5,352.5,352.5
8114400,0,0,822.5,822.5,352.5,352.5
8115300,0,0,822.5,822.5,352.5,352.5
8116200,0,0,822.5,822.5,352.5,352.5
8117100,0,0,822.5,822.5,352.5,352.5
8118000,0,0,822.5,822.5,352.5,352.5
8118900,0,0,822.5,822.5,352.5,352.5
8119800,0,0,822.5,822.5,352.5,352.5
8120700,0,0,822.5,822.5,352.5,352.5
8121600,0,0,822.5,822.5,352.5,352.5
8122500,0,0,822.5,822.5,352.5,352.5
8123400,0,0,822.5,822.5,352.5,352.5
8124300,0,0,822.5,822.5,352.5,352.5
8125200,0,0,822.5,822.5,352.5,352.5
8126100,0,0,822.5,822.5,352.5,352.5
8127000,0,0,822.5,822.5,352.5,352.5
8127900,0,0,822.5,822.5,352.5,352.5
8128800,0,0,822.5,822.5,352.5,352.5
8129700,0,0,822.5,822.5,352.5,352.5
8130600,0,0,822.5,822.5,352.5,352.5
8131500,0,0,822.5,822.5,352.5,352.5
8132400,0,0,822.5,822.5,352.5,352.5
8133300,0,0,822.5,822.5,352.5,352.5
8134200,0,0,822.5,822.5,352.5,352.5
8135100,0,0,822.5,822.5,352.5,352.5
8136000,0,0,822.5,822.5,352.5,352.5
8136900,0,0,822.5,822.5,352.5,352.5
8137800,0,0,822.5,822.5,352.5,352.5
8138700,0,0,822.5,822.5,352.5,352.5
8139600,0,0,822.5,822.5,352.5,352.5
8140500,0,0,822.5,822.5,352.5,352.5
8141400,0,0,822.5,822.5,352.5,352.5
8142300,0,0,822.5,822.5,352.5,352.5
8143200,0,0,822.5,822.5,352.5,352.5
8144100,0,0,822.5,822.5,352.5,352.5
8145000,0,0,822.5,822.5,352.5,352.5
8145900,0,0,822.5,822.5,352.5,352.5
8146800,4500,4500,15675.833,15675.833,9965.833,9965.833
8147700,4500,4500,15675.833,15675.833,9965.833,9965.833
8148600,4500,4500,15675.833,15675.833,9965.833,9965.833
8149500,4500,4500,15675.833,15675.833,9965.833,9965.833
8150400,6750,6750,22560.834,22560.834,14480.833,14480.833
8151300,6750,6750,22560.834,22560.834,14480.833,14480.833
8152200,6750,6750,22560.834,22560.834,14480.833,14480.833
8153100,6750,6750,22560.834,22560.834,14480.833,14480.833
8154000,7125,7125,23708.334,23708.334,15233.333,15233.333
8154900,7125,7125,23708.334,23708.334,15233.333,15233.333
8155800,7125,7125,23708.334,23708.334,15233.333,15233.333
8156700,7125,7125,23708.334,23708.334,15233.333,15233.333
8157600,7500,7500,24855.834,24855.834,15985.833,15985.833
8158500,7500,7500,24855.834,24855.834,15985.833,15985.833
8159400,7500,7500,24855.834,24855.834,15985.833,15985.833
8160300,7500,7500,24855.834,24855.834,15985.833,15985.833
8161200,7500,7500,24855.834,24855.834,15985.833,15985.833
8162100,7500,7500,24855.834,24855.834,15985.833,15985.833
8163000,7500,7500,24855.834,24855.834,15985.833,15985.833
8163900,7500,7500,24855.834,24855.834,15985.833,15985.833
8164800,6750,6750,22560.834,22560.834,14480.833,14480.833
8165700,6750,6750,22560.834,22560.834,14480.833,14480.833
8166600,6750,6750,22560.834,22560.834,14480.833,14480.833
8167500,6750,6750,22560.834,22560.834,14480.833,14480.833
8168400,6750,6750,22560.834,22560.834,14480.833,14480.833
8169300,6750,6750,22560.834,22560.834,14480.833,14480.833
8170200,6750,6750,22560.834,22560.834,14480.833,14480.833
8171100,6750,6750,22560.834,22560.834,14480.833,14480.833
8172000,7500,7500,24855.834,24855.834,15985.833,15985.833
8172900,7500,7500,24855.834,24855.834,15985.833,15985.833
8173800,7500,7500,24855.834,24855.834,15985.833,15985.833
8174700,7500,7500,24855.834,24855.834,15985.833,15985.833
8175600,6750,6750,22560.834,22560.834,14480.833,14480.833
8176500,6750,6750,22560.834,22560.834,14480.833,14480.833
8177400,6750,6750,22560.834,22560.834,14480.833,14480.833
8178300,6750,6750,22560.834,22560.834,14480.833,14480.833
8179200,4500,4500,15675.833,15675.833,9965.833,9965.833
8180100,4500,4500,15675.833,15675.833,9965.833,9965.833
8181000,4500,4500,15675.833,15675.833,9965.833,9965.833
8181900,4500,4500,15675.833,15675.833,9965.833,9965.833
8182800,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8183700,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8184600,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8185500,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8186400,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8187300,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8188200,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8189100,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8190000,0,0,822.5,822.5,352.5,352.5
8190900,0,0,822.5,822.5,352.5,352.5
8191800,0,0,822.5,822.5,352.5,352.5
8192700,0,0,822.5,822.5,352.5,352.5
8193600,0,0,822.5,822.5,352.5,352.5
8194500,0,0,822.5,822.5,352.5,352.5
8195400,0,0,822.5,822.5,352.5,352.5
8196300,0,0,822.5,822.5,352.5,352.5
8197200,0,0,822.5,822.5,352.5,352.5
8198100,0,0,822.5,822.5,352.5,352.5
8199000,0,0,822.5,822.5,352.5,352.5
8199900,0,0,822.5,822.5,352.5,352.5
8200800,0,0,822.5,822.5,352.5,352.5
8201700,0,0,822.5,822.5,352.5,352.5
8202600,0,0,822.5,822.5,352.5,352.5
8203500,0,0,822.5,822.5,352.5,352.5
8204400,0,0,822.5,822.5,352.5,352.5
8205300,0,0,822.5,822.5,352.5,352.5
8206200,0,0,822.5,822.5,352.5,352.5
8207100,0,0,822.5,822.5,352.5,352.5
8208000,0,0,822.5,822.5,352.5,352.5
8208900,0,0,822.5,822.5,352.5,352.5
8209800,0,0,822.5,822.5,352.5,352.5
8210700,0,0,822.5,822.5,352.5,352.5
8211600,0,0,822.5,822.5,352.5,352.5
8212500,0,0,822.5,822.5,352.5,352.5
8213400,0,0,822.5,822.5,352.5,352.5
8214300,0,0,822.5,822.5,352.5,352.5
8215200,0,0,822.5,822.5,352.5,352.5
8216100,0,0,822.5,822.5,352.5,352.5
8217000,0,0,822.5,822.5,352.5,352.5
8217900,0,0,822.5,822.5,352.5,352.5
8218800,0,0,822.5,822.5,352.5,352.5
8219700,0,0,822.5,822.5,352.5,352.5
8220600,0,0,822.5,822.5,352.5,352.5
8221500,0,0,822.5,822.5,352.5,352.5
8222400,0,0,822.5,822.5,352.5,352.5
8223300,0,0,822.5,822.5,352.5,352.5
8224200,0,0,822.5,822.5,352.5,352.5
8225100,0,0,822.5,822.5,352.5,352.5
8226000,0,0,822.5,822.5,352.5,352.5
8226900,0,0,822.5,822.5,352.5,352.5
8227800,0,0,822.5,822.5,352.5,352.5
8228700,0,0,822.5,822.5,352.5,352.5
8229600,0,0,822.5,822.5,352.5,352.5
8230500,0,0,822.5,822.5,352.5,352.5
8231400,0,0,822.5,822.5,352.5,352.5
8232300,0,0,822.5,822.5,352.5,352.5
8233200,4500,4500,15675.833,15675.833,9965.833,9965.833
8234100,4500,4500,15675.833,15675.833,9965.833,9965.833
8235000,4500,4500,15675.833,15675.833,9965.833,9965.833
8235900,4500,4500,15675.833,15675.833,9965.833,9965.833
8236800,6750,6750,22560.834,22560.834,14480.833,14480.833
8237700,6750,6750,22560.834,22560.834,14480.833,14480.833
8238600,6750,6750,22560.834,22560.834,14480.833,14480.833
8239500,6750,6750,22560.834,22560.834,14480.833,14480.833
8240400,7125,7125,23708.334,23708.334,15233.333,15233.333
8241300,7125,7125,23708.334,23708.334,15233.333,15233.333
8242200,7125,7125,23708.334,23708.334,15233.333,15233.333
8243100,7125,7125,23708.334,23708.334,15233.333,15233.333
8244000,7500,7500,24855.834,24855.834,15985.833,15985.833
8244900,7500,7500,24855.834,24855.834,15985.833,15985.833
8245800,7500,7500,24855.834,24855.834,15985.833,15985.833
8246700,7500,7500,24855.834,24855.834,15985.833,15985.833
8247600,7500,7500,24855.834,24855.834,15985.833,15985.833
8248500,7500,7500,24855.834,24855.834,15985.833,15985.833
8249400,7500,7500,24855.834,24855.834,15985.833,15985.833
8250300,7500,7500,24855.834,24855.834,15985.833,15985.833
8251200,6750,6750,22560.834,22560.834,14480.833,14480.833
8252100,6750,6750,22560.834,22560.834,14480.833,14480.833
8253000,6750,6750,22560.834,22560.834,14480.833,14480.833
8253900,6750,6750,22560.834,22560.834,14480.833,14480.833
8254800,6750,6750,22560.834,22560.834,14480.833,14480.833
8255700,6750,6750,22560.834,22560.834,14480.833,14480.833
8256600,6750,6750,22560.834,22560.834,14480.833,14480.833
8257500,6750,6750,22560.834,22560.834,14480.833,14480.833
8258400,7500,7500,24855.834,24855.834,15985.833,15985.833
8259300,7500,7500,24855.834,24855.834,15985.833,15985.833
8260200,7500,7500,24855.834,24855.834,15985.833,15985.833
8261100,7500,7500,24855.834,24855.834,15985.833,15985.833
8262000,6750,6750,22560.834,22560.834,14480.833,14480.833
8262900,6750,6750,22560.834,22560.834,14480.833,14480.833
8263800,6750,6750,22560.834,22560.834,14480.833,14480.833
8264700,6750,6750,22560.834,22560.834,14480.833,14480.833
8265600,4500,4500,15675.833,15675.833,9965.833,9965.833
8266500,4500,4500,15675.833,15675.833,9965.833,9965.833
8267400,4500,4500,15675.833,15675.833,9965.833,9965.833
8268300,4500,4500,15675.833,15675.833,9965.833,9965.833
8269200,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8270100,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8271000,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8271900,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8272800,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8273700,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8274600,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8275500,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8276400,0,0,822.5,822.5,352.5,352.5
8277300,0,0,822.5,822.5,352.5,352.5
8278200,0,0,822.5,822.5,352.5,352.5
8279100,0,0,822.5,822.5,352.5,352.5
8280000,0,0,822.5,822.5,352.5,352.5
8280900,0,0,822.5,822.5,352.5,352.5
8281800,0,0,822.5,822.5,352.5,352.5
8282700,0,0,822.5,822.5,352.5,352.5
8283600,0,0,822.5,822.5,352.5,352.5
8284500,0,0,822.5,822.5,352.5,352.5
8285400,0,0,822.5,822.5,352.5,352.5
8286300,0,0,822.5,822.5,352.5,352.5
8287200,0,0,822.5,822.5,352.5,352.5
8288100,0,0,822.5,822.5,352.5,352.5
8289000,0,0,822.5,822.5,352.5,352.5
8289900,0,0,822.5,822.5,352.5,352.5
8290800,0,0,822.5,822.5,352.5,352.5
8291700,0,0,822.5,822.5,352.5,352.5
8292600,0,0,822.5,822.5,352.5,352.5
8293500,0,0,822.5,822.5,352.5,352.5
8294400,0,0,822.5,822.5,352.5,352.5
8295300,0,0,822.5,822.5,352.5,352.5
8296200,0,0,822.5,822.5,352.5,352.5
8297100,0,0,822.5,822.5,352.5,352.5
8298000,0,0,822.5,822.5,352.5,352.5
8298900,0,0,822.5,822.5,352.5,352.5
8299800,0,0,822.5,822.5,352.5,352.5
8300700,0,0,822.5,822.5,352.5,352.5
8301600,0,0,822.5,822.5,352.5,352.5
8302500,0,0,822.5,822.5,352.5,352.5
8303400,0,0,822.5,822.5,352.5,352.5
8304300,0,0,822.5,822.5,352.5,352.5
8305200,0,0,822.5,822.5,352.5,352.5
8306100,0,0,822.5,822.5,352.5,352.5
8307000,0,0,822.5,822.5,352.5,352.5
8307900,0,0,822.5,822.5,352.5,352.5
8308800,0,0,822.5,822.5,352.5,352.5
8309700,0,0,822.5,822.5,352.5,352.5
8310600,0,0,822.5,822.5,352.5,352.5
8311500,0,0,822.5,822.5,352.5,352.5
8312400,0,0,822.5,822.5,352.5,352.5
8313300,0,0,822.5,822.5,352.5,352.5
8314200,0,0,822.5,822.5,352.5,352.5
8315100,0,0,822.5,822.5,352.5,352.5
8316000,0,0,822.5,822.5,352.5,352.5
8316900,0,0,822.5,822.5,352.5,352.5
8317800,0,0,822.5,822.5,352.5,352.5
8318700,0,0,822.5,822.5,352.5,352.5
8319600,4500,4500,15675.833,15675.833,9965.833,9965.833
8320500,4500,4500,15675.833,15675.833,9965.833,9965.833
8321400,4500,4500,15675.833,15675.833,9965.833,9965.833
8322300,4500,4500,15675.833,15675.833,9965.833,9965.833
8323200,6750,6750,22560.834,22560.834,14480.833,14480.833
8324100,6750,6750,22560.834,22560.834,14480.833,14480.833
8325000,6750,6750,22560.834,22560.834,14480.833,14480.833
8325900,6750,6750,22560.834,22560.834,14480.833,14480.833
8326800,7125,7125,23708.334,23708.334,15233.333,15233.333
8327700,7125,7125,23708.334,23708.334,15233.333,15233.333
8328600,7125,7125,23708.334,23708.334,15233.333,15233.333
8329500,7125,7125,23708.334,23708.334,15233.333,15233.333
8330400,7500,7500,24855.834,24855.834,15985.833,15985.833
8331300,7500,7500,24855.834,24855.834,15985.833,15985.833
8332200,7500,7500,24855.834,24855.834,15985.833,15985.833
8333100,7500,7500,24855.834,24855.834,15985.833,15985.833
8334000,7500,7500,24855.834,24855.834,15985.833,15985.833
8334900,7500,7500,24855.834,24855.834,15985.833,15985.833
8335800,7500,7500,24855.834,24855.834,15985.833,15985.833
8336700,7500,7500,24855.834,24855.834,15985.833,15985.833
8337600,6750,6750,22560.834,22560.834,14480.833,14480.833
8338500,6750,6750,22560.834,22560.834,14480.833,14480.833
8339400,6750,6750,22560.834,22560.834,14480.833,14480.833
8340300,6750,6750,22560.834,22560.834,14480.833,14480.833
8341200,6750,6750,22560.834,22560.834,14480.833,14480.833
8342100,6750,6750,22560.834,22560.834,14480.833,14480.833
8343000,6750,6750,22560.834,22560.834,14480.833,14480.833
8343900,6750,6750,22560.834,22560.834,14480.833,14480.833
8344800,7500,7500,24855.834,24855.834,15985.833,15985.833
8345700,7500,7500,24855.834,24855.834,15985.833,15985.833
8346600,7500,7500,24855.834,24855.834,15985.833,15985.833
8347500,7500,7500,24855.834,24855.834,15985.833,15985.833
8348400,6750,6750,22560.834,22560.834,14480.833,14480.833
8349300,6750,6750,22560.834,22560.834,14480.833,14480.833
8350200,6750,6750,22560.834,22560.834,14480.833,14480.833
8351100,6750,6750,22560.834,22560.834,14480.833,14480.833
8352000,4500,4500,15675.833,15675.833,9965.833,9965.833
8352900,4500,4500,15675.833,15675.833,9965.833,9965.833
8353800,4500,4500,15675.833,15675.833,9965.833,9965.833
8354700,4500,4500,15675.833,15675.833,9965.833,9965.833
8355600,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8356500,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8357400,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8358300,3000,3000,11085.833,11085.833,6955.8335,6955.8335
8359200,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8360100,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8361000,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8361900,2250,2250,8790.833,8790.833,5450.8335,5450.8335
8362800,0,0,822.5,822.5,352.5,352.5
8363700,0,0,822.5,822.5,352.5,352.5
8364600,0,0,822.5,822.5,352.5,352.5
8365500,0,0,822.5,822.5,352.5,352.5
8366400,0,0,822.5,822.5,352.5,352.5
8367300,0,0,822.5,822.5,352.5,352.5
