time,LowerSetp[nZ],UpperSetp[nZ],LowerSetp[sZ],UpperSetp[sZ],UpperCO2[nZ],UpperCO2[sZ]
9888300,289.15,303.15,289.15,303.15,900,900
9889200,289.15,303.15,289.15,303.15,900,900
9890100,289.15,303.15,289.15,303.15,900,900
9891000,289.15,303.15,289.15,303.15,900,900
9891900,289.15,303.15,289.15,303.15,900,900
9892800,289.15,303.15,289.15,303.15,900,900
9893700,289.15,303.15,289.15,303.15,900,900
9894600,289.15,303.15,289.15,303.15,900,900
9895500,289.15,303.15,289.15,303.15,900,900
9896400,289.15,303.15,289.15,303.15,900,900
9897300,289.15,303.15,289.15,303.15,900,900
9898200,289.15,303.15,289.15,303.15,900,900
9899100,289.15,303.15,289.15,303.15,900,900
9900000,289.15,303.15,289.15,303.15,900,900
9900900,289.15,303.15,289.15,303.15,900,900
9901800,289.15,303.15,289.15,303.15,900,900
9902700,289.15,303.15,289.15,303.15,900,900
9903600,289.15,303.15,289.15,303.15,900,900
9904500,289.15,303.15,289.15,303.15,900,900
9905400,289.15,303.15,289.15,303.15,900,900
9906300,289.15,303.15,289.15,303.15,900,900
9907200,289.15,303.15,289.15,303.15,900,900
9908100,289.15,303.15,289.15,303.15,900,900
9909000,289.15,303.15,289.15,303.15,900,900
9909900,289.15,303.15,289.15,303.15,900,900
9910800,289.15,303.15,289.15,303.15,900,900
9911700,289.15,303.15,289.15,303.15,900,900
9912600,289.15,303.15,289.15,303.15,900,900
9913500,289.15,303.15,289.15,303.15,900,900
9914400,289.15,303.15,289.15,303.15,900,900
9915300,289.15,303.15,289.15,303.15,900,900
9916200,289.15,303.15,289.15,303.15,900,900
9917100,289.15,303.15,289.15,303.15,900,900
9918000,289.15,303.15,289.15,303.15,900,900
9918900,289.15,303.15,289.15,303.15,900,900
9919800,289.15,303.15,289.15,303.15,900,900
9920700,289.15,303.15,289.15,303.15,900,900
9921600,289.15,303.15,289.15,303.15,900,900
9922500,289.15,303.15,289.15,303.15,900,900
9923400,289.15,303.15,289.15,303.15,900,900
9924300,289.15,303.15,289.15,303.15,900,900
9925200,289.15,303.15,289.15,303.15,900,900
9926100,289.15,303.15,289.15,303.15,900,900
9927000,289.15,303.15,289.15,303.15,900,900
9927900,289.15,303.15,289.15,303.15,900,900
9928800,289.15,303.15,289.15,303.15,900,900
9929700,289.15,303.15,289.15,303.15,900,900
9930600,289.15,303.15,289.15,303.15,900,900
9931500,289.15,303.15,289.15,303.15,900,900
9932400,289.15,303.15,289.15,303.15,900,900
9933300,289.15,303.15,289.15,303.15,900,900
9934200,289.15,303.15,289.15,303.15,900,900
9935100,289.15,303.15,289.15,303.15,900,900
9936000,289.15,303.15,289.15,303.15,900,900
9936900,289.15,303.15,289.15,303.15,900,900
9937800,289.15,303.15,289.15,303.15,900,900
9938700,289.15,303.15,289.15,303.15,900,900
9939600,289.15,303.15,289.15,303.15,900,900
9940500,289.15,303.15,289.15,303.15,900,900
9941400,289.15,303.15,289.15,303.15,900,900
9942300,289.15,303.15,289.15,303.15,900,900
9943200,289.15,303.15,289.15,303.15,900,900
9944100,289.15,303.15,289.15,303.15,900,900
9945000,289.15,303.15,289.15,303.15,900,900
9945900,289.15,303.15,289.15,303.15,900,900
9946800,289.15,303.15,289.15,303.15,900,900
9947700,289.15,303.15,289.15,303.15,900,900
9948600,289.15,303.15,289.15,303.15,900,900
9949500,289.15,303.15,289.15,303.15,900,900
9950400,289.15,303.15,289.15,303.15,900,900
9951300,289.15,303.15,289.15,303.15,900,900
9952200,289.15,303.15,289.15,303.15,900,900
9953100,289.15,303.15,289.15,303.15,900,900
9954000,289.15,303.15,289.15,303.15,900,900
9954900,289.15,303.15,289.15,303.15,900,900
9955800,289.15,303.15,289.15,303.15,900,900
9956700,289.15,303.15,289.15,303.15,900,900
9957600,289.15,303.15,289.15,303.15,900,900
9958500,289.15,303.15,289.15,303.15,900,900
9959400,289.15,303.15,289.15,303.15,900,900
9960300,289.15,303.15,289.15,303.15,900,900
9961200,294.15,298.15,294.15,298.15,900,900
9962100,294.15,298.15,294.15,298.15,900,900
9963000,294.15,298.15,294.15,298.15,900,900
9963900,294.15,298.15,294.15,298.15,900,900
9964800,294.15,298.15,294.15,298.15,900,900
9965700,294.15,298.15,294.15,298.15,900,900
9966600,294.15,298.15,294.15,298.15,900,900
9967500,294.15,298.15,294.15,298.15,900,900
9968400,294.15,298.15,294.15,298.15,900,900
9969300,294.15,298.15,294.15,298.15,900,900
9970200,294.15,298.15,294.15,298.15,900,900
9971100,294.15,298.15,294.15,298.15,900,900
9972000,294.15,298.15,294.15,298.15,900,900
9972900,294.15,298.15,294.15,298.15,900,900
9973800,294.15,298.15,294.15,298.15,900,900
9974700,294.15,298.15,294.15,298.15,900,900
9975600,294.15,298.15,294.15,298.15,900,900
9976500,294.15,298.15,294.15,298.15,900,900
9977400,294.15,298.15,294.15,298.15,900,900
9978300,294.15,298.15,294.15,298.15,900,900
9979200,294.15,298.15,294.15,298.15,900,900
9980100,294.15,298.15,294.15,298.15,900,900
9981000,294.15,298.15,294.15,298.15,900,900
9981900,294.15,298.15,294.15,298.15,900,900
9982800,294.15,298.15,294.15,298.15,900,900
9983700,294.15,298.15,294.15,298.15,900,900
9984600,294.15,298.15,294.15,298.15,900,900
9985500,294.15,298.15,294.15,298.15,900,900
9986400,294.15,298.15,294.15,298.15,900,900
9987300,294.15,298.15,294.15,298.15,900,900
9988200,294.15,298.15,294.15,298.15,900,900
9989100,294.15,298.15,294.15,298.15,900,900
9990000,294.15,298.15,294.15,298.15,900,900
9990900,294.15,298.15,294.15,298.15,900,900
9991800,294.15,298.15,294.15,298.15,900,900
9992700,294.15,298.15,294.15,298.15,900,900
9993600,294.15,298.15,294.15,298.15,900,900
9994500,294.15,298.15,294.15,298.15,900,900
9995400,294.15,298.15,294.15,298.15,900,900
9996300,294.15,298.15,294.15,298.15,900,900
9997200,294.15,298.15,294.15,298.15,900,900
9998100,294.15,298.15,294.15,298.15,900,900
9999000,294.15,298.15,294.15,298.15,900,900
9999900,294.15,298.15,294.15,298.15,900,900
10000800,294.15,298.15,294.15,298.15,900,900
10001700,294.15,298.15,294.15,298.15,900,900
10002600,294.15,298.15,294.15,298.15,900,900
10003500,294.15,298.15,294.15,298.15,900,900
10004400,289.15,303.15,289.15,303.15,900,900
10005300,289.15,303.15,289.15,303.15,900,900
10006200,289.15,303.15,289.15,303.15,900,900
10007100,289.15,303.15,289.15,303.15,900,900
10008000,289.15,303.15,289.15,303.15,900,900
10008900,289.15,303.15,289.15,303.15,900,900
10009800,289.15,303.15,289.15,303.15,900,900
10010700,289.15,303.15,289.15,303.15,900,900
10011600,289.15,303.15,289.15,303.15,900,900
10012500,289.15,303.15,289.15,303.15,900,900
10013400,289.15,303.15,289.15,303.15,900,900
10014300,289.15,303.15,289.15,303.15,900,900
10015200,289.15,303.15,289.15,303.15,900,900
10016100,289.15,303.15,289.15,303.15,900,900
10017000,289.15,303.15,289.15,303.15,900,900
10017900,289.15,303.15,289.15,303.15,900,900
10018800,289.15,303.15,289.15,303.15,900,900
10019700,289.15,303.15,289.15,303.15,900,900
10020600,289.15,303.15,289.15,303.15,900,900
10021500,289.15,303.15,289.15,303.15,900,900
10022400,289.15,303.15,289.15,303.15,900,900
10023300,289.15,303.15,289.15,303.15,900,900
10024200,289.15,303.15,289.15,303.15,900,900
10025100,289.15,303.15,289.15,303.15,900,900
10026000,289.15,303.15,289.15,303.15,900,900
10026900,289.15,303.15,289.15,303.15,900,900
10027800,289.15,303.15,289.15,303.15,900,900
10028700,289.15,303.15,289.15,303.15,900,900
10029600,289.15,303.15,289.15,303.15,900,900
10030500,289.15,303.15,289.15,303.15,900,900
10031400,289.15,303.15,289.15,303.15,900,900
10032300,289.15,303.15,289.15,303.15,900,900
10033200,289.15,303.15,289.15,303.15,900,900
10034100,289.15,303.15,289.15,303.15,900,900
10035000,289.15,303.15,289.15,303.15,900,900
10035900,289.15,303.15,289.15,303.15,900,900
10036800,289.15,303.15,289.15,303.15,900,900
10037700,289.15,303.15,289.15,303.15,900,900
10038600,289.15,303.15,289.15,303.15,900,900
10039500,289.15,303.15,289.15,303.15,900,900
10040400,289.15,303.15,289.15,303.15,900,900
10041300,289.15,303.15,289.15,303.15,900,900
10042200,289.15,303.15,289.15,303.15,900,900
10043100,289.15,303.15,289.15,303.15,900,900
10044000,289.15,303.15,289.15,303.15,900,900
10044900,289.15,303.15,289.15,303.15,900,900
10045800,289.15,303.15,289.15,303.15,900,900
10046700,289.15,303.15,289.15,303.15,900,900
10047600,294.15,298.15,294.15,298.15,900,900
10048500,294.15,298.15,294.15,298.15,900,900
10049400,294.15,298.15,294.15,298.15,900,900
10050300,294.15,298.15,294.15,298.15,900,900
10051200,294.15,298.15,294.15,298.15,900,900
10052100,294.15,298.15,294.15,298.15,900,900
10053000,294.15,298.15,294.15,298.15,900,900
10053900,294.15,298.15,294.15,298.15,900,900
10054800,294.15,298.15,294.15,298.15,900,900
10055700,294.15,298.15,294.15,298.15,900,900
10056600,294.15,298.15,294.15,298.15,900,900
10057500,294.15,298.15,294.15,298.15,900,900
10058400,294.15,298.15,294.15,298.15,900,900
10059300,294.15,298.15,294.15,298.15,900,900
10060200,294.15,298.15,294.15,298.15,900,900
10061100,294.15,298.15,294.15,298.15,900,900
10062000,294.15,298.15,294.15,298.15,900,900
10062900,294.15,298.15,294.15,298.15,900,900
10063800,294.15,298.15,294.15,298.15,900,900
10064700,294.15,298.15,294.15,298.15,900,900
10065600,294.15,298.15,294.15,298.15,900,900
10066500,294.15,298.15,294.15,298.15,900,900
10067400,294.15,298.15,294.15,298.15,900,900
10068300,294.15,298.15,294.15,298.15,900,900
10069200,294.15,298.15,294.15,298.15,900,900
10070100,294.15,298.15,294.15,298.15,900,900
10071000,294.15,298.15,294.15,298.15,900,900
10071900,294.15,298.15,294.15,298.15,900,900
10072800,294.15,298.15,294.15,298.15,900,900
10073700,294.15,298.15,294.15,298.15,900,900
10074600,294.15,298.15,294.15,298.15,900,900
10075500,294.15,298.15,294.15,298.15,900,900
10076400,294.15,298.15,294.15,298.15,900,900
10077300,294.15,298.15,294.15,298.15,900,900
10078200,294.15,298.15,294.15,298.15,900,900
10079100,294.15,298.15,294.15,298.15,900,900
10080000,294.15,298.15,294.15,298.15,900,900
10080900,294.15,298.15,294.15,298.15,900,900
10081800,294.15,298.15,294.15,298.15,900,900
10082700,294.15,298.15,294.15,298.15,900,900
10083600,294.15,298.15,294.15,298.15,900,900
10084500,294.15,298.15,294.15,298.15,900,900
10085400,294.15,298.15,294.15,298.15,900,900
10086300,294.15,298.15,294.15,298.15,900,900
10087200,294.15,298.15,294.15,298.15,900,900
10088100,294.15,298.15,294.15,298.15,900,900
10089000,294.15,298.15,294.15,298.15,900,900
10089900,294.15,298.15,294.15,298.15,900,900
10090800,289.15,303.15,289.15,303.15,900,900
10091700,289.15,303.15,289.15,303.15,900,900
10092600,289.15,303.15,289.15,303.15,900,900
10093500,289.15,303.15,289.15,303.15,900,900
10094400,289.15,303.15,289.15,303.15,900,900
10095300,289.15,303.15,289.15,303.15,900,900
10096200,289.15,303.15,289.15,303.15,900,900
10097100,289.15,303.15,289.15,303.15,900,900
10098000,289.15,303.15,289.15,303.15,900,900
10098900,289.15,303.15,289.15,303.15,900,900
10099800,289.15,303.15,289.15,303.15,900,900
10100700,289.15,303.15,289.15,303.15,900,900
10101600,289.15,303.15,289.15,303.15,900,900
10102500,289.15,303.15,289.15,303.15,900,900
10103400,289.15,303.15,289.15,303.15,900,900
10104300,289.15,303.15,289.15,303.15,900,900
10105200,289.15,303.15,289.15,303.15,900,900
10106100,289.15,303.15,289.15,303.15,900,900
10107000,289.15,303.15,289.15,303.15,900,900
10107900,289.15,303.15,289.15,303.15,900,900
10108800,289.15,303.15,289.15,303.15,900,900
10109700,289.15,303.15,289.15,303.15,900,900
10110600,289.15,303.15,289.15,303.15,900,900
10111500,289.15,303.15,289.15,303.15,900,900
10112400,289.15,303.15,289.15,303.15,900,900
10113300,289.15,303.15,289.15,303.15,900,900
10114200,289.15,303.15,289.15,303.15,900,900
10115100,289.15,303.15,289.15,303.15,900,900
10116000,289.15,303.15,289.15,303.15,900,900
10116900,289.15,303.15,289.15,303.15,900,900
10117800,289.15,303.15,289.15,303.15,900,900
10118700,289.15,303.15,289.15,303.15,900,900
10119600,289.15,303.15,289.15,303.15,900,900
10120500,289.15,303.15,289.15,303.15,900,900
10121400,289.15,303.15,289.15,303.15,900,900
10122300,289.15,303.15,289.15,303.15,900,900
10123200,289.15,303.15,289.15,303.15,900,900
10124100,289.15,303.15,289.15,303.15,900,900
10125000,289.15,303.15,289.15,303.15,900,900
10125900,289.15,303.15,289.15,303.15,900,900
10126800,289.15,303.15,289.15,303.15,900,900
10127700,289.15,303.15,289.15,303.15,900,900
10128600,289.15,303.15,289.15,303.15,900,900
10129500,289.15,303.15,289.15,303.15,900,900
10130400,289.15,303.15,289.15,303.15,900,900
10131300,289.15,303.15,289.15,303.15,900,900
10132200,289.15,303.15,289.15,303.15,900,900
10133100,289.15,303.15,289.15,303.15,900,900
10134000,294.15,298.15,294.15,298.15,900,900
10134900,294.15,298.15,294.15,298.15,900,900
10135800,294.15,298.15,294.15,298.15,900,900
10136700,294.15,298.15,294.15,298.15,900,900
10137600,294.15,298.15,294.15,298.15,900,900
10138500,294.15,298.15,294.15,298.15,900,900
10139400,294.15,298.15,294.15,298.15,900,900
10140300,294.15,298.15,294.15,298.15,900,900
10141200,294.15,298.15,294.15,298.15,900,900
10142100,294.15,298.15,294.15,298.15,900,900
10143000,294.15,298.15,294.15,298.15,900,900
10143900,294.15,298.15,294.15,298.15,900,900
10144800,294.15,298.15,294.15,298.15,900,900
10145700,294.15,298.15,294.15,298.15,900,900
10146600,294.15,298.15,294.15,298.15,900,900
10147500,294.15,298.15,294.15,298.15,900,900
10148400,294.15,298.15,294.15,298.15,900,900
10149300,294.15,298.15,294.15,298.15,900,900
10150200,294.15,298.15,294.15,298.15,900,900
10151100,294.15,298.15,294.15,298.15,900,900
10152000,294.15,298.15,294.15,298.15,900,900
10152900,294.15,298.15,294.15,298.15,900,900
10153800,294.15,298.15,294.15,298.15,900,900
10154700,294.15,298.15,294.15,298.15,900,900
10155600,294.15,298.15,294.15,298.15,900,900
10156500,294.15,298.15,294.15,298.15,900,900
10157400,294.15,298.15,294.15,298.15,900,900
10158300,294.15,298.15,294.15,298.15,900,900
10159200,294.15,298.15,294.15,298.15,900,900
10160100,294.15,298.15,294.15,298.15,900,900
10161000,294.15,298.15,294.15,298.15,900,900
10161900,294.15,298.15,294.15,298.15,900,900
10162800,294.15,298.15,294.15,298.15,900,900
10163700,294.15,298.15,294.15,298.15,900,900
10164600,294.15,298.15,294.15,298.15,900,900
10165500,294.15,298.15,294.15,298.15,900,900
10166400,294.15,298.15,294.15,298.15,900,900
10167300,294.15,298.15,294.15,298.15,900,900
10168200,294.15,298.15,294.15,298.15,900,900
10169100,294.15,298.15,294.15,298.15,900,900
10170000,294.15,298.15,294.15,298.15,900,900
10170900,294.15,298.15,294.15,298.15,900,900
10171800,294.15,298.15,294.15,298.15,900,900
10172700,294.15,298.15,294.15,298.15,900,900
10173600,294.15,298.15,294.15,298.15,900,900
10174500,294.15,298.15,294.15,298.15,900,900
10175400,294.15,298.15,294.15,298.15,900,900
10176300,294.15,298.15,294.15,298.15,900,900
10177200,289.15,303.15,289.15,303.15,900,900
10178100,289.15,303.15,289.15,303.15,900,900
10179000,289.15,303.15,289.15,303.15,900,900
10179900,289.15,303.15,289.15,303.15,900,900
10180800,289.15,303.15,289.15,303.15,900,900
10181700,289.15,303.15,289.15,303.15,900,900
10182600,289.15,303.15,289.15,303.15,900,900
10183500,289.15,303.15,289.15,303.15,900,900
10184400,289.15,303.15,289.15,303.15,900,900
10185300,289.15,303.15,289.15,303.15,900,900
10186200,289.15,303.15,289.15,303.15,900,900
10187100,289.15,303.15,289.15,303.15,900,900
10188000,289.15,303.15,289.15,303.15,900,900
10188900,289.15,303.15,289.15,303.15,900,900
10189800,289.15,303.15,289.15,303.15,900,900
10190700,289.15,303.15,289.15,303.15,900,900
10191600,289.15,303.15,289.15,303.15,900,900
10192500,289.15,303.15,289.15,303.15,900,900
10193400,289.15,303.15,289.15,303.15,900,900
10194300,289.15,303.15,289.15,303.15,900,900
10195200,289.15,303.15,289.15,303.15,900,900
10196100,289.15,303.15,289.15,303.15,900,900
10197000,289.15,303.15,289.15,303.15,900,900
10197900,289.15,303.15,289.15,303.15,900,900
10198800,289.15,303.15,289.15,303.15,900,900
10199700,289.15,303.15,289.15,303.15,900,900
10200600,289.15,303.15,289.15,303.15,900,900
10201500,289.15,303.15,289.15,303.15,900,900
10202400,289.15,303.15,289.15,303.15,900,900
10203300,289.15,303.15,289.15,303.15,900,900
10204200,289.15,303.15,289.15,303.15,900,900
10205100,289.15,303.15,289.15,303.15,900,900
10206000,289.15,303.15,289.15,303.15,900,900
10206900,289.15,303.15,289.15,303.15,900,900
10207800,289.15,303.15,289.15,303.15,900,900
10208700,289.15,303.15,289.15,303.15,900,900
10209600,289.15,303.15,289.15,303.15,900,900
10210500,289.15,303.15,289.15,303.15,900,900
10211400,289.15,303.15,289.15,303.15,900,900
10212300,289.15,303.15,289.15,303.15,900,900
10213200,289.15,303.15,289.15,303.15,900,900
10214100,289.15,303.15,289.15,303.15,900,900
10215000,289.15,303.15,289.15,303.15,900,900
10215900,289.15,303.15,289.15,303.15,900,900
10216800,289.15,303.15,289.15,303.15,900,900
10217700,289.15,303.15,289.15,303.15,900,900
10218600,289.15,303.15,289.15,303.15,900,900
10219500,289.15,303.15,289.15,303.15,900,900
10220400,294.15,298.15,294.15,298.15,900,900
10221300,294.15,298.15,294.15,298.15,900,900
10222200,294.15,298.15,294.15,298.15,900,900
10223100,294.15,298.15,294.15,298.15,900,900
10224000,294.15,298.15,294.15,298.15,900,900
10224900,294.15,298.15,294.15,298.15,900,900
10225800,294.15,298.15,294.15,298.15,900,900
10226700,294.15,298.15,294.15,298.15,900,900
10227600,294.15,298.15,294.15,298.15,900,900
10228500,294.15,298.15,294.15,298.15,900,900
10229400,294.15,298.15,294.15,298.15,900,900
10230300,294.15,298.15,294.15,298.15,900,900
10231200,294.15,298.15,294.15,298.15,900,900
10232100,294.15,298.15,294.15,298.15,900,900
10233000,294.15,298.15,294.15,298.15,900,900
10233900,294.15,298.15,294.15,298.15,900,900
10234800,294.15,298.15,294.15,298.15,900,900
10235700,294.15,298.15,294.15,298.15,900,900
10236600,294.15,298.15,294.15,298.15,900,900
10237500,294.15,298.15,294.15,298.15,900,900
10238400,294.15,298.15,294.15,298.15,900,900
10239300,294.15,298.15,294.15,298.15,900,900
10240200,294.15,298.15,294.15,298.15,900,900
10241100,294.15,298.15,294.15,298.15,900,900
10242000,294.15,298.15,294.15,298.15,900,900
10242900,294.15,298.15,294.15,298.15,900,900
10243800,294.15,298.15,294.15,298.15,900,900
10244700,294.15,298.15,294.15,298.15,900,900
10245600,294.15,298.15,294.15,298.15,900,900
10246500,294.15,298.15,294.15,298.15,900,900
10247400,294.15,298.15,294.15,298.15,900,900
10248300,294.15,298.15,294.15,298.15,900,900
10249200,294.15,298.15,294.15,298.15,900,900
10250100,294.15,298.15,294.15,298.15,900,900
10251000,294.15,298.15,294.15,298.15,900,900
10251900,294.15,298.15,294.15,298.15,900,900
10252800,294.15,298.15,294.15,298.15,900,900
10253700,294.15,298.15,294.15,298.15,900,900
10254600,294.15,298.15,294.15,298.15,900,900
10255500,294.15,298.15,294.15,298.15,900,900
10256400,294.15,298.15,294.15,298.15,900,900
10257300,294.15,298.15,294.15,298.15,900,900
10258200,294.15,298.15,294.15,298.15,900,900
10259100,294.15,298.15,294.15,298.15,900,900
10260000,294.15,298.15,294.15,298.15,900,900
10260900,294.15,298.15,294.15,298.15,900,900
10261800,294.15,298.15,294.15,298.15,900,900
10262700,294.15,298.15,294.15,298.15,900,900
10263600,289.15,303.15,289.15,303.15,900,900
10264500,289.15,303.15,289.15,303.15,900,900
10265400,289.15,303.15,289.15,303.15,900,900
10266300,289.15,303.15,289.15,303.15,900,900
10267200,289.15,303.15,289.15,303.15,900,900
10268100,289.15,303.15,289.15,303.15,900,900
10269000,289.15,303.15,289.15,303.15,900,900
10269900,289.15,303.15,289.15,303.15,900,900
10270800,289.15,303.15,289.15,303.15,900,900
10271700,289.15,303.15,289.15,303.15,900,900
10272600,289.15,303.15,289.15,303.15,900,900
10273500,289.15,303.15,289.15,303.15,900,900
10274400,289.15,303.15,289.15,303.15,900,900
10275300,289.15,303.15,289.15,303.15,900,900
10276200,289.15,303.15,289.15,303.15,900,900
10277100,289.15,303.15,289.15,303.15,900,900
10278000,289.15,303.15,289.15,303.15,900,900
10278900,289.15,303.15,289.15,303.15,900,900
10279800,289.15,303.15,289.15,303.15,900,900
