# Optional header information,,,,,,
# time: time of setpoint [s],,,,,,
# LowerSetp: Heating zone temperature setpoint [K],,,,,,
# UpperSetp: Cooling zone temperature setpoint [K],,,,,,
# UpperCO2: Zone CO2 concentration upper limit [ppm],,,,,,
time,LowerSetp[South],UpperSetp[South],UpperCO2[South],LowerSetp[North],UpperSetp[North],UpperCO2[North]
6177600,293.15,296.15,894,294.15,297.15,994
6181200,293.15,296.15,894,294.15,297.15,994
6184800,293.15,296.15,894,294.15,297.15,994
6188400,293.15,296.15,894,294.15,297.15,994
6192000,293.15,296.15,894,294.15,297.15,994
6195600,293.15,296.15,894,294.15,297.15,994
6199200,293.15,296.15,894,294.15,297.15,994
6202800,293.15,296.15,894,294.15,297.15,994
6206400,293.15,296.15,894,294.15,297.15,994
6210000,293.15,296.15,894,294.15,297.15,994
6213600,293.15,296.15,894,294.15,297.15,994
6217200,293.15,296.15,894,294.15,297.15,994
6220800,293.15,296.15,894,294.15,297.15,994
6224400,293.15,296.15,894,294.15,297.15,994
6228000,293.15,296.15,894,294.15,297.15,994
6231600,293.15,296.15,894,294.15,297.15,994
6235200,293.15,296.15,894,294.15,297.15,994
6238800,293.15,296.15,894,294.15,297.15,994
6242400,293.15,296.15,894,294.15,297.15,994
6246000,293.15,296.15,894,294.15,297.15,994
6249600,293.15,296.15,894,294.15,297.15,994
6253200,293.15,296.15,894,294.15,297.15,994
6256800,293.15,296.15,894,294.15,297.15,994
6260400,293.15,296.15,894,294.15,297.15,994
6264000,293.15,296.15,894,294.15,297.15,994
6267600,293.15,296.15,894,294.15,297.15,994
6271200,293.15,296.15,894,294.15,297.15,994
6274800,293.15,296.15,894,294.15,297.15,994
6278400,293.15,296.15,894,294.15,297.15,994
6282000,293.15,296.15,894,294.15,297.15,994
6285600,293.15,296.15,894,294.15,297.15,994
6289200,293.15,296.15,894,294.15,297.15,994
6292800,293.15,296.15,894,294.15,297.15,994
6296400,293.15,296.15,894,294.15,297.15,994
6300000,293.15,296.15,894,294.15,297.15,994
6303600,293.15,296.15,894,294.15,297.15,994
6307200,293.15,296.15,894,294.15,297.15,994
6310800,293.15,296.15,894,294.15,297.15,994
6314400,293.15,296.15,894,294.15,297.15,994
6318000,293.15,296.15,894,294.15,297.15,994
6321600,293.15,296.15,894,294.15,297.15,994
6325200,293.15,296.15,894,294.15,297.15,994
6328800,293.15,296.15,894,294.15,297.15,994
6332400,293.15,296.15,894,294.15,297.15,994
6336000,293.15,296.15,894,294.15,297.15,994
6339600,293.15,296.15,894,294.15,297.15,994
6343200,293.15,296.15,894,294.15,297.15,994
6346800,293.15,296.15,894,294.15,297.15,994
6350400,293.15,296.15,894,294.15,297.15,994
6354000,293.15,296.15,894,294.15,297.15,994
6357600,293.15,296.15,894,294.15,297.15,994
6361200,293.15,296.15,894,294.15,297.15,994
6364800,293.15,296.15,894,294.15,297.15,994
6368400,293.15,296.15,894,294.15,297.15,994
6372000,293.15,296.15,894,294.15,297.15,994
6375600,293.15,296.15,894,294.15,297.15,994
6379200,293.15,296.15,894,294.15,297.15,994
6382800,293.15,296.15,894,294.15,297.15,994
6386400,293.15,296.15,894,294.15,297.15,994
6390000,293.15,296.15,894,294.15,297.15,994
6393600,293.15,296.15,894,294.15,297.15,994
6397200,293.15,296.15,894,294.15,297.15,994
6400800,293.15,296.15,894,294.15,297.15,994
6404400,293.15,296.15,894,294.15,297.15,994
6408000,293.15,296.15,894,294.15,297.15,994
6411600,293.15,296.15,894,294.15,297.15,994
6415200,293.15,296.15,894,294.15,297.15,994
6418800,293.15,296.15,894,294.15,297.15,994
6422400,293.15,296.15,894,294.15,297.15,994
6426000,293.15,296.15,894,294.15,297.15,994
6429600,293.15,296.15,894,294.15,297.15,994
6433200,293.15,296.15,894,294.15,297.15,994
6436800,293.15,296.15,894,294.15,297.15,994
6440400,293.15,296.15,894,294.15,297.15,994
6444000,293.15,296.15,894,294.15,297.15,994
6447600,293.15,296.15,894,294.15,297.15,994
6451200,293.15,296.15,894,294.15,297.15,994
6454800,293.15,296.15,894,294.15,297.15,994
6458400,293.15,296.15,894,294.15,297.15,994
6462000,293.15,296.15,894,294.15,297.15,994
6465600,293.15,296.15,894,294.15,297.15,994
6469200,293.15,296.15,894,294.15,297.15,994
6472800,293.15,296.15,894,294.15,297.15,994
6476400,293.15,296.15,894,294.15,297.15,994
6480000,293.15,296.15,894,294.15,297.15,994
6483600,293.15,296.15,894,294.15,297.15,994
6487200,293.15,296.15,894,294.15,297.15,994
6490800,293.15,296.15,894,294.15,297.15,994
6494400,293.15,296.15,894,294.15,297.15,994
6498000,293.15,296.15,894,294.15,297.15,994
6501600,293.15,296.15,894,294.15,297.15,994
6505200,293.15,296.15,894,294.15,297.15,994
6508800,293.15,296.15,894,294.15,297.15,994
6512400,293.15,296.15,894,294.15,297.15,994
6516000,293.15,296.15,894,294.15,297.15,994
6519600,293.15,296.15,894,294.15,297.15,994
6523200,293.15,296.15,894,294.15,297.15,994
6526800,293.15,296.15,894,294.15,297.15,994
6530400,293.15,296.15,894,294.15,297.15,994
6534000,293.15,296.15,894,294.15,297.15,994
6537600,293.15,296.15,894,294.15,297.15,994
6541200,293.15,296.15,894,294.15,297.15,994
6544800,293.15,296.15,894,294.15,297.15,994
6548400,293.15,296.15,894,294.15,297.15,994
6552000,293.15,296.15,894,294.15,297.15,994
6555600,293.15,296.15,894,294.15,297.15,994
6559200,293.15,296.15,894,294.15,297.15,994
6562800,293.15,296.15,894,294.15,297.15,994
6566400,293.15,296.15,894,294.15,297.15,994
6570000,293.15,296.15,894,294.15,297.15,994
6573600,293.15,296.15,894,294.15,297.15,994
6577200,293.15,296.15,894,294.15,297.15,994
6580800,293.15,296.15,894,294.15,297.15,994
6584400,293.15,296.15,894,294.15,297.15,994
6588000,293.15,296.15,894,294.15,297.15,994
6591600,293.15,296.15,894,294.15,297.15,994
6595200,293.15,296.15,894,294.15,297.15,994
6598800,293.15,296.15,894,294.15,297.15,994
6602400,293.15,296.15,894,294.15,297.15,994
6606000,293.15,296.15,894,294.15,297.15,994
6609600,293.15,296.15,894,294.15,297.15,994
6613200,293.15,296.15,894,294.15,297.15,994
6616800,293.15,296.15,894,294.15,297.15,994
6620400,293.15,296.15,894,294.15,297.15,994
6624000,293.15,296.15,894,294.15,297.15,994
6627600,293.15,296.15,894,294.15,297.15,994
6631200,293.15,296.15,894,294.15,297.15,994
6634800,293.15,296.15,894,294.15,297.15,994
6638400,293.15,296.15,894,294.15,297.15,994
6642000,293.15,296.15,894,294.15,297.15,994
6645600,293.15,296.15,894,294.15,297.15,994
6649200,293.15,296.15,894,294.15,297.15,994
6652800,293.15,296.15,894,294.15,297.15,994
6656400,293.15,296.15,894,294.15,297.15,994
6660000,293.15,296.15,894,294.15,297.15,994
6663600,293.15,296.15,894,294.15,297.15,994
6667200,293.15,296.15,894,294.15,297.15,994
6670800,293.15,296.15,894,294.15,297.15,994
6674400,293.15,296.15,894,294.15,297.15,994
6678000,293.15,296.15,894,294.15,297.15,994
6681600,293.15,296.15,894,294.15,297.15,994
6685200,293.15,296.15,894,294.15,297.15,994
6688800,293.15,296.15,894,294.15,297.15,994
6692400,293.15,296.15,894,294.15,297.15,994
6696000,293.15,296.15,894,294.15,297.15,994
6699600,293.15,296.15,894,294.15,297.15,994
6703200,293.15,296.15,894,294.15,297.15,994
6706800,293.15,296.15,894,294.15,297.15,994
6710400,293.15,296.15,894,294.15,297.15,994
6714000,293.15,296.15,894,294.15,297.15,994
6717600,293.15,296.15,894,294.15,297.15,994
6721200,293.15,296.15,894,294.15,297.15,994
6724800,293.15,296.15,894,294.15,297.15,994
6728400,293.15,296.15,894,294.15,297.15,994
6732000,293.15,296.15,894,294.15,297.15,994
6735600,293.15,296.15,894,294.15,297.15,994
6739200,293.15,296.15,894,294.15,297.15,994
6742800,293.15,296.15,894,294.15,297.15,994
6746400,293.15,296.15,894,294.15,297.15,994
6750000,293.15,296.15,894,294.15,297.15,994
6753600,293.15,296.15,894,294.15,297.15,994
6757200,293.15,296.15,894,294.15,297.15,994
6760800,293.15,296.15,894,294.15,297.15,994
6764400,293.15,296.15,894,294.15,297.15,994
6768000,293.15,296.15,894,294.15,297.15,994
6771600,293.15,296.15,894,294.15,297.15,994
6775200,293.15,296.15,894,294.15,297.15,994
6778800,293.15,296.15,894,294.15,297.15,994
6782400,293.15,296.15,894,294.15,297.15,994
6786000,293.15,296.15,894,294.15,297.15,994
6789600,293.15,296.15,894,294.15,297.15,994
6793200,293.15,296.15,894,294.15,297.15,994
6796800,293.15,296.15,894,294.15,297.15,994
6800400,293.15,296.15,894,294.15,297.15,994
6804000,293.15,296.15,894,294.15,297.15,994
6807600,293.15,296.15,894,294.15,297.15,994
6811200,293.15,296.15,894,294.15,297.15,994
6814800,293.15,296.15,894,294.15,297.15,994
6818400,293.15,296.15,894,294.15,297.15,994
6822000,293.15,296.15,894,294.15,297.15,994
6825600,293.15,296.15,894,294.15,297.15,994
6829200,293.15,296.15,894,294.15,297.15,994
6832800,293.15,296.15,894,294.15,297.15,994
6836400,293.15,296.15,894,294.15,297.15,994
6840000,293.15,296.15,894,294.15,297.15,994
6843600,293.15,296.15,894,294.15,297.15,994
6847200,293.15,296.15,894,294.15,297.15,994
6850800,293.15,296.15,894,294.15,297.15,994
6854400,293.15,296.15,894,294.15,297.15,994
6858000,293.15,296.15,894,294.15,297.15,994
6861600,293.15,296.15,894,294.15,297.15,994
6865200,293.15,296.15,894,294.15,297.15,994
6868800,293.15,296.15,894,294.15,297.15,994
6872400,293.15,296.15,894,294.15,297.15,994
6876000,293.15,296.15,894,294.15,297.15,994
6879600,293.15,296.15,894,294.15,297.15,994
6883200,293.15,296.15,894,294.15,297.15,994
6886800,293.15,296.15,894,294.15,297.15,994
6890400,293.15,296.15,894,294.15,297.15,994
6894000,293.15,296.15,894,294.15,297.15,994
6897600,293.15,296.15,894,294.15,297.15,994
6901200,293.15,296.15,894,294.15,297.15,994
6904800,293.15,296.15,894,294.15,297.15,994
6908400,293.15,296.15,894,294.15,297.15,994
6912000,293.15,296.15,894,294.15,297.15,994
6915600,293.15,296.15,894,294.15,297.15,994
6919200,293.15,296.15,894,294.15,297.15,994
6922800,293.15,296.15,894,294.15,297.15,994
6926400,293.15,296.15,894,294.15,297.15,994
6930000,293.15,296.15,894,294.15,297.15,994
6933600,293.15,296.15,894,294.15,297.15,994
6937200,293.15,296.15,894,294.15,297.15,994
6940800,293.15,296.15,894,294.15,297.15,994
6944400,293.15,296.15,894,294.15,297.15,994
6948000,293.15,296.15,894,294.15,297.15,994
6951600,293.15,296.15,894,294.15,297.15,994
6955200,293.15,296.15,894,294.15,297.15,994
6958800,293.15,296.15,894,294.15,297.15,994
6962400,293.15,296.15,894,294.15,297.15,994
6966000,293.15,296.15,894,294.15,297.15,994
6969600,293.15,296.15,894,294.15,297.15,994
6973200,293.15,296.15,894,294.15,297.15,994
6976800,293.15,296.15,894,294.15,297.15,994
6980400,293.15,296.15,894,294.15,297.15,994
6984000,293.15,296.15,894,294.15,297.15,994
6987600,293.15,296.15,894,294.15,297.15,994
6991200,293.15,296.15,894,294.15,297.15,994
6994800,293.15,296.15,894,294.15,297.15,994
6998400,293.15,296.15,894,294.15,297.15,994
7002000,293.15,296.15,894,294.15,297.15,994
7005600,293.15,296.15,894,294.15,297.15,994
7009200,293.15,296.15,894,294.15,297.15,994
7012800,293.15,296.15,894,294.15,297.15,994
7016400,293.15,296.15,894,294.15,297.15,994
7020000,293.15,296.15,894,294.15,297.15,994
7023600,293.15,296.15,894,294.15,297.15,994
7027200,293.15,296.15,894,294.15,297.15,994
7030800,293.15,296.15,894,294.15,297.15,994
7034400,293.15,296.15,894,294.15,297.15,994
7038000,293.15,296.15,894,294.15,297.15,994
7041600,293.15,296.15,894,294.15,297.15,994
7045200,293.15,296.15,894,294.15,297.15,994
7048800,293.15,296.15,894,294.15,297.15,994
7052400,293.15,296.15,894,294.15,297.15,994
7056000,293.15,296.15,894,294.15,297.15,994
7059600,293.15,296.15,894,294.15,297.15,994
7063200,293.15,296.15,894,294.15,297.15,994
7066800,293.15,296.15,894,294.15,297.15,994
7070400,293.15,296.15,894,294.15,297.15,994
7074000,293.15,296.15,894,294.15,297.15,994
7077600,293.15,296.15,894,294.15,297.15,994
7081200,293.15,296.15,894,294.15,297.15,994
7084800,293.15,296.15,894,294.15,297.15,994
7088400,293.15,296.15,894,294.15,297.15,994
7092000,293.15,296.15,894,294.15,297.15,994
7095600,293.15,296.15,894,294.15,297.15,994
7099200,293.15,296.15,894,294.15,297.15,994
7102800,293.15,296.15,894,294.15,297.15,994
7106400,293.15,296.15,894,294.15,297.15,994
7110000,293.15,296.15,894,294.15,297.15,994
7113600,293.15,296.15,894,294.15,297.15,994
7117200,293.15,296.15,894,294.15,297.15,994
7120800,293.15,296.15,894,294.15,297.15,994
7124400,293.15,296.15,894,294.15,297.15,994
7128000,293.15,296.15,894,294.15,297.15,994
7131600,293.15,296.15,894,294.15,297.15,994
7135200,293.15,296.15,894,294.15,297.15,994
7138800,293.15,296.15,894,294.15,297.15,994
7142400,293.15,296.15,894,294.15,297.15,994
7146000,293.15,296.15,894,294.15,297.15,994
7149600,293.15,296.15,894,294.15,297.15,994
7153200,293.15,296.15,894,294.15,297.15,994
7156800,293.15,296.15,894,294.15,297.15,994
7160400,293.15,296.15,894,294.15,297.15,994
7164000,293.15,296.15,894,294.15,297.15,994
7167600,293.15,296.15,894,294.15,297.15,994
7171200,293.15,296.15,894,294.15,297.15,994
7174800,293.15,296.15,894,294.15,297.15,994
7178400,293.15,296.15,894,294.15,297.15,994
7182000,293.15,296.15,894,294.15,297.15,994
7185600,293.15,296.15,894,294.15,297.15,994
7189200,293.15,296.15,894,294.15,297.15,994
7192800,293.15,296.15,894,294.15,297.15,994
7196400,293.15,296.15,894,294.15,297.15,994
7200000,293.15,296.15,894,294.15,297.15,994
7203600,293.15,296.15,894,294.15,297.15,994
7207200,293.15,296.15,894,294.15,297.15,994
7210800,293.15,296.15,894,294.15,297.15,994
7214400,293.15,296.15,894,294.15,297.15,994
7218000,293.15,296.15,894,294.15,297.15,994
7221600,293.15,296.15,894,294.15,297.15,994
7225200,293.15,296.15,894,294.15,297.15,994
7228800,293.15,296.15,894,294.15,297.15,994
7232400,293.15,296.15,894,294.15,297.15,994
7236000,293.15,296.15,894,294.15,297.15,994
7239600,293.15,296.15,894,294.15,297.15,994
7243200,293.15,296.15,894,294.15,297.15,994
7246800,293.15,296.15,894,294.15,297.15,994
7250400,293.15,296.15,894,294.15,297.15,994
7254000,293.15,296.15,894,294.15,297.15,994
7257600,293.15,296.15,894,294.15,297.15,994
7261200,293.15,296.15,894,294.15,297.15,994
7264800,293.15,296.15,894,294.15,297.15,994
7268400,293.15,296.15,894,294.15,297.15,994
7272000,293.15,296.15,894,294.15,297.15,994
7275600,293.15,296.15,894,294.15,297.15,994
7279200,293.15,296.15,894,294.15,297.15,994
7282800,293.15,296.15,894,294.15,297.15,994
7286400,293.15,296.15,894,294.15,297.15,994
7290000,293.15,296.15,894,294.15,297.15,994
7293600,293.15,296.15,894,294.15,297.15,994
7297200,293.15,296.15,894,294.15,297.15,994
7300800,293.15,296.15,894,294.15,297.15,994
7304400,293.15,296.15,894,294.15,297.15,994
7308000,293.15,296.15,894,294.15,297.15,994
7311600,293.15,296.15,894,294.15,297.15,994
7315200,293.15,296.15,894,294.15,297.15,994
7318800,293.15,296.15,894,294.15,297.15,994
7322400,293.15,296.15,894,294.15,297.15,994
7326000,293.15,296.15,894,294.15,297.15,994
7329600,293.15,296.15,894,294.15,297.15,994
7333200,293.15,296.15,894,294.15,297.15,994
7336800,293.15,296.15,894,294.15,297.15,994
7340400,293.15,296.15,894,294.15,297.15,994
7344000,293.15,296.15,894,294.15,297.15,994
7347600,293.15,296.15,894,294.15,297.15,994
7351200,293.15,296.15,894,294.15,297.15,994
7354800,293.15,296.15,894,294.15,297.15,994
7358400,293.15,296.15,894,294.15,297.15,994
7362000,293.15,296.15,894,294.15,297.15,994
7365600,293.15,296.15,894,294.15,297.15,994
7369200,293.15,296.15,894,294.15,297.15,994
7372800,293.15,296.15,894,294.15,297.15,994
7376400,293.15,296.15,894,294.15,297.15,994
7380000,293.15,296.15,894,294.15,297.15,994
7383600,293.15,296.15,894,294.15,297.15,994
7387200,293.15,296.15,894,294.15,297.15,994
7390800,293.15,296.15,894,294.15,297.15,994
7394400,293.15,296.15,894,294.15,297.15,994
7398000,293.15,296.15,894,294.15,297.15,994
7401600,293.15,296.15,894,294.15,297.15,994
7405200,293.15,296.15,894,294.15,297.15,994
7408800,293.15,296.15,894,294.15,297.15,994
7412400,293.15,296.15,894,294.15,297.15,994
7416000,293.15,296.15,894,294.15,297.15,994
7419600,293.15,296.15,894,294.15,297.15,994
7423200,293.15,296.15,894,294.15,297.15,994
7426800,293.15,296.15,894,294.15,297.15,994
7430400,293.15,296.15,894,294.15,297.15,994
7434000,293.15,296.15,894,294.15,297.15,994
7437600,293.15,296.15,894,294.15,297.15,994
7441200,293.15,296.15,894,294.15,297.15,994
7444800,293.15,296.15,894,294.15,297.15,994
7448400,293.15,296.15,894,294.15,297.15,994
7452000,293.15,296.15,894,294.15,297.15,994
7455600,293.15,296.15,894,294.15,297.15,994
7459200,293.15,296.15,894,294.15,297.15,994
7462800,293.15,296.15,894,294.15,297.15,994
7466400,293.15,296.15,894,294.15,297.15,994
7470000,293.15,296.15,894,294.15,297.15,994
7473600,293.15,296.15,894,294.15,297.15,994
7477200,293.15,296.15,894,294.15,297.15,994
7480800,293.15,296.15,894,294.15,297.15,994
7484400,293.15,296.15,894,294.15,297.15,994
7488000,293.15,296.15,894,294.15,297.15,994
7491600,293.15,296.15,894,294.15,297.15,994
7495200,293.15,296.15,894,294.15,297.15,994
7498800,293.15,296.15,894,294.15,297.15,994
7502400,293.15,296.15,894,294.15,297.15,994
7506000,293.15,296.15,894,294.15,297.15,994
7509600,293.15,296.15,894,294.15,297.15,994
7513200,293.15,296.15,894,294.15,297.15,994
7516800,293.15,296.15,894,294.15,297.15,994
7520400,293.15,296.15,894,294.15,297.15,994
7524000,293.15,296.15,894,294.15,297.15,994
7527600,293.15,296.15,894,294.15,297.15,994
7531200,293.15,296.15,894,294.15,297.15,994
7534800,293.15,296.15,894,294.15,297.15,994
7538400,293.15,296.15,894,294.15,297.15,994
7542000,293.15,296.15,894,294.15,297.15,994
7545600,293.15,296.15,894,294.15,297.15,994
7549200,293.15,296.15,894,294.15,297.15,994
7552800,293.15,296.15,894,294.15,297.15,994
7556400,293.15,296.15,894,294.15,297.15,994
7560000,293.15,296.15,894,294.15,297.15,994
7563600,293.15,296.15,894,294.15,297.15,994
7567200,293.15,296.15,894,294.15,297.15,994
7570800,293.15,296.15,894,294.15,297.15,994
7574400,293.15,296.15,894,294.15,297.15,994
7578000,293.15,296.15,894,294.15,297.15,994
7581600,293.15,296.15,894,294.15,297.15,994
7585200,293.15,296.15,894,294.15,297.15,994
7588800,293.15,296.15,894,294.15,297.15,994
7592400,293.15,296.15,894,294.15,297.15,994
7596000,293.15,296.15,894,294.15,297.15,994
7599600,293.15,296.15,894,294.15,297.15,994
7603200,293.15,296.15,894,294.15,297.15,994
7606800,293.15,296.15,894,294.15,297.15,994
7610400,293.15,296.15,894,294.15,297.15,994
7614000,293.15,296.15,894,294.15,297.15,994
7617600,293.15,296.15,894,294.15,297.15,994
7621200,293.15,296.15,894,294.15,297.15,994
7624800,293.15,296.15,894,294.15,297.15,994
7628400,293.15,296.15,894,294.15,297.15,994
7632000,293.15,296.15,894,294.15,297.15,994
7635600,293.15,296.15,894,294.15,297.15,994
7639200,293.15,296.15,894,294.15,297.15,994
7642800,293.15,296.15,894,294.15,297.15,994
7646400,293.15,296.15,894,294.15,297.15,994
7650000,293.15,296.15,894,294.15,297.15,994
7653600,293.15,296.15,894,294.15,297.15,994
7657200,293.15,296.15,894,294.15,297.15,994
7660800,293.15,296.15,894,294.15,297.15,994
7664400,293.15,296.15,894,294.15,297.15,994
7668000,293.15,296.15,894,294.15,297.15,994
7671600,293.15,296.15,894,294.15,297.15,994
7675200,293.15,296.15,894,294.15,297.15,994
7678800,293.15,296.15,894,294.15,297.15,994
7682400,293.15,296.15,894,294.15,297.15,994
7686000,293.15,296.15,894,294.15,297.15,994
7689600,293.15,296.15,894,294.15,297.15,994
7693200,293.15,296.15,894,294.15,297.15,994
7696800,293.15,296.15,894,294.15,297.15,994
7700400,293.15,296.15,894,294.15,297.15,994
7704000,293.15,296.15,894,294.15,297.15,994
7707600,293.15,296.15,894,294.15,297.15,994
7711200,293.15,296.15,894,294.15,297.15,994
7714800,293.15,296.15,894,294.15,297.15,994
7718400,293.15,296.15,894,294.15,297.15,994
7722000,293.15,296.15,894,294.15,297.15,994
7725600,293.15,296.15,894,294.15,297.15,994
7729200,293.15,296.15,894,294.15,297.15,994
7732800,293.15,296.15,894,294.15,297.15,994
7736400,293.15,296.15,894,294.15,297.15,994
7740000,293.15,296.15,894,294.15,297.15,994
7743600,293.15,296.15,894,294.15,297.15,994
7747200,293.15,296.15,894,294.15,297.15,994
7750800,293.15,296.15,894,294.15,297.15,994
7754400,293.15,296.15,894,294.15,297.15,994
7758000,293.15,296.15,894,294.15,297.15,994
7761600,293.15,296.15,894,294.15,297.15,994
7765200,293.15,296.15,894,294.15,297.15,994
7768800,293.15,296.15,894,294.15,297.15,994
7772400,293.15,296.15,894,294.15,297.15,994
7776000,293.15,296.15,894,294.15,297.15,994
7779600,293.15,296.15,894,294.15,297.15,994
7783200,293.15,296.15,894,294.15,297.15,994
7786800,293.15,296.15,894,294.15,297.15,994
