# Optional header information,,,,,,
# time: time of internal gain [s],,,,,,
# InternalGainsRad: Radiative internal gains [W],,,,,,
# InternalGainsCon: Convective internal gains [W],,,,,,
# InternalGainsLat: Latent internal gains [W],,,,,,
time,InternalGainsRad[Night],InternalGainsCon[Night],InternalGainsLat[Night],InternalGainsRad[Day],InternalGainsCon[Day],InternalGainsLat[Day]
7678800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7682400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7686000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7689600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7693200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7696800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7700400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7704000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7707600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7711200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7714800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7718400,0,0,0,0,0,0
7722000,0,0,0,0,0,0
7725600,0,0,0,0,0,0
7729200,0,0,0,0,0,0
7732800,0,0,0,0,0,0
7736400,0,0,0,0,0,0
7740000,0,0,0,0,0,0
7743600,0,0,0,0,0,0
7747200,0,0,0,0,0,0
7750800,0,0,0,0,0,0
7754400,0,0,0,0,0,0
7758000,0,0,0,0,0,0
7761600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7765200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7768800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7772400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7776000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7779600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7783200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7786800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7790400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7794000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7797600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7801200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7804800,0,0,0,0,0,0
7808400,0,0,0,0,0,0
7812000,0,0,0,0,0,0
7815600,0,0,0,0,0,0
7819200,0,0,0,0,0,0
7822800,0,0,0,0,0,0
7826400,0,0,0,0,0,0
7830000,0,0,0,0,0,0
7833600,0,0,0,0,0,0
7837200,0,0,0,0,0,0
7840800,0,0,0,0,0,0
7844400,0,0,0,0,0,0
7848000,0,0,0,0,0,0
7851600,0,0,0,0,0,0
7855200,0,0,0,0,0,0
7858800,0,0,0,0,0,0
7862400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7866000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7869600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7873200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7876800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7880400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7884000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7887600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7891200,0,0,0,0,0,0
7894800,0,0,0,0,0,0
7898400,0,0,0,0,0,0
7902000,0,0,0,0,0,0
7905600,0,0,0,0,0,0
7909200,0,0,0,0,0,0
7912800,0,0,0,0,0,0
7916400,0,0,0,0,0,0
7920000,0,0,0,0,0,0
7923600,0,0,0,0,0,0
7927200,0,0,0,0,0,0
7930800,0,0,0,0,0,0
7934400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7938000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7941600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7945200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7948800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7952400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7956000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7959600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7963200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7966800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7970400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7974000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
7977600,0,0,0,0,0,0
7981200,0,0,0,0,0,0
7984800,0,0,0,0,0,0
7988400,0,0,0,0,0,0
7992000,0,0,0,0,0,0
7995600,0,0,0,0,0,0
7999200,0,0,0,0,0,0
8002800,0,0,0,0,0,0
8006400,0,0,0,0,0,0
8010000,0,0,0,0,0,0
8013600,0,0,0,0,0,0
8017200,0,0,0,0,0,0
8020800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8024400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8028000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8031600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8035200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8038800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8042400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8046000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8049600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8053200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8056800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8060400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8064000,0,0,0,0,0,0
8067600,0,0,0,0,0,0
8071200,0,0,0,0,0,0
8074800,0,0,0,0,0,0
8078400,0,0,0,0,0,0
8082000,0,0,0,0,0,0
8085600,0,0,0,0,0,0
8089200,0,0,0,0,0,0
8092800,0,0,0,0,0,0
8096400,0,0,0,0,0,0
8100000,0,0,0,0,0,0
8103600,0,0,0,0,0,0
8107200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8110800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8114400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8118000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8121600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8125200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8128800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8132400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8136000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8139600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8143200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8146800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8150400,0,0,0,0,0,0
8154000,0,0,0,0,0,0
8157600,0,0,0,0,0,0
8161200,0,0,0,0,0,0
8164800,0,0,0,0,0,0
8168400,0,0,0,0,0,0
8172000,0,0,0,0,0,0
8175600,0,0,0,0,0,0
8179200,0,0,0,0,0,0
8182800,0,0,0,0,0,0
8186400,0,0,0,0,0,0
8190000,0,0,0,0,0,0
8193600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8197200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8200800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8204400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8208000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8211600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8215200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8218800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8222400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8226000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8229600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8233200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8236800,0,0,0,0,0,0
8240400,0,0,0,0,0,0
8244000,0,0,0,0,0,0
8247600,0,0,0,0,0,0
8251200,0,0,0,0,0,0
8254800,0,0,0,0,0,0
8258400,0,0,0,0,0,0
8262000,0,0,0,0,0,0
8265600,0,0,0,0,0,0
8269200,0,0,0,0,0,0
8272800,0,0,0,0,0,0
8276400,0,0,0,0,0,0
8280000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8283600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8287200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8290800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8294400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8298000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8301600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8305200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8308800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8312400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8316000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8319600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8323200,0,0,0,0,0,0
8326800,0,0,0,0,0,0
8330400,0,0,0,0,0,0
8334000,0,0,0,0,0,0
8337600,0,0,0,0,0,0
8341200,0,0,0,0,0,0
8344800,0,0,0,0,0,0
8348400,0,0,0,0,0,0
8352000,0,0,0,0,0,0
8355600,0,0,0,0,0,0
8359200,0,0,0,0,0,0
8362800,0,0,0,0,0,0
8366400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8370000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8373600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8377200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8380800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8384400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8388000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8391600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8395200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8398800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8402400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8406000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8409600,0,0,0,0,0,0
8413200,0,0,0,0,0,0
8416800,0,0,0,0,0,0
8420400,0,0,0,0,0,0
8424000,0,0,0,0,0,0
8427600,0,0,0,0,0,0
8431200,0,0,0,0,0,0
8434800,0,0,0,0,0,0
8438400,0,0,0,0,0,0
8442000,0,0,0,0,0,0
8445600,0,0,0,0,0,0
8449200,0,0,0,0,0,0
8452800,0,0,0,0,0,0
8456400,0,0,0,0,0,0
8460000,0,0,0,0,0,0
8463600,0,0,0,0,0,0
8467200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8470800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8474400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8478000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8481600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8485200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8488800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8492400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8496000,0,0,0,0,0,0
8499600,0,0,0,0,0,0
8503200,0,0,0,0,0,0
8506800,0,0,0,0,0,0
8510400,0,0,0,0,0,0
8514000,0,0,0,0,0,0
8517600,0,0,0,0,0,0
8521200,0,0,0,0,0,0
8524800,0,0,0,0,0,0
8528400,0,0,0,0,0,0
8532000,0,0,0,0,0,0
8535600,0,0,0,0,0,0
8539200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8542800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8546400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8550000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8553600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8557200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8560800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8564400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8568000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8571600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8575200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8578800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8582400,0,0,0,0,0,0
8586000,0,0,0,0,0,0
8589600,0,0,0,0,0,0
8593200,0,0,0,0,0,0
8596800,0,0,0,0,0,0
8600400,0,0,0,0,0,0
8604000,0,0,0,0,0,0
8607600,0,0,0,0,0,0
8611200,0,0,0,0,0,0
8614800,0,0,0,0,0,0
8618400,0,0,0,0,0,0
8622000,0,0,0,0,0,0
8625600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8629200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8632800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8636400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8640000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8643600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8647200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8650800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8654400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8658000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8661600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8665200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8668800,0,0,0,0,0,0
8672400,0,0,0,0,0,0
8676000,0,0,0,0,0,0
8679600,0,0,0,0,0,0
8683200,0,0,0,0,0,0
8686800,0,0,0,0,0,0
8690400,0,0,0,0,0,0
8694000,0,0,0,0,0,0
8697600,0,0,0,0,0,0
8701200,0,0,0,0,0,0
8704800,0,0,0,0,0,0
8708400,0,0,0,0,0,0
8712000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8715600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8719200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8722800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8726400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8730000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8733600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8737200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8740800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8744400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8748000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8751600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8755200,0,0,0,0,0,0
8758800,0,0,0,0,0,0
8762400,0,0,0,0,0,0
8766000,0,0,0,0,0,0
8769600,0,0,0,0,0,0
8773200,0,0,0,0,0,0
8776800,0,0,0,0,0,0
8780400,0,0,0,0,0,0
8784000,0,0,0,0,0,0
8787600,0,0,0,0,0,0
8791200,0,0,0,0,0,0
8794800,0,0,0,0,0,0
8798400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8802000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8805600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8809200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8812800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8816400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8820000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8823600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8827200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8830800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8834400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8838000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8841600,0,0,0,0,0,0
8845200,0,0,0,0,0,0
8848800,0,0,0,0,0,0
8852400,0,0,0,0,0,0
8856000,0,0,0,0,0,0
8859600,0,0,0,0,0,0
8863200,0,0,0,0,0,0
8866800,0,0,0,0,0,0
8870400,0,0,0,0,0,0
8874000,0,0,0,0,0,0
8877600,0,0,0,0,0,0
8881200,0,0,0,0,0,0
8884800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8888400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8892000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8895600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8899200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8902800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8906400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8910000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8913600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8917200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8920800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8924400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8928000,0,0,0,0,0,0
8931600,0,0,0,0,0,0
8935200,0,0,0,0,0,0
8938800,0,0,0,0,0,0
8942400,0,0,0,0,0,0
8946000,0,0,0,0,0,0
8949600,0,0,0,0,0,0
8953200,0,0,0,0,0,0
8956800,0,0,0,0,0,0
8960400,0,0,0,0,0,0
8964000,0,0,0,0,0,0
8967600,0,0,0,0,0,0
8971200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8974800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8978400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8982000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8985600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8989200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8992800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
8996400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9000000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9003600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9007200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9010800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9014400,0,0,0,0,0,0
9018000,0,0,0,0,0,0
9021600,0,0,0,0,0,0
9025200,0,0,0,0,0,0
9028800,0,0,0,0,0,0
9032400,0,0,0,0,0,0
9036000,0,0,0,0,0,0
9039600,0,0,0,0,0,0
9043200,0,0,0,0,0,0
9046800,0,0,0,0,0,0
9050400,0,0,0,0,0,0
9054000,0,0,0,0,0,0
9057600,0,0,0,0,0,0
9061200,0,0,0,0,0,0
9064800,0,0,0,0,0,0
9068400,0,0,0,0,0,0
9072000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9075600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9079200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9082800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9086400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9090000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9093600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9097200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9100800,0,0,0,0,0,0
9104400,0,0,0,0,0,0
9108000,0,0,0,0,0,0
9111600,0,0,0,0,0,0
9115200,0,0,0,0,0,0
9118800,0,0,0,0,0,0
9122400,0,0,0,0,0,0
9126000,0,0,0,0,0,0
9129600,0,0,0,0,0,0
9133200,0,0,0,0,0,0
9136800,0,0,0,0,0,0
9140400,0,0,0,0,0,0
9144000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9147600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9151200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9154800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9158400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9162000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9165600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9169200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9172800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9176400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9180000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9183600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
9187200,0,0,0,0,0,0
9190800,0,0,0,0,0,0
9194400,0,0,0,0,0,0
9198000,0,0,0,0,0,0
9201600,0,0,0,0,0,0
9205200,0,0,0,0,0,0
