# Optional header information,,
# time: time of occupancy [s],,
# Occupancy: Number of occupants [ppl],,
time,Occupancy[Night],Occupancy[Day]
31449600,1,1
31453200,1,1
31456800,1,1
31460400,1,1
31464000,1,1
31467600,1,1
31471200,1,1
31474800,1,1
31478400,0,0
31482000,0,0
31485600,0,0
31489200,0,0
31492800,0,0
31496400,0,0
31500000,0,0
31503600,0,0
31507200,0,0
31510800,0,0
31514400,0,0
31518000,0,0
31521600,1,1
31525200,1,1
31528800,1,1
31532400,1,1
31536000,1,1
