time,UpperSetp[nZ],LowerSetp[nZ],UpperCO2[nZ],UpperSetp[sZ],LowerSetp[sZ],UpperCO2[sZ]
7196400,303.15,289.15,900,303.15,289.15,900
7197300,303.15,289.15,900,303.15,289.15,900
7198200,303.15,289.15,900,303.15,289.15,900
7199100,303.15,289.15,900,303.15,289.15,900
7200000,303.15,289.15,900,303.15,289.15,900
7200900,303.15,289.15,900,303.15,289.15,900
7201800,303.15,289.15,900,303.15,289.15,900
7202700,303.15,289.15,900,303.15,289.15,900
7203600,303.15,289.15,900,303.15,289.15,900
7204500,303.15,289.15,900,303.15,289.15,900
7205400,303.15,289.15,900,303.15,289.15,900
7206300,303.15,289.15,900,303.15,289.15,900
7207200,303.15,289.15,900,303.15,289.15,900
7208100,303.15,289.15,900,303.15,289.15,900
7209000,303.15,289.15,900,303.15,289.15,900
7209900,303.15,289.15,900,303.15,289.15,900
7210800,303.15,289.15,900,303.15,289.15,900
7211700,303.15,289.15,900,303.15,289.15,900
7212600,303.15,289.15,900,303.15,289.15,900
7213500,303.15,289.15,900,303.15,289.15,900
7214400,303.15,289.15,900,303.15,289.15,900
7215300,303.15,289.15,900,303.15,289.15,900
7216200,303.15,289.15,900,303.15,289.15,900
7217100,303.15,289.15,900,303.15,289.15,900
7218000,303.15,289.15,900,303.15,289.15,900
7218900,303.15,289.15,900,303.15,289.15,900
7219800,303.15,289.15,900,303.15,289.15,900
7220700,303.15,289.15,900,303.15,289.15,900
7221600,303.15,289.15,900,303.15,289.15,900
7222500,303.15,289.15,900,303.15,289.15,900
7223400,303.15,289.15,900,303.15,289.15,900
7224300,303.15,289.15,900,303.15,289.15,900
7225200,303.15,289.15,900,303.15,289.15,900
7226100,303.15,289.15,900,303.15,289.15,900
7227000,303.15,289.15,900,303.15,289.15,900
7227900,303.15,289.15,900,303.15,289.15,900
7228800,303.15,289.15,900,303.15,289.15,900
7229700,298.15,294.15,900,298.15,294.15,900
7230600,298.15,294.15,900,298.15,294.15,900
7231500,298.15,294.15,900,298.15,294.15,900
7232400,298.15,294.15,900,298.15,294.15,900
7233300,298.15,294.15,900,298.15,294.15,900
7234200,298.15,294.15,900,298.15,294.15,900
7235100,298.15,294.15,900,298.15,294.15,900
7236000,298.15,294.15,900,298.15,294.15,900
7236900,298.15,294.15,900,298.15,294.15,900
7237800,298.15,294.15,900,298.15,294.15,900
7238700,298.15,294.15,900,298.15,294.15,900
7239600,298.15,294.15,900,298.15,294.15,900
7240500,298.15,294.15,900,298.15,294.15,900
7241400,298.15,294.15,900,298.15,294.15,900
7242300,298.15,294.15,900,298.15,294.15,900
7243200,298.15,294.15,900,298.15,294.15,900
7244100,298.15,294.15,900,298.15,294.15,900
7245000,298.15,294.15,900,298.15,294.15,900
7245900,298.15,294.15,900,298.15,294.15,900
7246800,298.15,294.15,900,298.15,294.15,900
7247700,298.15,294.15,900,298.15,294.15,900
7248600,298.15,294.15,900,298.15,294.15,900
7249500,298.15,294.15,900,298.15,294.15,900
7250400,298.15,294.15,900,298.15,294.15,900
7251300,298.15,294.15,900,298.15,294.15,900
7252200,298.15,294.15,900,298.15,294.15,900
7253100,298.15,294.15,900,298.15,294.15,900
7254000,298.15,294.15,900,298.15,294.15,900
7254900,298.15,294.15,900,298.15,294.15,900
7255800,298.15,294.15,900,298.15,294.15,900
7256700,298.15,294.15,900,298.15,294.15,900
7257600,298.15,294.15,900,298.15,294.15,900
7258500,298.15,294.15,900,298.15,294.15,900
7259400,298.15,294.15,900,298.15,294.15,900
7260300,298.15,294.15,900,298.15,294.15,900
7261200,298.15,294.15,900,298.15,294.15,900
7262100,298.15,294.15,900,298.15,294.15,900
7263000,298.15,294.15,900,298.15,294.15,900
7263900,298.15,294.15,900,298.15,294.15,900
7264800,298.15,294.15,900,298.15,294.15,900
7265700,298.15,294.15,900,298.15,294.15,900
7266600,298.15,294.15,900,298.15,294.15,900
7267500,298.15,294.15,900,298.15,294.15,900
7268400,298.15,294.15,900,298.15,294.15,900
7269300,298.15,294.15,900,298.15,294.15,900
7270200,298.15,294.15,900,298.15,294.15,900
7271100,298.15,294.15,900,298.15,294.15,900
7272000,298.15,294.15,900,298.15,294.15,900
7272900,303.15,289.15,900,303.15,289.15,900
7273800,303.15,289.15,900,303.15,289.15,900
7274700,303.15,289.15,900,303.15,289.15,900
7275600,303.15,289.15,900,303.15,289.15,900
7276500,303.15,289.15,900,303.15,289.15,900
7277400,303.15,289.15,900,303.15,289.15,900
7278300,303.15,289.15,900,303.15,289.15,900
7279200,303.15,289.15,900,303.15,289.15,900
7280100,303.15,289.15,900,303.15,289.15,900
7281000,303.15,289.15,900,303.15,289.15,900
7281900,303.15,289.15,900,303.15,289.15,900
7282800,303.15,289.15,900,303.15,289.15,900
7283700,303.15,289.15,900,303.15,289.15,900
7284600,303.15,289.15,900,303.15,289.15,900
7285500,303.15,289.15,900,303.15,289.15,900
7286400,303.15,289.15,900,303.15,289.15,900
7287300,303.15,289.15,900,303.15,289.15,900
7288200,303.15,289.15,900,303.15,289.15,900
7289100,303.15,289.15,900,303.15,289.15,900
7290000,303.15,289.15,900,303.15,289.15,900
7290900,303.15,289.15,900,303.15,289.15,900
7291800,303.15,289.15,900,303.15,289.15,900
7292700,303.15,289.15,900,303.15,289.15,900
7293600,303.15,289.15,900,303.15,289.15,900
7294500,303.15,289.15,900,303.15,289.15,900
7295400,303.15,289.15,900,303.15,289.15,900
7296300,303.15,289.15,900,303.15,289.15,900
7297200,303.15,289.15,900,303.15,289.15,900
7298100,303.15,289.15,900,303.15,289.15,900
7299000,303.15,289.15,900,303.15,289.15,900
7299900,303.15,289.15,900,303.15,289.15,900
7300800,303.15,289.15,900,303.15,289.15,900
7301700,303.15,289.15,900,303.15,289.15,900
7302600,303.15,289.15,900,303.15,289.15,900
7303500,303.15,289.15,900,303.15,289.15,900
7304400,303.15,289.15,900,303.15,289.15,900
7305300,303.15,289.15,900,303.15,289.15,900
7306200,303.15,289.15,900,303.15,289.15,900
7307100,303.15,289.15,900,303.15,289.15,900
7308000,303.15,289.15,900,303.15,289.15,900
7308900,303.15,289.15,900,303.15,289.15,900
7309800,303.15,289.15,900,303.15,289.15,900
7310700,303.15,289.15,900,303.15,289.15,900
7311600,303.15,289.15,900,303.15,289.15,900
7312500,298.15,294.15,900,298.15,294.15,900
7313400,298.15,294.15,900,298.15,294.15,900
7314300,298.15,294.15,900,298.15,294.15,900
7315200,298.15,294.15,900,298.15,294.15,900
7316100,298.15,294.15,900,298.15,294.15,900
7317000,298.15,294.15,900,298.15,294.15,900
7317900,298.15,294.15,900,298.15,294.15,900
7318800,298.15,294.15,900,298.15,294.15,900
7319700,298.15,294.15,900,298.15,294.15,900
7320600,298.15,294.15,900,298.15,294.15,900
7321500,298.15,294.15,900,298.15,294.15,900
7322400,298.15,294.15,900,298.15,294.15,900
7323300,298.15,294.15,900,298.15,294.15,900
7324200,298.15,294.15,900,298.15,294.15,900
7325100,298.15,294.15,900,298.15,294.15,900
7326000,298.15,294.15,900,298.15,294.15,900
7326900,298.15,294.15,900,298.15,294.15,900
7327800,298.15,294.15,900,298.15,294.15,900
7328700,298.15,294.15,900,298.15,294.15,900
7329600,298.15,294.15,900,298.15,294.15,900
7330500,298.15,294.15,900,298.15,294.15,900
7331400,298.15,294.15,900,298.15,294.15,900
7332300,298.15,294.15,900,298.15,294.15,900
7333200,298.15,294.15,900,298.15,294.15,900
7334100,298.15,294.15,900,298.15,294.15,900
7335000,298.15,294.15,900,298.15,294.15,900
7335900,298.15,294.15,900,298.15,294.15,900
7336800,298.15,294.15,900,298.15,294.15,900
7337700,298.15,294.15,900,298.15,294.15,900
7338600,298.15,294.15,900,298.15,294.15,900
7339500,298.15,294.15,900,298.15,294.15,900
7340400,298.15,294.15,900,298.15,294.15,900
7341300,298.15,294.15,900,298.15,294.15,900
7342200,298.15,294.15,900,298.15,294.15,900
7343100,298.15,294.15,900,298.15,294.15,900
7344000,298.15,294.15,900,298.15,294.15,900
7344900,298.15,294.15,900,298.15,294.15,900
7345800,298.15,294.15,900,298.15,294.15,900
7346700,298.15,294.15,900,298.15,294.15,900
7347600,298.15,294.15,900,298.15,294.15,900
7348500,298.15,294.15,900,298.15,294.15,900
7349400,298.15,294.15,900,298.15,294.15,900
7350300,298.15,294.15,900,298.15,294.15,900
7351200,298.15,294.15,900,298.15,294.15,900
7352100,298.15,294.15,900,298.15,294.15,900
7353000,298.15,294.15,900,298.15,294.15,900
7353900,298.15,294.15,900,298.15,294.15,900
7354800,298.15,294.15,900,298.15,294.15,900
7355700,303.15,289.15,900,303.15,289.15,900
7356600,303.15,289.15,900,303.15,289.15,900
7357500,303.15,289.15,900,303.15,289.15,900
7358400,303.15,289.15,900,303.15,289.15,900
7359300,303.15,289.15,900,303.15,289.15,900
7360200,303.15,289.15,900,303.15,289.15,900
7361100,303.15,289.15,900,303.15,289.15,900
7362000,303.15,289.15,900,303.15,289.15,900
7362900,303.15,289.15,900,303.15,289.15,900
7363800,303.15,289.15,900,303.15,289.15,900
7364700,303.15,289.15,900,303.15,289.15,900
7365600,303.15,289.15,900,303.15,289.15,900
7366500,303.15,289.15,900,303.15,289.15,900
7367400,303.15,289.15,900,303.15,289.15,900
7368300,303.15,289.15,900,303.15,289.15,900
7369200,303.15,289.15,900,303.15,289.15,900
7370100,303.15,289.15,900,303.15,289.15,900
7371000,303.15,289.15,900,303.15,289.15,900
7371900,303.15,289.15,900,303.15,289.15,900
7372800,303.15,289.15,900,303.15,289.15,900
7373700,303.15,289.15,900,303.15,289.15,900
7374600,303.15,289.15,900,303.15,289.15,900
7375500,303.15,289.15,900,303.15,289.15,900
7376400,303.15,289.15,900,303.15,289.15,900
7377300,303.15,289.15,900,303.15,289.15,900
7378200,303.15,289.15,900,303.15,289.15,900
7379100,303.15,289.15,900,303.15,289.15,900
7380000,303.15,289.15,900,303.15,289.15,900
7380900,303.15,289.15,900,303.15,289.15,900
7381800,303.15,289.15,900,303.15,289.15,900
7382700,303.15,289.15,900,303.15,289.15,900
7383600,303.15,289.15,900,303.15,289.15,900
7384500,303.15,289.15,900,303.15,289.15,900
7385400,303.15,289.15,900,303.15,289.15,900
7386300,303.15,289.15,900,303.15,289.15,900
7387200,303.15,289.15,900,303.15,289.15,900
7388100,303.15,289.15,900,303.15,289.15,900
7389000,303.15,289.15,900,303.15,289.15,900
7389900,303.15,289.15,900,303.15,289.15,900
7390800,303.15,289.15,900,303.15,289.15,900
7391700,303.15,289.15,900,303.15,289.15,900
7392600,303.15,289.15,900,303.15,289.15,900
7393500,303.15,289.15,900,303.15,289.15,900
7394400,303.15,289.15,900,303.15,289.15,900
7395300,298.15,294.15,900,298.15,294.15,900
7396200,298.15,294.15,900,298.15,294.15,900
7397100,298.15,294.15,900,298.15,294.15,900
7398000,298.15,294.15,900,298.15,294.15,900
7398900,298.15,294.15,900,298.15,294.15,900
7399800,298.15,294.15,900,298.15,294.15,900
7400700,298.15,294.15,900,298.15,294.15,900
7401600,298.15,294.15,900,298.15,294.15,900
7402500,298.15,294.15,900,298.15,294.15,900
7403400,298.15,294.15,900,298.15,294.15,900
7404300,298.15,294.15,900,298.15,294.15,900
7405200,298.15,294.15,900,298.15,294.15,900
7406100,298.15,294.15,900,298.15,294.15,900
7407000,298.15,294.15,900,298.15,294.15,900
7407900,298.15,294.15,900,298.15,294.15,900
7408800,298.15,294.15,900,298.15,294.15,900
7409700,298.15,294.15,900,298.15,294.15,900
7410600,298.15,294.15,900,298.15,294.15,900
7411500,298.15,294.15,900,298.15,294.15,900
7412400,298.15,294.15,900,298.15,294.15,900
7413300,298.15,294.15,900,298.15,294.15,900
7414200,298.15,294.15,900,298.15,294.15,900
7415100,298.15,294.15,900,298.15,294.15,900
7416000,298.15,294.15,900,298.15,294.15,900
7416900,298.15,294.15,900,298.15,294.15,900
7417800,298.15,294.15,900,298.15,294.15,900
7418700,298.15,294.15,900,298.15,294.15,900
7419600,298.15,294.15,900,298.15,294.15,900
7420500,298.15,294.15,900,298.15,294.15,900
7421400,298.15,294.15,900,298.15,294.15,900
7422300,298.15,294.15,900,298.15,294.15,900
7423200,298.15,294.15,900,298.15,294.15,900
7424100,298.15,294.15,900,298.15,294.15,900
7425000,298.15,294.15,900,298.15,294.15,900
7425900,298.15,294.15,900,298.15,294.15,900
7426800,298.15,294.15,900,298.15,294.15,900
7427700,298.15,294.15,900,298.15,294.15,900
7428600,298.15,294.15,900,298.15,294.15,900
7429500,298.15,294.15,900,298.15,294.15,900
7430400,298.15,294.15,900,298.15,294.15,900
7431300,298.15,294.15,900,298.15,294.15,900
7432200,298.15,294.15,900,298.15,294.15,900
7433100,298.15,294.15,900,298.15,294.15,900
7434000,298.15,294.15,900,298.15,294.15,900
7434900,298.15,294.15,900,298.15,294.15,900
7435800,298.15,294.15,900,298.15,294.15,900
7436700,298.15,294.15,900,298.15,294.15,900
7437600,298.15,294.15,900,298.15,294.15,900
7438500,303.15,289.15,900,303.15,289.15,900
7439400,303.15,289.15,900,303.15,289.15,900
7440300,303.15,289.15,900,303.15,289.15,900
7441200,303.15,289.15,900,303.15,289.15,900
7442100,303.15,289.15,900,303.15,289.15,900
7443000,303.15,289.15,900,303.15,289.15,900
7443900,303.15,289.15,900,303.15,289.15,900
7444800,303.15,289.15,900,303.15,289.15,900
7445700,303.15,289.15,900,303.15,289.15,900
7446600,303.15,289.15,900,303.15,289.15,900
7447500,303.15,289.15,900,303.15,289.15,900
7448400,303.15,289.15,900,303.15,289.15,900
7449300,303.15,289.15,900,303.15,289.15,900
7450200,303.15,289.15,900,303.15,289.15,900
7451100,303.15,289.15,900,303.15,289.15,900
7452000,303.15,289.15,900,303.15,289.15,900
7452900,303.15,289.15,900,303.15,289.15,900
7453800,303.15,289.15,900,303.15,289.15,900
7454700,303.15,289.15,900,303.15,289.15,900
7455600,303.15,289.15,900,303.15,289.15,900
7456500,303.15,289.15,900,303.15,289.15,900
7457400,303.15,289.15,900,303.15,289.15,900
7458300,303.15,289.15,900,303.15,289.15,900
7459200,303.15,289.15,900,303.15,289.15,900
7460100,303.15,289.15,900,303.15,289.15,900
7461000,303.15,289.15,900,303.15,289.15,900
7461900,303.15,289.15,900,303.15,289.15,900
7462800,303.15,289.15,900,303.15,289.15,900
7463700,303.15,289.15,900,303.15,289.15,900
7464600,303.15,289.15,900,303.15,289.15,900
7465500,303.15,289.15,900,303.15,289.15,900
7466400,303.15,289.15,900,303.15,289.15,900
7467300,303.15,289.15,900,303.15,289.15,900
7468200,303.15,289.15,900,303.15,289.15,900
7469100,303.15,289.15,900,303.15,289.15,900
7470000,303.15,289.15,900,303.15,289.15,900
7470900,303.15,289.15,900,303.15,289.15,900
7471800,303.15,289.15,900,303.15,289.15,900
7472700,303.15,289.15,900,303.15,289.15,900
7473600,303.15,289.15,900,303.15,289.15,900
7474500,303.15,289.15,900,303.15,289.15,900
7475400,303.15,289.15,900,303.15,289.15,900
7476300,303.15,289.15,900,303.15,289.15,900
7477200,303.15,289.15,900,303.15,289.15,900
7478100,298.15,294.15,900,298.15,294.15,900
7479000,298.15,294.15,900,298.15,294.15,900
7479900,298.15,294.15,900,298.15,294.15,900
7480800,298.15,294.15,900,298.15,294.15,900
7481700,298.15,294.15,900,298.15,294.15,900
7482600,298.15,294.15,900,298.15,294.15,900
7483500,298.15,294.15,900,298.15,294.15,900
7484400,298.15,294.15,900,298.15,294.15,900
7485300,298.15,294.15,900,298.15,294.15,900
7486200,298.15,294.15,900,298.15,294.15,900
7487100,298.15,294.15,900,298.15,294.15,900
7488000,298.15,294.15,900,298.15,294.15,900
7488900,298.15,294.15,900,298.15,294.15,900
7489800,298.15,294.15,900,298.15,294.15,900
7490700,298.15,294.15,900,298.15,294.15,900
7491600,298.15,294.15,900,298.15,294.15,900
7492500,298.15,294.15,900,298.15,294.15,900
7493400,298.15,294.15,900,298.15,294.15,900
7494300,298.15,294.15,900,298.15,294.15,900
7495200,298.15,294.15,900,298.15,294.15,900
7496100,298.15,294.15,900,298.15,294.15,900
7497000,298.15,294.15,900,298.15,294.15,900
7497900,298.15,294.15,900,298.15,294.15,900
7498800,298.15,294.15,900,298.15,294.15,900
7499700,298.15,294.15,900,298.15,294.15,900
7500600,298.15,294.15,900,298.15,294.15,900
7501500,298.15,294.15,900,298.15,294.15,900
7502400,298.15,294.15,900,298.15,294.15,900
7503300,298.15,294.15,900,298.15,294.15,900
7504200,298.15,294.15,900,298.15,294.15,900
7505100,298.15,294.15,900,298.15,294.15,900
7506000,298.15,294.15,900,298.15,294.15,900
7506900,298.15,294.15,900,298.15,294.15,900
7507800,298.15,294.15,900,298.15,294.15,900
7508700,298.15,294.15,900,298.15,294.15,900
7509600,298.15,294.15,900,298.15,294.15,900
7510500,298.15,294.15,900,298.15,294.15,900
7511400,298.15,294.15,900,298.15,294.15,900
7512300,298.15,294.15,900,298.15,294.15,900
7513200,298.15,294.15,900,298.15,294.15,900
7514100,298.15,294.15,900,298.15,294.15,900
7515000,298.15,294.15,900,298.15,294.15,900
7515900,298.15,294.15,900,298.15,294.15,900
7516800,298.15,294.15,900,298.15,294.15,900
7517700,303.15,289.15,900,303.15,289.15,900
7518600,303.15,289.15,900,303.15,289.15,900
7519500,303.15,289.15,900,303.15,289.15,900
7520400,303.15,289.15,900,303.15,289.15,900
7521300,303.15,289.15,900,303.15,289.15,900
7522200,303.15,289.15,900,303.15,289.15,900
7523100,303.15,289.15,900,303.15,289.15,900
7524000,303.15,289.15,900,303.15,289.15,900
7524900,303.15,289.15,900,303.15,289.15,900
7525800,303.15,289.15,900,303.15,289.15,900
7526700,303.15,289.15,900,303.15,289.15,900
7527600,303.15,289.15,900,303.15,289.15,900
7528500,303.15,289.15,900,303.15,289.15,900
7529400,303.15,289.15,900,303.15,289.15,900
7530300,303.15,289.15,900,303.15,289.15,900
7531200,303.15,289.15,900,303.15,289.15,900
7532100,303.15,289.15,900,303.15,289.15,900
7533000,303.15,289.15,900,303.15,289.15,900
7533900,303.15,289.15,900,303.15,289.15,900
7534800,303.15,289.15,900,303.15,289.15,900
7535700,303.15,289.15,900,303.15,289.15,900
7536600,303.15,289.15,900,303.15,289.15,900
7537500,303.15,289.15,900,303.15,289.15,900
7538400,303.15,289.15,900,303.15,289.15,900
7539300,303.15,289.15,900,303.15,289.15,900
7540200,303.15,289.15,900,303.15,289.15,900
7541100,303.15,289.15,900,303.15,289.15,900
7542000,303.15,289.15,900,303.15,289.15,900
7542900,303.15,289.15,900,303.15,289.15,900
7543800,303.15,289.15,900,303.15,289.15,900
7544700,303.15,289.15,900,303.15,289.15,900
7545600,303.15,289.15,900,303.15,289.15,900
7546500,303.15,289.15,900,303.15,289.15,900
7547400,303.15,289.15,900,303.15,289.15,900
7548300,303.15,289.15,900,303.15,289.15,900
7549200,303.15,289.15,900,303.15,289.15,900
7550100,303.15,289.15,900,303.15,289.15,900
7551000,303.15,289.15,900,303.15,289.15,900
7551900,303.15,289.15,900,303.15,289.15,900
7552800,303.15,289.15,900,303.15,289.15,900
7553700,303.15,289.15,900,303.15,289.15,900
7554600,303.15,289.15,900,303.15,289.15,900
7555500,303.15,289.15,900,303.15,289.15,900
7556400,303.15,289.15,900,303.15,289.15,900
7557300,303.15,289.15,900,303.15,289.15,900
7558200,303.15,289.15,900,303.15,289.15,900
7559100,303.15,289.15,900,303.15,289.15,900
7560000,303.15,289.15,900,303.15,289.15,900
7560900,303.15,289.15,900,303.15,289.15,900
7561800,303.15,289.15,900,303.15,289.15,900
7562700,303.15,289.15,900,303.15,289.15,900
7563600,303.15,289.15,900,303.15,289.15,900
7564500,303.15,289.15,900,303.15,289.15,900
7565400,303.15,289.15,900,303.15,289.15,900
7566300,303.15,289.15,900,303.15,289.15,900
7567200,303.15,289.15,900,303.15,289.15,900
7568100,303.15,289.15,900,303.15,289.15,900
7569000,303.15,289.15,900,303.15,289.15,900
7569900,303.15,289.15,900,303.15,289.15,900
7570800,303.15,289.15,900,303.15,289.15,900
7571700,303.15,289.15,900,303.15,289.15,900
7572600,303.15,289.15,900,303.15,289.15,900
7573500,303.15,289.15,900,303.15,289.15,900
7574400,303.15,289.15,900,303.15,289.15,900
7575300,303.15,289.15,900,303.15,289.15,900
7576200,303.15,289.15,900,303.15,289.15,900
7577100,303.15,289.15,900,303.15,289.15,900
7578000,303.15,289.15,900,303.15,289.15,900
7578900,303.15,289.15,900,303.15,289.15,900
7579800,303.15,289.15,900,303.15,289.15,900
7580700,303.15,289.15,900,303.15,289.15,900
7581600,303.15,289.15,900,303.15,289.15,900
7582500,303.15,289.15,900,303.15,289.15,900
7583400,303.15,289.15,900,303.15,289.15,900
7584300,303.15,289.15,900,303.15,289.15,900
7585200,303.15,289.15,900,303.15,289.15,900
7586100,303.15,289.15,900,303.15,289.15,900
7587000,303.15,289.15,900,303.15,289.15,900
7587900,303.15,289.15,900,303.15,289.15,900
7588800,303.15,289.15,900,303.15,289.15,900
7589700,303.15,289.15,900,303.15,289.15,900
7590600,303.15,289.15,900,303.15,289.15,900
7591500,303.15,289.15,900,303.15,289.15,900
7592400,303.15,289.15,900,303.15,289.15,900
7593300,303.15,289.15,900,303.15,289.15,900
7594200,303.15,289.15,900,303.15,289.15,900
