time,InternalGainsCon[nZ],InternalGainsRad[nZ],InternalGainsLat[nZ],InternalGainsCon[sZ],InternalGainsRad[sZ],InternalGainsLat[sZ]
5936400,4380,6570,6750,4380,6570,6750
5937300,2920,4380,4500,2920,4380,4500
5938200,2920,4380,4500,2920,4380,4500
5939100,2920,4380,4500,2920,4380,4500
5940000,2920,4380,4500,2920,4380,4500
5940900,1946.6667,2920,3000,1946.6667,2920,3000
5941800,1946.6667,2920,3000,1946.6667,2920,3000
5942700,1946.6667,2920,3000,1946.6667,2920,3000
5943600,1946.6667,2920,3000,1946.6667,2920,3000
5944500,1460,2190,2250,1460,2190,2250
5945400,1460,2190,2250,1460,2190,2250
5946300,1460,2190,2250,1460,2190,2250
5947200,1460,2190,2250,1460,2190,2250
5948100,0,0,0,0,0,0
5949000,0,0,0,0,0,0
5949900,0,0,0,0,0,0
5950800,0,0,0,0,0,0
5951700,0,0,0,0,0,0
5952600,0,0,0,0,0,0
5953500,0,0,0,0,0,0
5954400,0,0,0,0,0,0
5955300,0,0,0,0,0,0
5956200,0,0,0,0,0,0
5957100,0,0,0,0,0,0
5958000,0,0,0,0,0,0
5958900,0,0,0,0,0,0
5959800,0,0,0,0,0,0
5960700,0,0,0,0,0,0
5961600,0,0,0,0,0,0
5962500,0,0,0,0,0,0
5963400,0,0,0,0,0,0
5964300,0,0,0,0,0,0
5965200,0,0,0,0,0,0
5966100,0,0,0,0,0,0
5967000,0,0,0,0,0,0
5967900,0,0,0,0,0,0
5968800,0,0,0,0,0,0
5969700,0,0,0,0,0,0
5970600,0,0,0,0,0,0
5971500,0,0,0,0,0,0
5972400,0,0,0,0,0,0
5973300,0,0,0,0,0,0
5974200,0,0,0,0,0,0
5975100,0,0,0,0,0,0
5976000,0,0,0,0,0,0
5976900,0,0,0,0,0,0
5977800,0,0,0,0,0,0
5978700,0,0,0,0,0,0
5979600,0,0,0,0,0,0
5980500,0,0,0,0,0,0
5981400,0,0,0,0,0,0
5982300,0,0,0,0,0,0
5983200,0,0,0,0,0,0
5984100,0,0,0,0,0,0
5985000,0,0,0,0,0,0
5985900,0,0,0,0,0,0
5986800,0,0,0,0,0,0
5987700,2920,4380,4500,2920,4380,4500
5988600,2920,4380,4500,2920,4380,4500
5989500,2920,4380,4500,2920,4380,4500
5990400,2920,4380,4500,2920,4380,4500
5991300,4380,6570,6750,4380,6570,6750
5992200,4380,6570,6750,4380,6570,6750
5993100,4380,6570,6750,4380,6570,6750
5994000,4380,6570,6750,4380,6570,6750
5994900,4623.3335,6935,7125,4623.3335,6935,7125
5995800,4623.3335,6935,7125,4623.3335,6935,7125
5996700,4623.3335,6935,7125,4623.3335,6935,7125
5997600,4623.3335,6935,7125,4623.3335,6935,7125
5998500,4866.6665,7300,7500,4866.6665,7300,7500
5999400,4866.6665,7300,7500,4866.6665,7300,7500
6000300,4866.6665,7300,7500,4866.6665,7300,7500
6001200,4866.6665,7300,7500,4866.6665,7300,7500
6002100,4866.6665,7300,7500,4866.6665,7300,7500
6003000,4866.6665,7300,7500,4866.6665,7300,7500
6003900,4866.6665,7300,7500,4866.6665,7300,7500
6004800,4866.6665,7300,7500,4866.6665,7300,7500
6005700,4380,6570,6750,4380,6570,6750
6006600,4380,6570,6750,4380,6570,6750
6007500,4380,6570,6750,4380,6570,6750
6008400,4380,6570,6750,4380,6570,6750
6009300,4380,6570,6750,4380,6570,6750
6010200,4380,6570,6750,4380,6570,6750
6011100,4380,6570,6750,4380,6570,6750
6012000,4380,6570,6750,4380,6570,6750
6012900,4866.6665,7300,7500,4866.6665,7300,7500
6013800,4866.6665,7300,7500,4866.6665,7300,7500
6014700,4866.6665,7300,7500,4866.6665,7300,7500
6015600,4866.6665,7300,7500,4866.6665,7300,7500
6016500,4380,6570,6750,4380,6570,6750
6017400,4380,6570,6750,4380,6570,6750
6018300,4380,6570,6750,4380,6570,6750
6019200,4380,6570,6750,4380,6570,6750
6020100,2920,4380,4500,2920,4380,4500
6021000,2920,4380,4500,2920,4380,4500
6021900,2920,4380,4500,2920,4380,4500
6022800,2920,4380,4500,2920,4380,4500
6023700,1946.6667,2920,3000,1946.6667,2920,3000
6024600,1946.6667,2920,3000,1946.6667,2920,3000
6025500,1946.6667,2920,3000,1946.6667,2920,3000
6026400,1946.6667,2920,3000,1946.6667,2920,3000
6027300,1460,2190,2250,1460,2190,2250
6028200,1460,2190,2250,1460,2190,2250
6029100,1460,2190,2250,1460,2190,2250
6030000,1460,2190,2250,1460,2190,2250
6030900,0,0,0,0,0,0
6031800,0,0,0,0,0,0
6032700,0,0,0,0,0,0
6033600,0,0,0,0,0,0
6034500,0,0,0,0,0,0
6035400,0,0,0,0,0,0
6036300,0,0,0,0,0,0
6037200,0,0,0,0,0,0
6038100,0,0,0,0,0,0
6039000,0,0,0,0,0,0
6039900,0,0,0,0,0,0
6040800,0,0,0,0,0,0
6041700,0,0,0,0,0,0
6042600,0,0,0,0,0,0
6043500,0,0,0,0,0,0
6044400,0,0,0,0,0,0
6045300,0,0,0,0,0,0
6046200,0,0,0,0,0,0
6047100,0,0,0,0,0,0
6048000,0,0,0,0,0,0
6048900,0,0,0,0,0,0
6049800,0,0,0,0,0,0
6050700,0,0,0,0,0,0
6051600,0,0,0,0,0,0
6052500,0,0,0,0,0,0
6053400,0,0,0,0,0,0
6054300,0,0,0,0,0,0
6055200,0,0,0,0,0,0
6056100,0,0,0,0,0,0
6057000,0,0,0,0,0,0
6057900,0,0,0,0,0,0
6058800,0,0,0,0,0,0
6059700,0,0,0,0,0,0
6060600,0,0,0,0,0,0
6061500,0,0,0,0,0,0
6062400,0,0,0,0,0,0
6063300,0,0,0,0,0,0
6064200,0,0,0,0,0,0
6065100,0,0,0,0,0,0
6066000,0,0,0,0,0,0
6066900,0,0,0,0,0,0
6067800,0,0,0,0,0,0
6068700,0,0,0,0,0,0
6069600,0,0,0,0,0,0
6070500,2920,4380,4500,2920,4380,4500
6071400,2920,4380,4500,2920,4380,4500
6072300,2920,4380,4500,2920,4380,4500
6073200,2920,4380,4500,2920,4380,4500
6074100,4380,6570,6750,4380,6570,6750
6075000,4380,6570,6750,4380,6570,6750
6075900,4380,6570,6750,4380,6570,6750
6076800,4380,6570,6750,4380,6570,6750
6077700,4623.3335,6935,7125,4623.3335,6935,7125
6078600,4623.3335,6935,7125,4623.3335,6935,7125
6079500,4623.3335,6935,7125,4623.3335,6935,7125
6080400,4623.3335,6935,7125,4623.3335,6935,7125
6081300,4866.6665,7300,7500,4866.6665,7300,7500
6082200,4866.6665,7300,7500,4866.6665,7300,7500
6083100,4866.6665,7300,7500,4866.6665,7300,7500
6084000,4866.6665,7300,7500,4866.6665,7300,7500
6084900,4866.6665,7300,7500,4866.6665,7300,7500
6085800,4866.6665,7300,7500,4866.6665,7300,7500
6086700,4866.6665,7300,7500,4866.6665,7300,7500
6087600,4866.6665,7300,7500,4866.6665,7300,7500
6088500,4380,6570,6750,4380,6570,6750
6089400,4380,6570,6750,4380,6570,6750
6090300,4380,6570,6750,4380,6570,6750
6091200,4380,6570,6750,4380,6570,6750
6092100,4380,6570,6750,4380,6570,6750
6093000,4380,6570,6750,4380,6570,6750
6093900,4380,6570,6750,4380,6570,6750
6094800,4380,6570,6750,4380,6570,6750
6095700,4866.6665,7300,7500,4866.6665,7300,7500
6096600,4866.6665,7300,7500,4866.6665,7300,7500
6097500,4866.6665,7300,7500,4866.6665,7300,7500
6098400,4866.6665,7300,7500,4866.6665,7300,7500
6099300,4380,6570,6750,4380,6570,6750
6100200,4380,6570,6750,4380,6570,6750
6101100,4380,6570,6750,4380,6570,6750
6102000,4380,6570,6750,4380,6570,6750
6102900,2920,4380,4500,2920,4380,4500
6103800,2920,4380,4500,2920,4380,4500
6104700,2920,4380,4500,2920,4380,4500
6105600,2920,4380,4500,2920,4380,4500
6106500,1946.6667,2920,3000,1946.6667,2920,3000
6107400,1946.6667,2920,3000,1946.6667,2920,3000
6108300,1946.6667,2920,3000,1946.6667,2920,3000
6109200,1946.6667,2920,3000,1946.6667,2920,3000
6110100,1460,2190,2250,1460,2190,2250
6111000,1460,2190,2250,1460,2190,2250
6111900,1460,2190,2250,1460,2190,2250
6112800,1460,2190,2250,1460,2190,2250
6113700,0,0,0,0,0,0
6114600,0,0,0,0,0,0
6115500,0,0,0,0,0,0
6116400,0,0,0,0,0,0
6117300,0,0,0,0,0,0
6118200,0,0,0,0,0,0
6119100,0,0,0,0,0,0
6120000,0,0,0,0,0,0
6120900,0,0,0,0,0,0
6121800,0,0,0,0,0,0
6122700,0,0,0,0,0,0
6123600,0,0,0,0,0,0
6124500,0,0,0,0,0,0
6125400,0,0,0,0,0,0
6126300,0,0,0,0,0,0
6127200,0,0,0,0,0,0
6128100,0,0,0,0,0,0
6129000,0,0,0,0,0,0
6129900,0,0,0,0,0,0
6130800,0,0,0,0,0,0
6131700,0,0,0,0,0,0
6132600,0,0,0,0,0,0
6133500,0,0,0,0,0,0
6134400,0,0,0,0,0,0
6135300,0,0,0,0,0,0
6136200,0,0,0,0,0,0
6137100,0,0,0,0,0,0
6138000,0,0,0,0,0,0
6138900,0,0,0,0,0,0
6139800,0,0,0,0,0,0
6140700,0,0,0,0,0,0
6141600,0,0,0,0,0,0
6142500,0,0,0,0,0,0
6143400,0,0,0,0,0,0
6144300,0,0,0,0,0,0
6145200,0,0,0,0,0,0
6146100,0,0,0,0,0,0
6147000,0,0,0,0,0,0
6147900,0,0,0,0,0,0
6148800,0,0,0,0,0,0
6149700,0,0,0,0,0,0
6150600,0,0,0,0,0,0
6151500,0,0,0,0,0,0
6152400,0,0,0,0,0,0
6153300,2920,4380,4500,2920,4380,4500
6154200,2920,4380,4500,2920,4380,4500
6155100,2920,4380,4500,2920,4380,4500
6156000,2920,4380,4500,2920,4380,4500
6156900,4380,6570,6750,4380,6570,6750
6157800,4380,6570,6750,4380,6570,6750
6158700,4380,6570,6750,4380,6570,6750
6159600,4380,6570,6750,4380,6570,6750
6160500,4623.3335,6935,7125,4623.3335,6935,7125
6161400,4623.3335,6935,7125,4623.3335,6935,7125
6162300,4623.3335,6935,7125,4623.3335,6935,7125
6163200,4623.3335,6935,7125,4623.3335,6935,7125
6164100,4866.6665,7300,7500,4866.6665,7300,7500
6165000,4866.6665,7300,7500,4866.6665,7300,7500
6165900,4866.6665,7300,7500,4866.6665,7300,7500
6166800,4866.6665,7300,7500,4866.6665,7300,7500
6167700,4866.6665,7300,7500,4866.6665,7300,7500
6168600,4866.6665,7300,7500,4866.6665,7300,7500
6169500,4866.6665,7300,7500,4866.6665,7300,7500
6170400,4866.6665,7300,7500,4866.6665,7300,7500
6171300,4380,6570,6750,4380,6570,6750
6172200,4380,6570,6750,4380,6570,6750
6173100,4380,6570,6750,4380,6570,6750
6174000,4380,6570,6750,4380,6570,6750
6174900,4380,6570,6750,4380,6570,6750
6175800,4380,6570,6750,4380,6570,6750
6176700,4380,6570,6750,4380,6570,6750
6177600,4380,6570,6750,4380,6570,6750
6178500,4866.6665,7300,7500,4866.6665,7300,7500
6179400,4866.6665,7300,7500,4866.6665,7300,7500
6180300,4866.6665,7300,7500,4866.6665,7300,7500
6181200,4866.6665,7300,7500,4866.6665,7300,7500
6182100,4380,6570,6750,4380,6570,6750
6183000,4380,6570,6750,4380,6570,6750
6183900,4380,6570,6750,4380,6570,6750
6184800,4380,6570,6750,4380,6570,6750
6185700,2920,4380,4500,2920,4380,4500
6186600,2920,4380,4500,2920,4380,4500
6187500,2920,4380,4500,2920,4380,4500
6188400,2920,4380,4500,2920,4380,4500
6189300,1946.6667,2920,3000,1946.6667,2920,3000
6190200,1946.6667,2920,3000,1946.6667,2920,3000
6191100,1946.6667,2920,3000,1946.6667,2920,3000
6192000,1946.6667,2920,3000,1946.6667,2920,3000
6192900,1460,2190,2250,1460,2190,2250
6193800,1460,2190,2250,1460,2190,2250
6194700,1460,2190,2250,1460,2190,2250
6195600,1460,2190,2250,1460,2190,2250
6196500,0,0,0,0,0,0
6197400,0,0,0,0,0,0
6198300,0,0,0,0,0,0
6199200,0,0,0,0,0,0
6200100,0,0,0,0,0,0
6201000,0,0,0,0,0,0
6201900,0,0,0,0,0,0
6202800,0,0,0,0,0,0
6203700,0,0,0,0,0,0
6204600,0,0,0,0,0,0
6205500,0,0,0,0,0,0
6206400,0,0,0,0,0,0
6207300,0,0,0,0,0,0
6208200,0,0,0,0,0,0
6209100,0,0,0,0,0,0
6210000,0,0,0,0,0,0
6210900,0,0,0,0,0,0
6211800,0,0,0,0,0,0
6212700,0,0,0,0,0,0
6213600,0,0,0,0,0,0
6214500,0,0,0,0,0,0
6215400,0,0,0,0,0,0
6216300,0,0,0,0,0,0
6217200,0,0,0,0,0,0
6218100,0,0,0,0,0,0
6219000,0,0,0,0,0,0
6219900,0,0,0,0,0,0
6220800,0,0,0,0,0,0
6221700,0,0,0,0,0,0
6222600,0,0,0,0,0,0
6223500,0,0,0,0,0,0
6224400,0,0,0,0,0,0
6225300,0,0,0,0,0,0
6226200,0,0,0,0,0,0
6227100,0,0,0,0,0,0
6228000,0,0,0,0,0,0
6228900,0,0,0,0,0,0
6229800,0,0,0,0,0,0
6230700,0,0,0,0,0,0
6231600,0,0,0,0,0,0
6232500,0,0,0,0,0,0
6233400,0,0,0,0,0,0
6234300,0,0,0,0,0,0
6235200,0,0,0,0,0,0
6236100,2920,4380,4500,2920,4380,4500
6237000,2920,4380,4500,2920,4380,4500
6237900,2920,4380,4500,2920,4380,4500
6238800,2920,4380,4500,2920,4380,4500
6239700,4380,6570,6750,4380,6570,6750
6240600,4380,6570,6750,4380,6570,6750
6241500,4380,6570,6750,4380,6570,6750
6242400,4380,6570,6750,4380,6570,6750
6243300,4623.3335,6935,7125,4623.3335,6935,7125
6244200,4623.3335,6935,7125,4623.3335,6935,7125
6245100,4623.3335,6935,7125,4623.3335,6935,7125
6246000,4623.3335,6935,7125,4623.3335,6935,7125
6246900,4866.6665,7300,7500,4866.6665,7300,7500
6247800,4866.6665,7300,7500,4866.6665,7300,7500
6248700,4866.6665,7300,7500,4866.6665,7300,7500
6249600,4866.6665,7300,7500,4866.6665,7300,7500
6250500,4866.6665,7300,7500,4866.6665,7300,7500
6251400,4866.6665,7300,7500,4866.6665,7300,7500
6252300,4866.6665,7300,7500,4866.6665,7300,7500
6253200,4866.6665,7300,7500,4866.6665,7300,7500
6254100,4380,6570,6750,4380,6570,6750
6255000,4380,6570,6750,4380,6570,6750
6255900,4380,6570,6750,4380,6570,6750
6256800,4380,6570,6750,4380,6570,6750
6257700,4380,6570,6750,4380,6570,6750
6258600,4380,6570,6750,4380,6570,6750
6259500,4380,6570,6750,4380,6570,6750
6260400,4380,6570,6750,4380,6570,6750
6261300,4866.6665,7300,7500,4866.6665,7300,7500
6262200,4866.6665,7300,7500,4866.6665,7300,7500
6263100,4866.6665,7300,7500,4866.6665,7300,7500
6264000,4866.6665,7300,7500,4866.6665,7300,7500
6264900,4380,6570,6750,4380,6570,6750
6265800,4380,6570,6750,4380,6570,6750
6266700,4380,6570,6750,4380,6570,6750
6267600,4380,6570,6750,4380,6570,6750
6268500,2920,4380,4500,2920,4380,4500
6269400,2920,4380,4500,2920,4380,4500
6270300,2920,4380,4500,2920,4380,4500
6271200,2920,4380,4500,2920,4380,4500
6272100,1946.6667,2920,3000,1946.6667,2920,3000
6273000,1946.6667,2920,3000,1946.6667,2920,3000
6273900,1946.6667,2920,3000,1946.6667,2920,3000
6274800,1946.6667,2920,3000,1946.6667,2920,3000
6275700,1460,2190,2250,1460,2190,2250
6276600,1460,2190,2250,1460,2190,2250
6277500,1460,2190,2250,1460,2190,2250
6278400,1460,2190,2250,1460,2190,2250
6279300,0,0,0,0,0,0
6280200,0,0,0,0,0,0
6281100,0,0,0,0,0,0
6282000,0,0,0,0,0,0
6282900,0,0,0,0,0,0
6283800,0,0,0,0,0,0
6284700,0,0,0,0,0,0
6285600,0,0,0,0,0,0
6286500,0,0,0,0,0,0
6287400,0,0,0,0,0,0
6288300,0,0,0,0,0,0
6289200,0,0,0,0,0,0
6290100,0,0,0,0,0,0
6291000,0,0,0,0,0,0
6291900,0,0,0,0,0,0
6292800,0,0,0,0,0,0
6293700,0,0,0,0,0,0
6294600,0,0,0,0,0,0
6295500,0,0,0,0,0,0
6296400,0,0,0,0,0,0
6297300,0,0,0,0,0,0
6298200,0,0,0,0,0,0
6299100,0,0,0,0,0,0
6300000,0,0,0,0,0,0
6300900,0,0,0,0,0,0
6301800,0,0,0,0,0,0
6302700,0,0,0,0,0,0
6303600,0,0,0,0,0,0
6304500,0,0,0,0,0,0
6305400,0,0,0,0,0,0
6306300,0,0,0,0,0,0
6307200,0,0,0,0,0,0
6308100,0,0,0,0,0,0
6309000,0,0,0,0,0,0
6309900,0,0,0,0,0,0
6310800,0,0,0,0,0,0
6311700,0,0,0,0,0,0
6312600,0,0,0,0,0,0
6313500,0,0,0,0,0,0
6314400,0,0,0,0,0,0
6315300,0,0,0,0,0,0
6316200,0,0,0,0,0,0
6317100,0,0,0,0,0,0
6318000,0,0,0,0,0,0
6318900,0,0,0,0,0,0
6319800,0,0,0,0,0,0
6320700,0,0,0,0,0,0
6321600,0,0,0,0,0,0
6322500,0,0,0,0,0,0
6323400,0,0,0,0,0,0
6324300,0,0,0,0,0,0
6325200,0,0,0,0,0,0
6326100,0,0,0,0,0,0
6327000,0,0,0,0,0,0
6327900,0,0,0,0,0,0
6328800,0,0,0,0,0,0
6329700,0,0,0,0,0,0
6330600,0,0,0,0,0,0
6331500,0,0,0,0,0,0
6332400,0,0,0,0,0,0
6333300,0,0,0,0,0,0
6334200,0,0,0,0,0,0
6335100,0,0,0,0,0,0
6336000,0,0,0,0,0,0
6336900,0,0,0,0,0,0
6337800,0,0,0,0,0,0
6338700,0,0,0,0,0,0
6339600,0,0,0,0,0,0
6340500,0,0,0,0,0,0
6341400,0,0,0,0,0,0
6342300,0,0,0,0,0,0
6343200,0,0,0,0,0,0
6344100,0,0,0,0,0,0
6345000,0,0,0,0,0,0
6345900,0,0,0,0,0,0
6346800,0,0,0,0,0,0
6347700,0,0,0,0,0,0
6348600,0,0,0,0,0,0
6349500,0,0,0,0,0,0
6350400,0,0,0,0,0,0
6351300,0,0,0,0,0,0
6352200,0,0,0,0,0,0
6353100,0,0,0,0,0,0
6354000,0,0,0,0,0,0
6354900,0,0,0,0,0,0
6355800,0,0,0,0,0,0
6356700,0,0,0,0,0,0
6357600,0,0,0,0,0,0
6358500,0,0,0,0,0,0
6359400,0,0,0,0,0,0
6360300,0,0,0,0,0,0
6361200,0,0,0,0,0,0
6362100,0,0,0,0,0,0
6363000,0,0,0,0,0,0
6363900,0,0,0,0,0,0
6364800,0,0,0,0,0,0
6365700,0,0,0,0,0,0
6366600,0,0,0,0,0,0
6367500,0,0,0,0,0,0
6368400,0,0,0,0,0,0
6369300,0,0,0,0,0,0
6370200,0,0,0,0,0,0
6371100,0,0,0,0,0,0
6372000,0,0,0,0,0,0
6372900,0,0,0,0,0,0
6373800,0,0,0,0,0,0
6374700,0,0,0,0,0,0
6375600,0,0,0,0,0,0
6376500,0,0,0,0,0,0
6377400,0,0,0,0,0,0
6378300,0,0,0,0,0,0
6379200,0,0,0,0,0,0
6380100,0,0,0,0,0,0
6381000,0,0,0,0,0,0
6381900,0,0,0,0,0,0
6382800,0,0,0,0,0,0
6383700,0,0,0,0,0,0
6384600,0,0,0,0,0,0
6385500,0,0,0,0,0,0
6386400,0,0,0,0,0,0
6387300,0,0,0,0,0,0
6388200,0,0,0,0,0,0
6389100,0,0,0,0,0,0
6390000,0,0,0,0,0,0
6390900,0,0,0,0,0,0
6391800,0,0,0,0,0,0
6392700,0,0,0,0,0,0
6393600,0,0,0,0,0,0
6394500,0,0,0,0,0,0
6395400,0,0,0,0,0,0
6396300,0,0,0,0,0,0
6397200,0,0,0,0,0,0
6398100,0,0,0,0,0,0
6399000,0,0,0,0,0,0
6399900,0,0,0,0,0,0
6400800,0,0,0,0,0,0
6401700,0,0,0,0,0,0
6402600,0,0,0,0,0,0
6403500,0,0,0,0,0,0
6404400,0,0,0,0,0,0
6405300,0,0,0,0,0,0
6406200,0,0,0,0,0,0
6407100,0,0,0,0,0,0
6408000,0,0,0,0,0,0
6408900,0,0,0,0,0,0
6409800,0,0,0,0,0,0
6410700,0,0,0,0,0,0
6411600,0,0,0,0,0,0
6412500,0,0,0,0,0,0
6413400,0,0,0,0,0,0
6414300,0,0,0,0,0,0
6415200,0,0,0,0,0,0
6416100,0,0,0,0,0,0
6417000,0,0,0,0,0,0
6417900,0,0,0,0,0,0
6418800,0,0,0,0,0,0
6419700,0,0,0,0,0,0
6420600,0,0,0,0,0,0
6421500,0,0,0,0,0,0
6422400,0,0,0,0,0,0
6423300,0,0,0,0,0,0
6424200,0,0,0,0,0,0
6425100,0,0,0,0,0,0
6426000,0,0,0,0,0,0
6426900,0,0,0,0,0,0
6427800,0,0,0,0,0,0
6428700,0,0,0,0,0,0
6429600,0,0,0,0,0,0
6430500,0,0,0,0,0,0
6431400,0,0,0,0,0,0
6432300,0,0,0,0,0,0
6433200,0,0,0,0,0,0
6434100,0,0,0,0,0,0
6435000,0,0,0,0,0,0
6435900,0,0,0,0,0,0
6436800,0,0,0,0,0,0
6437700,0,0,0,0,0,0
6438600,0,0,0,0,0,0
6439500,0,0,0,0,0,0
6440400,0,0,0,0,0,0
6441300,0,0,0,0,0,0
6442200,0,0,0,0,0,0
6443100,0,0,0,0,0,0
6444000,0,0,0,0,0,0
6444900,0,0,0,0,0,0
6445800,0,0,0,0,0,0
6446700,0,0,0,0,0,0
6447600,0,0,0,0,0,0
6448500,0,0,0,0,0,0
6449400,0,0,0,0,0,0
6450300,0,0,0,0,0,0
6451200,0,0,0,0,0,0
6452100,0,0,0,0,0,0
6453000,0,0,0,0,0,0
6453900,0,0,0,0,0,0
6454800,0,0,0,0,0,0
6455700,0,0,0,0,0,0
6456600,0,0,0,0,0,0
6457500,0,0,0,0,0,0
6458400,0,0,0,0,0,0
6459300,0,0,0,0,0,0
6460200,0,0,0,0,0,0
6461100,0,0,0,0,0,0
6462000,0,0,0,0,0,0
6462900,0,0,0,0,0,0
6463800,0,0,0,0,0,0
6464700,0,0,0,0,0,0
6465600,0,0,0,0,0,0
6466500,0,0,0,0,0,0
6467400,0,0,0,0,0,0
6468300,0,0,0,0,0,0
6469200,0,0,0,0,0,0
6470100,0,0,0,0,0,0
6471000,0,0,0,0,0,0
6471900,0,0,0,0,0,0
6472800,0,0,0,0,0,0
6473700,0,0,0,0,0,0
6474600,0,0,0,0,0,0
6475500,0,0,0,0,0,0
6476400,0,0,0,0,0,0
6477300,0,0,0,0,0,0
6478200,0,0,0,0,0,0
6479100,0,0,0,0,0,0
6480000,0,0,0,0,0,0
6480900,0,0,0,0,0,0
6481800,0,0,0,0,0,0
6482700,0,0,0,0,0,0
6483600,0,0,0,0,0,0
6484500,2920,4380,4500,2920,4380,4500
6485400,2920,4380,4500,2920,4380,4500
6486300,2920,4380,4500,2920,4380,4500
6487200,2920,4380,4500,2920,4380,4500
6488100,4380,6570,6750,4380,6570,6750
6489000,4380,6570,6750,4380,6570,6750
6489900,4380,6570,6750,4380,6570,6750
6490800,4380,6570,6750,4380,6570,6750
6491700,4623.3335,6935,7125,4623.3335,6935,7125
6492600,4623.3335,6935,7125,4623.3335,6935,7125
6493500,4623.3335,6935,7125,4623.3335,6935,7125
6494400,4623.3335,6935,7125,4623.3335,6935,7125
6495300,4866.6665,7300,7500,4866.6665,7300,7500
6496200,4866.6665,7300,7500,4866.6665,7300,7500
6497100,4866.6665,7300,7500,4866.6665,7300,7500
6498000,4866.6665,7300,7500,4866.6665,7300,7500
6498900,4866.6665,7300,7500,4866.6665,7300,7500
6499800,4866.6665,7300,7500,4866.6665,7300,7500
6500700,4866.6665,7300,7500,4866.6665,7300,7500
6501600,4866.6665,7300,7500,4866.6665,7300,7500
6502500,4380,6570,6750,4380,6570,6750
6503400,4380,6570,6750,4380,6570,6750
6504300,4380,6570,6750,4380,6570,6750
6505200,4380,6570,6750,4380,6570,6750
6506100,4380,6570,6750,4380,6570,6750
6507000,4380,6570,6750,4380,6570,6750
6507900,4380,6570,6750,4380,6570,6750
6508800,4380,6570,6750,4380,6570,6750
6509700,4866.6665,7300,7500,4866.6665,7300,7500
6510600,4866.6665,7300,7500,4866.6665,7300,7500
6511500,4866.6665,7300,7500,4866.6665,7300,7500
6512400,4866.6665,7300,7500,4866.6665,7300,7500
6513300,4380,6570,6750,4380,6570,6750
6514200,4380,6570,6750,4380,6570,6750
6515100,4380,6570,6750,4380,6570,6750
6516000,4380,6570,6750,4380,6570,6750
6516900,2920,4380,4500,2920,4380,4500
6517800,2920,4380,4500,2920,4380,4500
6518700,2920,4380,4500,2920,4380,4500
6519600,2920,4380,4500,2920,4380,4500
6520500,1946.6667,2920,3000,1946.6667,2920,3000
6521400,1946.6667,2920,3000,1946.6667,2920,3000
6522300,1946.6667,2920,3000,1946.6667,2920,3000
6523200,1946.6667,2920,3000,1946.6667,2920,3000
6524100,1460,2190,2250,1460,2190,2250
6525000,1460,2190,2250,1460,2190,2250
6525900,1460,2190,2250,1460,2190,2250
6526800,1460,2190,2250,1460,2190,2250
6527700,0,0,0,0,0,0
6528600,0,0,0,0,0,0
6529500,0,0,0,0,0,0
6530400,0,0,0,0,0,0
6531300,0,0,0,0,0,0
6532200,0,0,0,0,0,0
6533100,0,0,0,0,0,0
6534000,0,0,0,0,0,0
6534900,0,0,0,0,0,0
6535800,0,0,0,0,0,0
6536700,0,0,0,0,0,0
6537600,0,0,0,0,0,0
6538500,0,0,0,0,0,0
6539400,0,0,0,0,0,0
6540300,0,0,0,0,0,0
6541200,0,0,0,0,0,0
6542100,0,0,0,0,0,0
6543000,0,0,0,0,0,0
6543900,0,0,0,0,0,0
6544800,0,0,0,0,0,0
6545700,0,0,0,0,0,0
6546600,0,0,0,0,0,0
6547500,0,0,0,0,0,0
6548400,0,0,0,0,0,0
6549300,0,0,0,0,0,0
6550200,0,0,0,0,0,0
6551100,0,0,0,0,0,0
6552000,0,0,0,0,0,0
6552900,0,0,0,0,0,0
6553800,0,0,0,0,0,0
6554700,0,0,0,0,0,0
6555600,0,0,0,0,0,0
6556500,0,0,0,0,0,0
6557400,0,0,0,0,0,0
6558300,0,0,0,0,0,0
6559200,0,0,0,0,0,0
6560100,0,0,0,0,0,0
6561000,0,0,0,0,0,0
6561900,0,0,0,0,0,0
6562800,0,0,0,0,0,0
6563700,0,0,0,0,0,0
6564600,0,0,0,0,0,0
6565500,0,0,0,0,0,0
6566400,0,0,0,0,0,0
6567300,2920,4380,4500,2920,4380,4500
6568200,2920,4380,4500,2920,4380,4500
6569100,2920,4380,4500,2920,4380,4500
6570000,2920,4380,4500,2920,4380,4500
6570900,4380,6570,6750,4380,6570,6750
6571800,4380,6570,6750,4380,6570,6750
6572700,4380,6570,6750,4380,6570,6750
6573600,4380,6570,6750,4380,6570,6750
6574500,4623.3335,6935,7125,4623.3335,6935,7125
6575400,4623.3335,6935,7125,4623.3335,6935,7125
6576300,4623.3335,6935,7125,4623.3335,6935,7125
6577200,4623.3335,6935,7125,4623.3335,6935,7125
6578100,4866.6665,7300,7500,4866.6665,7300,7500
6579000,4866.6665,7300,7500,4866.6665,7300,7500
6579900,4866.6665,7300,7500,4866.6665,7300,7500
6580800,4866.6665,7300,7500,4866.6665,7300,7500
6581700,4866.6665,7300,7500,4866.6665,7300,7500
6582600,4866.6665,7300,7500,4866.6665,7300,7500
6583500,4866.6665,7300,7500,4866.6665,7300,7500
6584400,4866.6665,7300,7500,4866.6665,7300,7500
6585300,4380,6570,6750,4380,6570,6750
6586200,4380,6570,6750,4380,6570,6750
